;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
774;La production de recherche au Canada: facteurs individuels, institutionnels et systémiques (Education and social work);RDF50;Social sciences;0.9399541616439819;RDF503;Education;0.9927109479904175;RDF504;Sociology and related studies;0.7168632745742798;RDF501;Psychology and cognitive sciences;0.4383043050765991
775;Soutenir la Professionnalisation dans les ORganismes sporTifs (SPORT);RDF30;Medical, health and life sciences;0.4714309573173523;RDF304;Medical biotechnology;0.43776342272758484;RDF305;Other medical sciences;0.0805380716919899;RDF302;Clinical medicine;0.07221845537424088
776;Identifying innovative responses to problematic gambling among LGBTQ2S+ communities in Canada - A mixed-methods study (Health Impacts of Gambling and Gaming);RDF50;Social sciences;0.5147533416748047;RDF501;Psychology and cognitive sciences;0.2407076507806778;RDF509;Other social sciences;0.07599521428346634;RDF507;Social and economic geography;0.031439851969480515
777;Intensification and control of cell culture processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8836604356765747;RDF205;Chemical engineering;0.9901592135429382;RDF210;Industrial biotechnology;0.5317413210868835;RDF211;Nano-technology;0.22586454451084137
778;Les priorités des citoyens quant aux politiques de santé et à l'État-providence (Political science and public administration);RDF30;Medical, health and life sciences;0.8993920087814331;RDF303;Health sciences;0.924891471862793;RDF301;Basic medicine and life sciences;0.5202525854110718;RDF304;Medical biotechnology;0.18550413846969604
779;Cyberrange pour soutenir les tests de cybersécurité et de cyberrésilience pour les infrastructures critiques;RDF20-21;Engineering and technology;0.5158431529998779;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7203682661056519;RDF203;Electrical engineering, computer engineering, and information engineering;0.5342480540275574;RDF212;Other engineering and technologies;0.16851457953453064
780;New electrochemical materials breakthrough for energy applications (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.8699781894683838;RDF205;Chemical engineering;0.9932090640068054;RDF211;Nano-technology;0.37479066848754883;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.027611490339040756
781;Nonequilibrium Group IV Semiconductor Heterostructures;RDF20-21;Engineering and technology;0.6366057395935059;RDF212;Other engineering and technologies;0.7955588102340698;RDF202;Industrial, systems and processes engineering;0.4265604317188263;RDF203;Electrical engineering, computer engineering, and information engineering;0.37387582659721375
782;Developmental Trajectories in ARID1B-Related Disorders - a Multi-Method Multi-Site Prospective Natural History Study;RDF10;Natural sciences;0.9281400442123413;RDF105;Earth and related environmental sciences;0.4857216477394104;RDF106;Biological sciences;0.02755909599363804;RDF107;Other natural sciences;0.014615668915212154
783;Mechanisms regulating mRNA localization and localized translation (Genes, Cells and Molecules);RDF10;Natural sciences;0.3912315368652344;RDF106;Biological sciences;0.9927108883857727;RDF102;Computer and information sciences;0.8069286942481995;RDF107;Other natural sciences;0.22477784752845764
784;Dévoiler les tactiques stratégiques de communication pour le changement social : Une exploration approfondie de l'agentivité des responsables des communications et des publics dans la lutte contre les inégalités raciales;RDF50;Social sciences;0.6046702861785889;RDF508;Media and communications;0.9989162087440491;RDF501;Psychology and cognitive sciences;0.46617722511291504;RDF504;Sociology and related studies;0.12517228722572327
785;Que font les luttes écologistes à la protestation sociale ? Analyse comparée multi-échelles au Canada, en France et aux Pays-Bas (Political science and public administration);RDF50;Social sciences;0.5983406901359558;RDF506;Political science and policy administration;0.2913335859775543;RDF507;Social and economic geography;0.1962479203939438;RDF504;Sociology and related studies;0.08838656544685364
786;Maturation of microRNAs targeting alpha-synuclein (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.42273271083831787;RDF304;Medical biotechnology;0.4708544611930847;RDF301;Basic medicine and life sciences;0.02600678615272045;RDF305;Other medical sciences;0.014268191531300545
787;Privatization, innovation and idiosyncratic volatility: The role of ownership structure and information content;RDF20-21;Engineering and technology;0.4941437542438507;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8695658445358276;RDF203;Electrical engineering, computer engineering, and information engineering;0.6998701691627502;RDF211;Nano-technology;0.6667138338088989
788;Thermodynamic and physical property models for the production of greener aluminum alloys;RDF10;Natural sciences;0.7515983581542969;RDF103;Physical sciences;0.9894804358482361;RDF105;Earth and related environmental sciences;0.9344848990440369;RDF107;Other natural sciences;0.438664972782135
789;Contextual factors predicting feasibility and impact of preventive mental health interventions across Canada;RDF30;Medical, health and life sciences;0.4035913050174713;RDF303;Health sciences;0.584239661693573;RDF304;Medical biotechnology;0.23239722847938538;RDF301;Basic medicine and life sciences;0.12673112750053406
790;Between precarity and hospitality: The contentious spaces of migration in North America's borderlands (Geography, urban planning and related fields);RDF50;Social sciences;0.27701646089553833;RDF509;Other social sciences;0.03598218038678169;RDF507;Social and economic geography;0.0271176565438509;RDF508;Media and communications;0.006400730460882187
791;Ecological change and the dynamics of zoonotic disease (Biological Systems and Functions);RDF10;Natural sciences;0.7785343527793884;RDF106;Biological sciences;0.9972476959228516;RDF105;Earth and related environmental sciences;0.8469578623771667;RDF107;Other natural sciences;0.6721703410148621
792;NÉONUM : infrastructure de veille pour la néologie en français québécois (Anthropology, archaeology, linguistics and translation);RDF50;Social sciences;0.2617226243019104;RDF503;Education;0.01740904338657856;RDF509;Other social sciences;0.004759823903441429;RDF508;Media and communications;0.0030723775271326303
793;Detailed bulk composition analysis of extrasolar objects accreted at the surface of white dwarf stars (Physics);RDF10;Natural sciences;0.25829577445983887;RDF103;Physical sciences;0.9976494908332825;RDF107;Other natural sciences;0.21549516916275024;RDF105;Earth and related environmental sciences;0.007107632700353861
794;Atmospheric measurements and modeling studies to improve understanding of organic and mineral dust aerosols in northern Canada (Chemistry);RDF10;Natural sciences;0.512090802192688;RDF104;Chemical sciences;0.9966949224472046;RDF105;Earth and related environmental sciences;0.2517396807670593;RDF107;Other natural sciences;0.1711997240781784
795;Réfléchir et agir dans l'urgence : l'influence des éléments contextuels sur le processus de jugement et de décision d'infirmier(ère)s (Psychology, linguistics and translation);RDF30;Medical, health and life sciences;0.6639041900634766;RDF303;Health sciences;0.46198758482933044;RDF305;Other medical sciences;0.05136750265955925;RDF302;Clinical medicine;0.004382336512207985
796;Interdisciplinary studies of decision-making and motor planning (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.7094141244888306;RDF305;Other medical sciences;0.2398386299610138;RDF301;Basic medicine and life sciences;0.06011423096060753;RDF304;Medical biotechnology;0.032620545476675034
797;Data-driven theory : adversarial immunodynamics, modelling and machine learning for engineered lymphocytes in the context of cancer immunotherapy;RDF30;Medical, health and life sciences;0.3871392607688904;RDF304;Medical biotechnology;0.37233400344848633;RDF305;Other medical sciences;0.25063756108283997;RDF303;Health sciences;0.1564267873764038
798;Program for the Development of a Novel Methodology for the Design of Energy Efficient Biorefineries and Industrial Systems (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.7996275424957275;RDF205;Chemical engineering;0.9823216795921326;RDF202;Industrial, systems and processes engineering;0.9549844264984131;RDF210;Industrial biotechnology;0.9389129281044006
799;Underlying neurophysiological mechanisms of non-arthritic chronic painful conditions in cats (Biological Systems and Functions);RDF10;Natural sciences;0.660389244556427;RDF106;Biological sciences;0.9899573922157288;RDF107;Other natural sciences;0.10257407277822495;RDF103;Physical sciences;0.00712833646684885
800;Influence of folded foliations on the mechanical behavior of rock masses and rock engineering structures;RDF20-21;Engineering and technology;0.6285727620124817;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9399409294128418;RDF204;Mechanical engineering;0.924073338508606;RDF202;Industrial, systems and processes engineering;0.913058340549469
801;The Th17 Master Regulator RORC2 as a New Target for HIV Immune Therapy and Cure Strategy (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.462310254573822;RDF303;Health sciences;0.6899065971374512;RDF304;Medical biotechnology;0.4639906585216522;RDF305;Other medical sciences;0.09632259607315063
802;Language Acquisition and Processing in Teen and Adult L1 and L2 (Linguistics and translation);RDF50;Social sciences;0.2402406930923462;RDF503;Education;0.12879884243011475;RDF508;Media and communications;0.0007778465515002608;RDF509;Other social sciences;0.0006986756343394518
803;COVID-19 Étude des capacités offertes par les nouvelles formes de regroupements et d'associations d'artistes dans la sortie de crise et le redéploiement des arts à Montréal;RDF60;Humanities and the arts;0.5134541392326355;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9966884851455688;RDF605;Other humanities;0.0649494007229805;RDF602;Languages and literature;0.0071076322346925735
804;A 15 months, double-Blind, randomized controlled trial comparing 18 weeks of two doses of Omalizumab to placebo to accelerate a symptom-driven Oral immunotherapy schedule in subjects aged 6 to 25 years with Multiple food allergies (BOOM) (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.4788382351398468;RDF304;Medical biotechnology;0.835013210773468;RDF303;Health sciences;0.7872776985168457;RDF301;Basic medicine and life sciences;0.593594491481781
805;Spatial complexity of cardiac cell culture and spatial-temporal bioelectric activity: granularity and mechanical-electrical feedback (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.6314879059791565;RDF203;Electrical engineering, computer engineering, and information engineering;0.8002631068229675;RDF210;Industrial biotechnology;0.3865318298339844;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.10534851998090744
806;Peer Effects and Program Take-Up: Evidence from employer-employee linked administrative data;RDF50;Social sciences;0.39923709630966187;RDF503;Education;0.47566622495651245;RDF509;Other social sciences;0.07049557566642761;RDF507;Social and economic geography;0.018194368109107018
807;Evaluation of human gait biomechanics in real-world environments (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.46240660548210144;RDF305;Other medical sciences;0.08655482530593872;RDF303;Health sciences;0.08236458897590637;RDF304;Medical biotechnology;0.06748521327972412
808;Robust and efficient statistical learning algorithms with applications in actuarial science (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.28998082876205444;RDF304;Medical biotechnology;0.0009436191758140922;RDF301;Basic medicine and life sciences;0.00019871554104611278;RDF305;Other medical sciences;0.00016124539251904935
809;HumanitéS-AnimalitéS : discours, pratiques et actions sur le monde animal, du Moyen Âge à l'antispécisme;RDF30;Medical, health and life sciences;0.47020092606544495;RDF301;Basic medicine and life sciences;0.19079940021038055;RDF304;Medical biotechnology;0.0905744731426239;RDF305;Other medical sciences;0.08795474469661713
810;Intelligence artificielle appliquée aux soins aigus de l'enfant;RDF20-21;Engineering and technology;0.462982177734375;RDF207;Medical and biomedical engineering;0.9685006737709045;RDF212;Other engineering and technologies;0.8895528316497803;RDF210;Industrial biotechnology;0.743715226650238
811;BUMP: Better Understanding of Model's Performance for more efficient Natural Language Processing (Computer Science);RDF10;Natural sciences;0.9566881656646729;RDF102;Computer and information sciences;0.9876757860183716;RDF105;Earth and related environmental sciences;0.3396085500717163;RDF107;Other natural sciences;0.020215969532728195
812;Application des réseaux de neurones artificiels et de l'inférence bayésienne à la simulation couplée et à la conception des puits à colonne permanente (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9348675608634949;RDF211;Nano-technology;0.9522421360015869;RDF202;Industrial, systems and processes engineering;0.7737323641777039;RDF203;Electrical engineering, computer engineering, and information engineering;0.4539879858493805
813;Identification of MYC-dependent vulnerabilities in breast cancer (Molecular & Cellular Biology of Cancer);RDF30;Medical, health and life sciences;0.44546809792518616;RDF304;Medical biotechnology;0.3354596495628357;RDF303;Health sciences;0.09134157001972198;RDF301;Basic medicine and life sciences;0.08744687587022781
814;Topological quantum optics (Physics);RDF30;Medical, health and life sciences;0.30663686990737915;RDF304;Medical biotechnology;0.0010342469904571772;RDF305;Other medical sciences;0.0009039677097462118;RDF301;Basic medicine and life sciences;0.0006563728675246239
815;Demand Driven - MRP : mode éphèmère ou lien sérieux entres les méthodes flux poussé et flux tiré ? (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.8987871408462524;RDF202;Industrial, systems and processes engineering;0.3402385115623474;RDF212;Other engineering and technologies;0.02031290903687477;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.014350837096571922
816;Model atmosphere analysis of white dwarfs in the Sloan Digital Sky Survey footprint of Gaia: the definitive work (Physics);RDF10;Natural sciences;0.7990440130233765;RDF103;Physical sciences;0.9981468915939331;RDF105;Earth and related environmental sciences;0.7885832190513611;RDF107;Other natural sciences;0.38139235973358154
817;Les politiques de différenciation et diversification des parcours vers et dans l'enseignement supérieur au Québec : quels effets sur la justice scolaire et sociale? (Education and social work);RDF50;Social sciences;0.8738218545913696;RDF503;Education;0.9575167894363403;RDF504;Sociology and related studies;0.5649987459182739;RDF505;Law and legal practice;0.4835797846317291
818;Development of high performance PLA based nanocomposites (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.940194845199585;RDF211;Nano-technology;0.9953993558883667;RDF205;Chemical engineering;0.9495291709899902;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8621776700019836
819;Introducing specificity and sensitivity in imaging mass spectrometry (Chemistry);RDF20-21;Engineering and technology;0.25081053376197815;RDF205;Chemical engineering;0.8354751467704773;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.277889221906662;RDF212;Other engineering and technologies;0.18795105814933777
820;Is cannabis a useful adjunct in the treatment of symptoms of persons with multiple sclerosis? A formal trial of CBD and THC for the control of spasticity and other symptoms: assessing the clinical effects and the basic mechanisms;RDF10;Natural sciences;0.4212709069252014;RDF106;Biological sciences;0.7685595750808716;RDF104;Chemical sciences;0.7612168788909912;RDF107;Other natural sciences;0.5895797610282898
821;Investigation of the antineoplastic effect of miRNA-181a and development a novel pharmaceutical approaches for treating advanced retinoblastoma (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.8310195803642273;RDF304;Medical biotechnology;0.809614896774292;RDF303;Health sciences;0.5759457945823669;RDF301;Basic medicine and life sciences;0.21107105910778046
822;From spatial community ecology to landscape genetics and genomics (Evolution and Ecology);RDF50;Social sciences;0.573192298412323;RDF509;Other social sciences;0.20959098637104034;RDF507;Social and economic geography;0.006712356116622686;RDF503;Education;0.0030515100806951523
823;Structural Safety Assessment and Strengthening of Concrete Dams and Gated Spillways Subjected to Severe Loading Conditions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9800175428390503;RDF206;Materials engineering and resources engineering;0.30383509397506714;RDF202;Industrial, systems and processes engineering;0.21280404925346375;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.08754920959472656
824;Voix empruntées. Pratiques de la citation littéraire dans la Première Modernité (1595-1692) (Literature);RDF30;Medical, health and life sciences;0.38839009404182434;RDF301;Basic medicine and life sciences;0.05465104058384895;RDF304;Medical biotechnology;0.02742854133248329;RDF305;Other medical sciences;0.01421335805207491
825;Brain connectivity-based optimization of non-invasive brain stimulation to improve cognitive symptoms in schizophrenia (Behavioural Sciences – Clinical Behavioural Sciences);RDF30;Medical, health and life sciences;0.6287590265274048;RDF301;Basic medicine and life sciences;0.021307706832885742;RDF304;Medical biotechnology;0.014971481636166573;RDF303;Health sciences;0.0124076958745718
826;Procedural Creation and Real-time Display of Realistic Complex Scenes (Computer Science);RDF30;Medical, health and life sciences;0.3669101893901825;RDF304;Medical biotechnology;0.14318770170211792;RDF301;Basic medicine and life sciences;0.02608109824359417;RDF305;Other medical sciences;0.0007733057136647403
827;Social hierarchies and the non-verbal communication of pain;RDF30;Medical, health and life sciences;0.6557205319404602;RDF305;Other medical sciences;0.25456687808036804;RDF303;Health sciences;0.05888470262289047;RDF302;Clinical medicine;0.008267597295343876
828;Next generation immunopeptidomics (Chemistry);RDF10;Natural sciences;0.3992869555950165;RDF104;Chemical sciences;0.9982521533966064;RDF107;Other natural sciences;0.3488391935825348;RDF106;Biological sciences;0.1306246817111969
829;Income security in retirement: perceptions, incentives and behaviours;RDF50;Social sciences;0.5868296027183533;RDF501;Psychology and cognitive sciences;0.7878903746604919;RDF505;Law and legal practice;0.35253605246543884;RDF504;Sociology and related studies;0.23278944194316864
830;Decision awareness in learning for control;RDF30;Medical, health and life sciences;0.3130558431148529;RDF304;Medical biotechnology;0.39793843030929565;RDF301;Basic medicine and life sciences;0.22764098644256592;RDF305;Other medical sciences;0.18097352981567383
831;Multimethod UX triangulated approach for multiuser interface evaluation (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9251744151115417;RDF202;Industrial, systems and processes engineering;0.09801455587148666;RDF203;Electrical engineering, computer engineering, and information engineering;0.05628657341003418;RDF212;Other engineering and technologies;0.012147169560194016
832;Understanding Drug Exceptional Access Programs (DEAPs) Across Canada: A Question of Equity (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9939163327217102;RDF504;Sociology and related studies;0.7702704668045044;RDF509;Other social sciences;0.027040470391511917;RDF503;Education;0.007591942325234413
833;Geroscience: A novel interdisciplinary approach for research on aging;RDF30;Medical, health and life sciences;0.7859705686569214;RDF305;Other medical sciences;0.3831218481063843;RDF301;Basic medicine and life sciences;0.023576801642775536;RDF304;Medical biotechnology;0.01188057940453291
834;Advanced computational platform for permafrost geomechanical modeling and climate impact assessment of northern infrastructure;RDF20-21;Engineering and technology;0.5414333343505859;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.7873594760894775;RDF208;Environmental engineering and related engineering;0.5561886429786682;RDF204;Mechanical engineering;0.4738093912601471
835;Hybrid artificial intelligence methods for combinatorial optimization;RDF30;Medical, health and life sciences;0.28426656126976013;RDF304;Medical biotechnology;0.4508429169654846;RDF303;Health sciences;0.3420219123363495;RDF301;Basic medicine and life sciences;0.13716363906860352
836;Leveraging high-volume data to characterize age and individual-specific vital signs and to develop novel geriatric vital signs that optimally predict clinical outcomes in older adults;RDF30;Medical, health and life sciences;0.769615650177002;RDF304;Medical biotechnology;0.9426652789115906;RDF303;Health sciences;0.8231863379478455;RDF302;Clinical medicine;0.4367871880531311
837;Interactions between cortical stimulation and prefrontal population dynamics (Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition);RDF30;Medical, health and life sciences;0.2679390609264374;RDF305;Other medical sciences;0.002123966347426176;RDF304;Medical biotechnology;0.0006798429531045258;RDF301;Basic medicine and life sciences;0.0006238938076421618
838;Coupled Aquatic Biogeochemical Cycles in the Anthropocene (Evolution and Ecology);RDF10;Natural sciences;0.6376826167106628;RDF106;Biological sciences;0.9744591116905212;RDF105;Earth and related environmental sciences;0.954647421836853;RDF107;Other natural sciences;0.46465861797332764
839;Electrically and Optically Active Nanostructures and Interfaces (Chemistry);RDF20-21;Engineering and technology;0.6694352626800537;RDF211;Nano-technology;0.9978510141372681;RDF205;Chemical engineering;0.9977958798408508;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6384972333908081
840;Performance mécanique à long terme des assemblages collés et boulonnés;RDF20-21;Engineering and technology;0.8293958902359009;RDF204;Mechanical engineering;0.9926967620849609;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8560919165611267;RDF202;Industrial, systems and processes engineering;0.8416529297828674
841;Optimization models and algorithms for complex production planning problems (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9133337736129761;RDF202;Industrial, systems and processes engineering;0.5314525365829468;RDF211;Nano-technology;0.18765316903591156;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.14408864080905914
842;Development of an accessible integrated computational protein design software suite (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.41689562797546387;RDF210;Industrial biotechnology;0.8521989583969116;RDF212;Other engineering and technologies;0.5098863840103149;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.19728976488113403
843;Social economy embedding circular economy: theory, practice and potential;RDF50;Social sciences;0.728287398815155;RDF504;Sociology and related studies;0.6874726414680481;RDF509;Other social sciences;0.10715685784816742;RDF507;Social and economic geography;0.09182905405759811
844;Complex genetics of hypertrophic cardiomyopathy: Towards an integration of polygenic risk in clinical care (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.8620655536651611;RDF304;Medical biotechnology;0.9757854342460632;RDF303;Health sciences;0.8067575097084045;RDF302;Clinical medicine;0.26350462436676025
845;MERMAIDS: Multichannel ERbium-yeterbiuM AmplIfied high power combiner Devices for Space communications;RDF20-21;Engineering and technology;0.4364756941795349;RDF211;Nano-technology;0.6447844505310059;RDF207;Medical and biomedical engineering;0.4181325137615204;RDF210;Industrial biotechnology;0.2908549904823303
846;Medium Chain Triglycerides and Ketogenesis (Biological Systems and Functions);RDF10;Natural sciences;0.6110233664512634;RDF106;Biological sciences;0.993435800075531;RDF107;Other natural sciences;0.35164493322372437;RDF105;Earth and related environmental sciences;0.025687135756015778
847;Impact of Vitamin C on the Reduction of Opioid Consumption After an Emergency Department Visit for Acute Musculoskeletal Pain: A Double-Blind Randomized Control Trial;RDF30;Medical, health and life sciences;0.5375516414642334;RDF303;Health sciences;0.8517679572105408;RDF304;Medical biotechnology;0.7117816209793091;RDF301;Basic medicine and life sciences;0.5969986319541931
848;Towards organs-on-paper: building smart paper chips for modern biomedical research;RDF30;Medical, health and life sciences;0.5307670831680298;RDF304;Medical biotechnology;0.9970305562019348;RDF303;Health sciences;0.9799382090568542;RDF301;Basic medicine and life sciences;0.5493384599685669
849;Ultrafast Functional Ultrasound Imaging of the Brain (Genes, Cells and Molecules);RDF10;Natural sciences;0.9322913289070129;RDF106;Biological sciences;0.9988883137702942;RDF102;Computer and information sciences;0.9064152240753174;RDF107;Other natural sciences;0.35075488686561584
850;Les trajectoires professionnelles des policiers du Québec : phase 2 (Law and criminology);RDF10;Natural sciences;0.1883716732263565;RDF105;Earth and related environmental sciences;0.0019494021544232965;RDF103;Physical sciences;0.00029023445677012205;RDF107;Other natural sciences;0.0002531563804950565
851;Redefining blood pressure: How novel views of the arterial tree can lead to better cardiovascular risk stratification (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.8744136691093445;RDF303;Health sciences;0.8607902526855469;RDF304;Medical biotechnology;0.7093967199325562;RDF302;Clinical medicine;0.25515803694725037
852;Reducing the burden of hypoglycemia for persons living with type 1 diabetes;RDF20-21;Engineering and technology;0.22540298104286194;RDF211;Nano-technology;0.8835880756378174;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.555194079875946;RDF202;Industrial, systems and processes engineering;0.5273165106773376
853;The energy-based and feature tracking motion systems and their interactions (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.4505745768547058;RDF304;Medical biotechnology;0.6236060857772827;RDF301;Basic medicine and life sciences;0.562056303024292;RDF305;Other medical sciences;0.2516477108001709
854;Adoptive transfers of in vitro differentiated plasmacytoid dendritic cells to prevent acute lymphoblastic leukemia relapse: mechanisms and biomarkers of sensitivity (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.8314453363418579;RDF304;Medical biotechnology;0.9856215119361877;RDF301;Basic medicine and life sciences;0.8611299991607666;RDF303;Health sciences;0.8226526975631714
855;Replacement and upgrade of the Optical and Infrared Cameras for Observatoire du Mont-Mégantic (Physics);RDF20-21;Engineering and technology;0.9325922727584839;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6054491996765137;RDF202;Industrial, systems and processes engineering;0.3090595602989197;RDF212;Other engineering and technologies;0.30886590480804443
856;Stochastic Discount Factors, Risk Factors and Performance Evaluation (Economics);RDF30;Medical, health and life sciences;0.4004600942134857;RDF304;Medical biotechnology;0.18568864464759827;RDF305;Other medical sciences;0.00599195109680295;RDF301;Basic medicine and life sciences;0.0015916259726509452
857;Precision digital twin of production machines for sustained high accuracy and traceable part conformity;RDF20-21;Engineering and technology;0.639948308467865;RDF202;Industrial, systems and processes engineering;0.8957110047340393;RDF204;Mechanical engineering;0.8777946829795837;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8358858227729797
858;Non-line-of-sight Imaging for Advanced Automotive Sensing;RDF20-21;Engineering and technology;0.855367124080658;RDF212;Other engineering and technologies;0.7872981429100037;RDF211;Nano-technology;0.6222297549247742;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.2595440447330475
859;Le nouvel électeur économique (Political science and public administration);RDF50;Social sciences;0.2643685042858124;RDF506;Political science and policy administration;0.5799952745437622;RDF502;Economics and business administration;0.010499232448637486;RDF507;Social and economic geography;0.0017140386626124382
860;CB1 receptors regulate NMJ denervation and repair (Systems & Circuits Neurosciences);RDF10;Natural sciences;0.31876319646835327;RDF107;Other natural sciences;0.01824677549302578;RDF106;Biological sciences;0.0002807586279232055;RDF104;Chemical sciences;0.00022826714848633856
861;Influence of Lipid Matrix on Ion Channel Oligomerization and Function (Chemistry);RDF10;Natural sciences;0.3065643608570099;RDF104;Chemical sciences;0.9993881583213806;RDF105;Earth and related environmental sciences;0.36296918988227844;RDF107;Other natural sciences;0.3176378905773163
862;Composition musicale immersive et développement de trajectoires 3D, basées sur l'analyse perceptive (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.46911415457725525;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9533184766769409;RDF605;Other humanities;0.05330468341708183;RDF602;Languages and literature;0.0027097021229565144
863;Valorisation des données d'exécution de projets (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9421946406364441;RDF202;Industrial, systems and processes engineering;0.7001265287399292;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.3225259780883789;RDF203;Electrical engineering, computer engineering, and information engineering;0.2677909731864929
864;Innovative Steel Braced Frame Systems for Tall Buildings in Seismic Active Regions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9879015684127808;RDF202;Industrial, systems and processes engineering;0.20946969091892242;RDF212;Other engineering and technologies;0.16606591641902924;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.022489231079816818
865;Multiscale modelling of aircraft and rocket emissions using high-fidelity numerical simulations and machine learning;RDF20-21;Engineering and technology;0.6303696632385254;RDF208;Environmental engineering and related engineering;0.7256972789764404;RDF212;Other engineering and technologies;0.6090010404586792;RDF204;Mechanical engineering;0.5321211814880371
866;Coronavirus Crisis Competence Among Sexual and Gender Minorities (Gender, Sex & Health);RDF30;Medical, health and life sciences;0.8315093517303467;RDF303;Health sciences;0.7170614004135132;RDF305;Other medical sciences;0.05084656924009323;RDF304;Medical biotechnology;0.016914913430809975
867;From Alterlife to Alterfutures: Contemporary Asian Women's Environmental Moving-Image Arts (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.9782666563987732;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9955316185951233;RDF605;Other humanities;0.8535240292549133;RDF603;Philosophy;0.015365341678261757
868;A FOCUS on youth mental health and substance use-related outcomes, inequities and trajectories during COVID-19 and beyond: A mixed-methods study in Canada and France;RDF50;Social sciences;0.39063045382499695;RDF501;Psychology and cognitive sciences;0.7844429612159729;RDF503;Education;0.10388491302728653;RDF509;Other social sciences;0.06281794607639313
869;Sleep, performance and development (Biological Systems and Functions);RDF10;Natural sciences;0.7432051301002502;RDF106;Biological sciences;0.996271014213562;RDF107;Other natural sciences;0.47268348932266235;RDF105;Earth and related environmental sciences;0.12477181851863861
870;Molecular insights into the targeting of proteins to the inner nuclear membrane (Genes, Cells and Molecules);RDF10;Natural sciences;0.3312404453754425;RDF106;Biological sciences;0.9788949489593506;RDF107;Other natural sciences;0.39035964012145996;RDF102;Computer and information sciences;0.22025857865810394
871;Les pratiques pédagogiques qui favorisent l'inclusion socioculturelle et scolaire d'élèves immigrants nouvellement arrivés au Québec : regards croisés d'enseignants et d'élèves (Education and social work);RDF50;Social sciences;0.6117760539054871;RDF503;Education;0.9781979918479919;RDF504;Sociology and related studies;0.09442688524723053;RDF507;Social and economic geography;0.0030813636258244514
