;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
881;Role of ATP-P2X7 axis in pathogenesis of ventilator induced lung injury (Respiratory System);RDF30;Medical, health and life sciences;0.7852568030357361;RDF303;Health sciences;0.9881308674812317;RDF304;Medical biotechnology;0.9445871710777283;RDF301;Basic medicine and life sciences;0.7725306153297424
882;Mitochondrial epigenetics and ORFan genes: exploiting the mitochondrial genetic system to fuel phenotypic variation and functional novelties (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.4935632646083832;RDF304;Medical biotechnology;0.7981867790222168;RDF301;Basic medicine and life sciences;0.30300942063331604;RDF305;Other medical sciences;0.06187598779797554
883;PeerOnCall as a catalyst for a peer support program based on psychological first aid: a feasibility study among the Sûreté du Québec (Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP));RDF30;Medical, health and life sciences;0.7229251861572266;RDF303;Health sciences;0.9181872606277466;RDF301;Basic medicine and life sciences;0.1755380928516388;RDF302;Clinical medicine;0.026963500306010246
884;Computational approaches for analysis and design of complex multiphase flow systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9974876046180725;RDF204;Mechanical engineering;0.9981897473335266;RDF202;Industrial, systems and processes engineering;0.001548761036247015;RDF212;Other engineering and technologies;0.000954731774982065
885;Understanding the limits of risk instruments in an era of climate change: An exploration of the institutional geographies of climate services in Europe (Geography, urban planning and related fields);RDF10;Natural sciences;0.45508432388305664;RDF105;Earth and related environmental sciences;0.7921428084373474;RDF107;Other natural sciences;0.3977629542350769;RDF103;Physical sciences;0.1830088496208191
886;Randomized Double-Blind Placebo-Controlled Clinical Trial to Assess the Efficacy of Mycophenolate Mofetil in Subclinical Interstitial Lung Disease Associated with Systemic Sclerosis: a Feasibility Study;RDF30;Medical, health and life sciences;0.9237088561058044;RDF302;Clinical medicine;0.9934102296829224;RDF303;Health sciences;0.9913557767868042;RDF304;Medical biotechnology;0.9469902515411377
887;Novel transition support program for young people with disabilities and their families: Identifying most important outcomes for program key stakeholders;RDF30;Medical, health and life sciences;0.8970405459403992;RDF303;Health sciences;0.7384805083274841;RDF305;Other medical sciences;0.013020491227507591;RDF302;Clinical medicine;0.00898542907088995
888;Advancing knowledge and developping mechanistic quantitative tools for in vitro-in vivo extrapolations in pharmacokinetics and toxicokinetics (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5763990879058838;RDF301;Basic medicine and life sciences;0.9086179137229919;RDF304;Medical biotechnology;0.8591918349266052;RDF303;Health sciences;0.8155264854431152
889;Modeling and optimization for advanced management of the complex products for the robust circular economy in Canada (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9969025254249573;RDF202;Industrial, systems and processes engineering;0.3634209632873535;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.01243165135383606;RDF212;Other engineering and technologies;0.003027834929525852
890;Advanced Manufacturing of Intelligent Structures (Mechanical Engineering);RDF20-21;Engineering and technology;0.9985533356666565;RDF204;Mechanical engineering;0.9989994764328003;RDF202;Industrial, systems and processes engineering;0.008315778337419033;RDF212;Other engineering and technologies;0.0009110512328334153
891;Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.579807698726654;RDF303;Health sciences;0.9926541447639465;RDF302;Clinical medicine;0.08064661920070648;RDF301;Basic medicine and life sciences;0.048496004194021225
892;Intelligent mobility management in emerging vehicular networks (Computer Science);RDF20-21;Engineering and technology;0.998413622379303;RDF203;Electrical engineering, computer engineering, and information engineering;0.6606103777885437;RDF212;Other engineering and technologies;0.00912563782185316;RDF202;Industrial, systems and processes engineering;0.0005614787805825472
893;Chemical biology strategies for discovery and profiling of glycan-protein interactions (Chemistry);RDF20-21;Engineering and technology;0.4604465067386627;RDF205;Chemical engineering;0.0031236489303410053;RDF210;Industrial biotechnology;0.001081715221516788;RDF209;Environmental biotechnology;0.0008830458973534405
894;Local and global biomechanical properties of the eye as new glaucoma risk factors (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.6129316091537476;RDF303;Health sciences;0.9164093136787415;RDF301;Basic medicine and life sciences;0.01233610138297081;RDF305;Other medical sciences;0.005220125894993544
895;L'accessibilité des médias: éduquer pour ouvrir le dialogue;RDF50;Social sciences;0.8464967608451843;RDF508;Media and communications;0.9915543794631958;RDF506;Political science and policy administration;0.817283034324646;RDF504;Sociology and related studies;0.2483518421649933
896;Free prior and informed consent, social equity and the forest sector: A comparison of the Forest Stewardship Council certification regime in Canada, Sweden and Russia (Geography, urban planning and related fields);RDF10;Natural sciences;0.6747844815254211;RDF105;Earth and related environmental sciences;0.1772405207157135;RDF107;Other natural sciences;0.11476477980613708;RDF103;Physical sciences;0.022457052022218704
897;Water reuse: innovative monitoring technologies for risk reduction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.992538332939148;RDF208;Environmental engineering and related engineering;0.10087862610816956;RDF202;Industrial, systems and processes engineering;0.04084571450948715;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.030444348230957985
898;Difficultés psychosociales, scolaires et milieux de vie différentiels d'enfants issus de la diversité ethnoculturelle recevant, ou non, des services de protection de la jeunesse (Education and social work);RDF50;Social sciences;0.5712043046951294;RDF503;Education;0.7029380798339844;RDF504;Sociology and related studies;0.03760863468050957;RDF509;Other social sciences;0.026355352252721786
899;Participation jeunesse Autochtone dans la prise de décision en milieu scolaire (Education and social work);RDF50;Social sciences;0.7372972965240479;RDF503;Education;0.980431318283081;RDF504;Sociology and related studies;0.016657039523124695;RDF509;Other social sciences;0.007345826830714941
900;Bioinformatics-powered genetic characterization of the impact of biological systems on Alzheimer's disease and neurodegeneration;RDF30;Medical, health and life sciences;0.6271329522132874;RDF303;Health sciences;0.9811668992042542;RDF304;Medical biotechnology;0.9566341638565063;RDF305;Other medical sciences;0.942506730556488
901;Identification of functional epigenomic regions in sperm that are environmentally responsive and associate with fertility and embryo development;RDF30;Medical, health and life sciences;0.749114453792572;RDF304;Medical biotechnology;0.9833429455757141;RDF303;Health sciences;0.9734433889389038;RDF301;Basic medicine and life sciences;0.715225100517273
902;Le jeu symbolique en classe d'éducation préscolaire 4 ans: Relations entre la pensée sociale, la maturité du jeu et l'acceptation sociale (Education and social work);RDF50;Social sciences;0.6223633885383606;RDF503;Education;0.9796676635742188;RDF507;Social and economic geography;0.048496004194021225;RDF504;Sociology and related studies;0.024798160418868065
903;Evaluation of supervised consumption services in Montreal in the context of COVID-19 (Evaluation of Harm Reduction Approaches to Address the Opioid Crisis);RDF30;Medical, health and life sciences;0.6372660398483276;RDF303;Health sciences;0.949669361114502;RDF301;Basic medicine and life sciences;0.39805540442466736;RDF305;Other medical sciences;0.103024423122406
904;Pacing Brain Rhythms (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5872900485992432;RDF303;Health sciences;0.9477691650390625;RDF301;Basic medicine and life sciences;0.5170831680297852;RDF304;Medical biotechnology;0.1710612028837204
905;Representation Learning for Lifelong Learning (Computer Science);RDF20-21;Engineering and technology;0.993945837020874;RDF203;Electrical engineering, computer engineering, and information engineering;0.3453260064125061;RDF212;Other engineering and technologies;0.001573112211190164;RDF202;Industrial, systems and processes engineering;6.205049430718645e-05
906;Inverse Design by Duality;RDF20-21;Engineering and technology;0.6282399892807007;RDF212;Other engineering and technologies;0.0897732824087143;RDF203;Electrical engineering, computer engineering, and information engineering;0.046378206461668015;RDF202;Industrial, systems and processes engineering;0.02655657008290291
907;How is cell morphogenesis regulated during mitosis? (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5274054408073425;RDF301;Basic medicine and life sciences;0.972204327583313;RDF304;Medical biotechnology;0.9376689791679382;RDF305;Other medical sciences;0.4287116527557373
908;Superconducting single photon detectors for quantum optics and spectroscopy up to 2.5 microns (Physics);RDF20-21;Engineering and technology;0.9824506044387817;RDF211;Nano-technology;0.9839708805084229;RDF206;Materials engineering and resources engineering;0.007937993854284286;RDF212;Other engineering and technologies;0.004264635033905506
909;The effects of neuropsychiatric CNVs on the integrity of brain structure and connectivity (Behavioural Sciences);RDF30;Medical, health and life sciences;0.9930891990661621;RDF303;Health sciences;0.267408162355423;RDF304;Medical biotechnology;0.015072626993060112;RDF301;Basic medicine and life sciences;0.011869121342897415
910;De villes adaptées à la vieillesse aux territoires inclusifs et exempts d'âgisme : vers un changement de perspective sur l'aménagement urbain des municipalités favorisant le vieillissement ?;RDF50;Social sciences;0.4486328661441803;RDF502;Economics and business administration;0.9385759830474854;RDF506;Political science and policy administration;0.8951566219329834;RDF507;Social and economic geography;0.8940517902374268
911;Environmental fate of emerging contaminants (Geosciences);RDF10;Natural sciences;0.6822524070739746;RDF105;Earth and related environmental sciences;0.9766692519187927;RDF107;Other natural sciences;0.21900324523448944;RDF103;Physical sciences;0.0036499870475381613
912;Du disque à l'oeuvre. Musique, arts visuels, cinéma;RDF60;Humanities and the arts;0.9907875657081604;RDF605;Other humanities;0.31426095962524414;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.06928940862417221;RDF601;History, archaeology and related studies;8.614650869276375e-05
913;Decoding the role of DNMT1 in the Inherited Dysregulation of Epigenetic Marks using Embryonic Cells (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.877419114112854;RDF304;Medical biotechnology;0.899827778339386;RDF305;Other medical sciences;0.3492136299610138;RDF301;Basic medicine and life sciences;0.18476751446723938
914;Computational Methods for Verification and Validation with Applications in Mechanics (Mechanical Engineering);RDF20-21;Engineering and technology;0.9952037334442139;RDF204;Mechanical engineering;0.9798226952552795;RDF212;Other engineering and technologies;0.0012255674228072166;RDF206;Materials engineering and resources engineering;0.0007672923966310918
915;Inter-cellular causality in the formation and degradation of the vascular glycocalyx;RDF30;Medical, health and life sciences;0.44959184527397156;RDF304;Medical biotechnology;0.9539660811424255;RDF301;Basic medicine and life sciences;0.8449215888977051;RDF305;Other medical sciences;0.6684475541114807
916;L'écologie et des paysages combinatoires : vers une collaboration permanente avec la nature (Geography, urban planning and related fields);RDF20-21;Engineering and technology;0.5602276921272278;RDF208;Environmental engineering and related engineering;0.2724114954471588;RDF212;Other engineering and technologies;0.044680871069431305;RDF209;Environmental biotechnology;0.0026316740550100803
917;An optimization framework for comparative, multi-species studies of visual systems (Biological Systems and Functions);RDF20-21;Engineering and technology;0.8282661437988281;RDF207;Medical and biomedical engineering;0.06371499598026276;RDF212;Other engineering and technologies;0.017576882615685463;RDF210;Industrial biotechnology;0.008315778337419033
918;A novel web-based mental health intervention integrating peer support and clinical moderation to enhance recovery and prevent relapse in adults diagnosed with psychotic disorders: A pragmatic feasibility study of Horyzons-Canada (Health Services Evaluation & Interventions Research);RDF30;Medical, health and life sciences;0.9727241396903992;RDF303;Health sciences;0.9959927201271057;RDF301;Basic medicine and life sciences;0.5630176067352295;RDF302;Clinical medicine;0.08035746961832047
919;Maternal Diabetes Induces Perinatal Programming of Chronic Kidney Disease: The Role of Hedgehog Interacting Protein (Hhip) (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.987647533416748;RDF302;Clinical medicine;0.9934101700782776;RDF303;Health sciences;0.9890130758285522;RDF304;Medical biotechnology;0.894051730632782
920;Urgent Replacement of a Platform for Gaseous Chemistry and Catalysis (Chemistry);RDF20-21;Engineering and technology;0.9702883362770081;RDF205;Chemical engineering;0.963230550289154;RDF212;Other engineering and technologies;0.0008040859247557819;RDF206;Materials engineering and resources engineering;0.0002824080875143409
921;CAN OSTEOCLAST BIOMARKERS DETECT EXCESSIVE SUBCHONDRAL BONE RESORPTION IN RACEHORSES? (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.4820844233036041;RDF207;Medical and biomedical engineering;0.9492946863174438;RDF209;Environmental biotechnology;0.7209580540657043;RDF212;Other engineering and technologies;0.577852725982666
922;Agrégateur numérique de paysages urbains;RDF10;Natural sciences;0.4696860909461975;RDF105;Earth and related environmental sciences;0.9326989054679871;RDF103;Physical sciences;0.9043130874633789;RDF107;Other natural sciences;0.19868536293506622
923;Study of the effect of sex on drugs dosing, concentrations and pharmacogenomics (Gender, Sex & Health);RDF30;Medical, health and life sciences;0.9591012597084045;RDF303;Health sciences;0.9609517455101013;RDF301;Basic medicine and life sciences;0.8577681183815002;RDF304;Medical biotechnology;0.424233078956604
924;Biosecurity 2.0 for the modern Canadian dairy farm (Biological Systems and Functions);RDF20-21;Engineering and technology;0.390652060508728;RDF210;Industrial biotechnology;0.9645892381668091;RDF209;Environmental biotechnology;0.8275495767593384;RDF202;Industrial, systems and processes engineering;0.20817893743515015
925;Et si on revenait à l'étude des comportements de leadership : le rôle du style parental et de la motivation comme prédicteurs des comportements de partage de ressources d'élèves officiers (Psychology, linguistics and translation);RDF50;Social sciences;0.431755006313324;RDF501;Psychology and cognitive sciences;0.07585818320512772;RDF503;Education;0.06656918674707413;RDF508;Media and communications;0.03934250399470329
926;Penser le temps de la maladie chronique : l'expertise littéraire à l'appui des pratiques de soin (Literature);RDF60;Humanities and the arts;0.6355016827583313;RDF602;Languages and literature;0.9820137619972229;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6431052088737488;RDF605;Other humanities;0.027795622125267982
927;Non-releasing alginate hydrogels for analyte sensing and detoxification (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9443155527114868;RDF205;Chemical engineering;0.9549844861030579;RDF206;Materials engineering and resources engineering;0.02655657008290291;RDF210;Industrial biotechnology;0.01428193412721157
928;Quantifying Indigenous family disruption and resilience at the beginning of the 20th century through historical census data (Sociology, demography and related fields);RDF50;Social sciences;0.9946435689926147;RDF504;Sociology and related studies;0.9822877049446106;RDF507;Social and economic geography;0.4834045469760895;RDF509;Other social sciences;0.14366760849952698
929;The impact of biological sex on the brain language network (Biological Systems and Functions);RDF10;Natural sciences;0.5575451254844666;RDF106;Biological sciences;0.9931495189666748;RDF107;Other natural sciences;0.028870906680822372;RDF101;Mathematics and statistics;0.00031503872014582157
930;Tracking the beat of music: Mechanisms underpinning inter-individual differences and effects on rhythm learning (Biological Systems and Functions);RDF10;Natural sciences;0.7287287712097168;RDF106;Biological sciences;0.9314625263214111;RDF107;Other natural sciences;0.014063626527786255;RDF101;Mathematics and statistics;0.00011235327838221565
931;The role of rhythm in the development of speech perception and production (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.837807297706604;RDF303;Health sciences;0.03993731364607811;RDF304;Medical biotechnology;0.013222821056842804;RDF301;Basic medicine and life sciences;0.008187909610569477
932;Development of an Intelligent Design Support Tool for Integrated Design of Multidomain Systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.997799277305603;RDF204;Mechanical engineering;0.9971550703048706;RDF202;Industrial, systems and processes engineering;0.16052904725074768;RDF212;Other engineering and technologies;0.001573112211190164
933;Dynamiques socioreligieuses, laïcité et espaces municipaux québécois (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9984262585639954;RDF504;Sociology and related studies;0.9001793265342712;RDF509;Other social sciences;0.8868131041526794;RDF507;Social and economic geography;0.35220175981521606
934;Optimization and Planning Models for more Sustainable Agrifood Logistics;RDF40;Agricultural and veterinary sciences;0.3988831341266632;RDF401;Agriculture, forestry, and fisheries;0.9700134992599487;RDF404;Agricultural biotechnology and food sciences;0.8795611262321472;RDF405;Other agricultural sciences;0.44046926498413086
935;Men's migration, social support, and women's health and well-being in three diverse contexts (Sociology, demography and related fields);RDF50;Social sciences;0.9484002590179443;RDF504;Sociology and related studies;0.7568970322608948;RDF507;Social and economic geography;0.4775541424751282;RDF509;Other social sciences;0.16451647877693176
936;Child maltreatment, emotion regulation and sexual wellbeing over time in women with low sexual desire and their partners (Psychology);RDF30;Medical, health and life sciences;0.9648213982582092;RDF303;Health sciences;0.16184942424297333;RDF301;Basic medicine and life sciences;0.004198795184493065;RDF305;Other medical sciences;0.001597845577634871
937;Détresse, formes d'exclusion et héritage migratoire : trajectoire sociale et subjectivité des personnes descendantes de migrants asiatiques (Education and social work);RDF50;Social sciences;0.9658435583114624;RDF507;Social and economic geography;0.9600626826286316;RDF503;Education;0.21700546145439148;RDF504;Sociology and related studies;0.1175721287727356
938;Elucidating the roles of miRNAs and Hippo signaling on lineage specification in the human and mouse embryo (Endocrinology);RDF30;Medical, health and life sciences;0.9639553427696228;RDF303;Health sciences;0.9722043871879578;RDF304;Medical biotechnology;0.8807971477508545;RDF301;Basic medicine and life sciences;0.50048828125
939;Enabling Collaborative and Intelligent Service Provisioning in Mobile Edge Networks;RDF20-21;Engineering and technology;0.9835063219070435;RDF203;Electrical engineering, computer engineering, and information engineering;0.8766343593597412;RDF212;Other engineering and technologies;0.053799644112586975;RDF202;Industrial, systems and processes engineering;0.0018675660248845816
940;Intelligent Predictive Maintenance 4.0 for Heavy-duty Electrical Bus;RDF20-21;Engineering and technology;0.9966045618057251;RDF202;Industrial, systems and processes engineering;0.9600626826286316;RDF212;Other engineering and technologies;0.3283678889274597;RDF204;Mechanical engineering;0.1716158092021942
941;Investigating mitochondrial biogenesis rheostat functions in skin aging: stress sensing and control of immunometabolic landscapes;RDF30;Medical, health and life sciences;0.7087449431419373;RDF303;Health sciences;0.9796676635742188;RDF304;Medical biotechnology;0.9695556163787842;RDF301;Basic medicine and life sciences;0.9026095271110535
942;Role of the Calcitonin Receptor System in Cardiac Physiology and Remodeling;RDF30;Medical, health and life sciences;0.6758846044540405;RDF303;Health sciences;0.9872773289680481;RDF304;Medical biotechnology;0.9416541457176208;RDF302;Clinical medicine;0.9372107982635498
943;Predicting the Progression and Brace Treatment Response in Spinal Deformities with Temporal-based Machine Learning Approaches (Biomedical Engineering);RDF30;Medical, health and life sciences;0.7310144305229187;RDF303;Health sciences;0.9902915358543396;RDF304;Medical biotechnology;0.9353464841842651;RDF302;Clinical medicine;0.24220561981201172
944;Boosting the Productivity of a Graying Workforce;RDF50;Social sciences;0.5172777771949768;RDF502;Economics and business administration;0.9829546809196472;RDF501;Psychology and cognitive sciences;0.7721872925758362;RDF507;Social and economic geography;0.1629120260477066
945;The Biophysics of Cold Plasmas in Cancer Therapy (Physics);RDF30;Medical, health and life sciences;0.9428443908691406;RDF303;Health sciences;0.8405209183692932;RDF302;Clinical medicine;0.23686909675598145;RDF304;Medical biotechnology;0.11676400899887085
946;Virage numérique dans le développement de techniques avancées en soins personnalisés (Physics);RDF20-21;Engineering and technology;0.5852562189102173;RDF211;Nano-technology;0.27708157896995544;RDF212;Other engineering and technologies;0.026355352252721786;RDF203;Electrical engineering, computer engineering, and information engineering;0.0039454069919884205
947;Rencontres « droits et résistances numériques en contexte francophone »;RDF50;Social sciences;0.8159046769142151;RDF508;Media and communications;0.8137570023536682;RDF501;Psychology and cognitive sciences;0.2011847198009491;RDF506;Political science and policy administration;0.10856642574071884
948;Caméra rapide haute résolution pour la mesure de nuages de bulles en écoulement à haute vitesse (Mechanical Engineering);RDF20-21;Engineering and technology;0.9969673156738281;RDF204;Mechanical engineering;0.9988486170768738;RDF211;Nano-technology;0.020023442804813385;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.004755200352519751
949;Predicting duration and rehospitalization of psychiatric emergency patients: The Signature BioBank;RDF30;Medical, health and life sciences;0.9739974141120911;RDF303;Health sciences;0.9960546493530273;RDF304;Medical biotechnology;0.9844563603401184;RDF302;Clinical medicine;0.9844563603401184
950;Perceptions de justice dans les services : les cas des travailleurs de la restauration et des enseignants universitaires au Québec et en France (Sociology, demography and related fields);RDF50;Social sciences;0.9677643179893494;RDF504;Sociology and related studies;0.9511421918869019;RDF505;Law and legal practice;0.9453994035720825;RDF507;Social and economic geography;0.9238675832748413
951;L'impact de la rémunération tangible et intangible sur le roulement volontaire dans le secteur des TIC au Canada : une approche multiniveaux et longitudinale (Business, management and related fields);RDF50;Social sciences;0.32887136936187744;RDF502;Economics and business administration;0.9690911173820496;RDF507;Social and economic geography;0.44758105278015137;RDF508;Media and communications;0.004905405919998884
952;The Axolotl a model for vertebrate limb regeneration (Genes, Cells and Molecules);RDF10;Natural sciences;0.6097458004951477;RDF106;Biological sciences;0.9883127808570862;RDF107;Other natural sciences;0.5801142454147339;RDF103;Physical sciences;0.2578585147857666
953;Microglial fatty acid signalling as a modulator of diet-induced neuroimmune responses in obesity (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.8896802663803101;RDF303;Health sciences;0.9722043871879578;RDF304;Medical biotechnology;0.969555675983429;RDF301;Basic medicine and life sciences;0.6098436713218689
954;Diversity and resilience of plant communities in isolated ecosystems (Evolution and Ecology);RDF10;Natural sciences;0.9936294555664062;RDF106;Biological sciences;0.9916195273399353;RDF105;Earth and related environmental sciences;0.9378969073295593;RDF107;Other natural sciences;0.21866939961910248
955;Dynamic protein interaction networks to map molecular origins of envronmental and genomic variations (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.9256957173347473;RDF207;Medical and biomedical engineering;0.09807932376861572;RDF209;Environmental biotechnology;0.06465349346399307;RDF210;Industrial biotechnology;0.04742586985230446
956;Greening Social Work in Quebec: Exploring the Intersections of Environmental-Ecological Notions in Social Work Theory, Education, and Practice (Education and social work);RDF50;Social sciences;0.8971896171569824;RDF503;Education;0.13986565172672272;RDF509;Other social sciences;0.01640303246676922;RDF504;Sociology and related studies;0.012920473702251911
957;L'oeuvre d'art comme «analyseur»: en quête d'une méthodologie (Fine arts, research-creation);RDF60;Humanities and the arts;0.987708330154419;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5796383619308472;RDF605;Other humanities;0.007460644003003836;RDF603;Philosophy;0.006692851427942514
958;Control of bacterial cell shape through cell-wall remodeling (Microbiology & Infectious Diseases);RDF30;Medical, health and life sciences;0.49983102083206177;RDF303;Health sciences;0.9832145571708679;RDF301;Basic medicine and life sciences;0.9095862507820129;RDF304;Medical biotechnology;0.4892594516277313
959;Role and therapeutic potential of the atypical MAP kinase ERK3 in basal-like breast cancer progression (Molecular & Cellular Biology of Cancer);RDF30;Medical, health and life sciences;0.9800664782524109;RDF304;Medical biotechnology;0.9341553449630737;RDF303;Health sciences;0.9149009585380554;RDF301;Basic medicine and life sciences;0.12378869205713272
960;Personnalisation en temps réel d'interface en fonction de la charge cognitive des utilisateurs (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9980019927024841;RDF202;Industrial, systems and processes engineering;0.11436852812767029;RDF212;Other engineering and technologies;0.007937993854284286;RDF203;Electrical engineering, computer engineering, and information engineering;0.006797532085329294
961;The I-Care project : Assessing the impact of a multimodal childcare-based intervention to prevent disruptive behaviour problems in children (Psychology);RDF30;Medical, health and life sciences;0.9589585661888123;RDF303;Health sciences;0.12678517401218414;RDF301;Basic medicine and life sciences;0.0010005043586716056;RDF302;Clinical medicine;0.0002269338583573699
962;Inter-individual variability in cognitive aging: Neural mechanisms, reserve processes and malleability of neuroprotective processes (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.9342766404151917;RDF303;Health sciences;0.188323974609375;RDF301;Basic medicine and life sciences;0.18242551386356354;RDF304;Medical biotechnology;0.024609927088022232
963;Maternal immune cells mediated endothelial activation in preeclampsia (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9747154712677002;RDF302;Clinical medicine;0.9951702952384949;RDF303;Health sciences;0.9932550191879272;RDF304;Medical biotechnology;0.8736466765403748
964;Projet 'Parité sciences';RDF20-21;Engineering and technology;0.9491998553276062;RDF212;Other engineering and technologies;0.36829209327697754;RDF202;Industrial, systems and processes engineering;0.06853749603033066;RDF206;Materials engineering and resources engineering;0.04501553252339363
965;A Pragmatic Randomized Clinical Trial on Immersive Virtual Reality Compared to Non-Immersive Distraction Using a Tablet for Pain and Anxiety Management of Children During Bone Pins and Sutures Removal in Orthopedic Clinics (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.976429283618927;RDF302;Clinical medicine;0.9920620322227478;RDF303;Health sciences;0.987375020980835;RDF304;Medical biotechnology;0.06608537584543228
966;IMAGE-GUIDED INJECTION WITH A HIGH-RESOLUTION ULTRASOUND SYSTEM ADAPTED FOR RODENT USE (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.723076343536377;RDF207;Medical and biomedical engineering;0.8325092196464539;RDF210;Industrial biotechnology;0.6845276951789856;RDF212;Other engineering and technologies;0.11476477235555649
967;Quantum theory and applications (Physics);RDF10;Natural sciences;0.8904222249984741;RDF103;Physical sciences;0.9990746378898621;RDF101;Mathematics and statistics;0.0013458604225888848;RDF107;Other natural sciences;0.000666702282615006
968;Cardioprotective effect of a cyclic azapeptide ligand of CD36 against ischemia-reperfusion damage and dysfunction in mice (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.9319238662719727;RDF304;Medical biotechnology;0.9832145571708679;RDF303;Health sciences;0.980431318283081;RDF301;Basic medicine and life sciences;0.30798205733299255
969;The Mobile health for Kids with Asthma (MoKA) study: predicting exacerbations through multimodal data and machine learning;RDF30;Medical, health and life sciences;0.8124364018440247;RDF303;Health sciences;0.9962927103042603;RDF301;Basic medicine and life sciences;0.8820220232009888;RDF302;Clinical medicine;0.14033626019954681
970;Towards a multi-trajectory understanding of intimate partner homicide (Psychology, linguistics and translation);RDF30;Medical, health and life sciences;0.6819725632667542;RDF303;Health sciences;0.004609572235494852;RDF305;Other medical sciences;0.000666702282615006;RDF302;Clinical medicine;9.31459289859049e-05
971;Predicting future primary psychotic disorders in youth with methamphetamine-psychosis disorder (Methamphetamine and related psychostimulant use);RDF30;Medical, health and life sciences;0.9583856463432312;RDF303;Health sciences;0.9515039920806885;RDF302;Clinical medicine;0.915808916091919;RDF301;Basic medicine and life sciences;0.6794446110725403
972;The MYC/MIZ-1 complex in germinal center B cells and B cell lymphomagenesis;RDF30;Medical, health and life sciences;0.6936815977096558;RDF304;Medical biotechnology;0.9842154383659363;RDF302;Clinical medicine;0.8140528202056885;RDF301;Basic medicine and life sciences;0.7617157697677612
973;Nouvelle méthodologie prenant en compte les hydrogrammes probabilistes de rupture de barrages par temps sec pour déterminer les vraies zones à risque tenant compte du recul des berges et de l'érosion fluviale (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9912611842155457;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.03594832122325897;RDF202;Industrial, systems and processes engineering;0.017309095710515976;RDF204;Mechanical engineering;0.014728613197803497
974;Interpretable Decision Processes in Data-Driven Supply Chains;RDF20-21;Engineering and technology;0.9318912029266357;RDF202;Industrial, systems and processes engineering;0.9529258012771606;RDF212;Other engineering and technologies;0.926569938659668;RDF203;Electrical engineering, computer engineering, and information engineering;0.12378869950771332
975;Central control of energy homeostasis by neuronal adipose triglyceride lipase (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.8960226774215698;RDF303;Health sciences;0.9862576723098755;RDF304;Medical biotechnology;0.9811668395996094;RDF301;Basic medicine and life sciences;0.8071568012237549
976;Les cybryontes et l'anthropocène: Des conditions de possibilité de nouvelles symbioses (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.914709746837616;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9331876635551453;RDF605;Other humanities;0.21436232328414917;RDF601;History, archaeology and related studies;0.008315778337419033
977;L'Insécurité au Sahel et ses Effets sur l'Accès des Services de Santé (ISEASS);RDF50;Social sciences;0.49884986877441406;RDF502;Economics and business administration;0.3681217133998871;RDF507;Social and economic geography;0.10194651782512665;RDF508;Media and communications;0.05108273774385452
