;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
731;Brain alterations and cognitive decline in obstructive sleep apnea;RDF30;Medical, health and life sciences;0.9712732434272766;RDF10;Natural sciences;0.019768239930272102;RDF20-21;Engineering and technology;0.005425488110631704;RDF303;Health sciences;0.9914886951446533;RDF106;Biological sciences;0.9834704399108887;RDF501;Psychology and cognitive sciences;0.9822877049446106;RDF207;Medical and biomedical engineering;0.9813107252120972;RDF302;Clinical medicine;0.9788748025894165
732;Methods and analytical tools to optimize patient flow (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.941904604434967;RDF30;Medical, health and life sciences;0.0567871630191803;RDF10;Natural sciences;0.000520952744409442;RDF303;Health sciences;0.9645892977714539;RDF301;Basic medicine and life sciences;0.8479677438735962;RDF302;Clinical medicine;0.7045668363571167;RDF207;Medical and biomedical engineering;0.376508504152298;RDF305;Other medical sciences;0.3476478159427643
733;Heterogeneity of interprofessional primary care teams and its effect on quality of care and health service use in older adults (Health Services Evaluation & Interventions Research);RDF30;Medical, health and life sciences;0.9916340708732605;RDF50;Social sciences;0.0040525817312300205;RDF10;Natural sciences;0.002699601463973522;RDF303;Health sciences;0.9962927103042603;RDF302;Clinical medicine;0.8947895169258118;RDF301;Basic medicine and life sciences;0.3342633843421936;RDF305;Other medical sciences;0.10970577597618103;RDF207;Medical and biomedical engineering;0.04778007045388222
734;Recul des gains d'espérance de vie au Canada depuis 2010 : la contribution de la mortalité par drogues, par maladies cardiovasculaires et le rôle catalyseur de la pandémie de COVID-19 (Sociology, demography and related fields);RDF50;Social sciences;0.8452903628349304;RDF30;Medical, health and life sciences;0.14264845848083496;RDF10;Natural sciences;0.0055202883668243885;RDF504;Sociology and related studies;0.9651191234588623;RDF507;Social and economic geography;0.8499711751937866;RDF303;Health sciences;0.705987811088562;RDF509;Other social sciences;0.27943506836891174;RDF605;Other humanities;0.057071391493082047
735;Canadian Network on Hepatitis C (CanHepC): From Discovery to Implementation (Hepatitis C Research);RDF30;Medical, health and life sciences;0.9559615850448608;RDF10;Natural sciences;0.030970348045229912;RDF20-21;Engineering and technology;0.006856641266494989;RDF303;Health sciences;0.9945730566978455;RDF508;Media and communications;0.9900636076927185;RDF106;Biological sciences;0.9775429368019104;RDF207;Medical and biomedical engineering;0.929183840751648;RDF304;Medical biotechnology;0.926835298538208
736;Novel numerical simulation tools for the vulnerability assessment and rehabilitation of critical structures against the effects of floods and climate change;RDF20-21;Engineering and technology;0.9638672471046448;RDF10;Natural sciences;0.02639824151992798;RDF50;Social sciences;0.005300645250827074;RDF208;Environmental engineering and related engineering;0.9219218492507935;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.8980534672737122;RDF103;Physical sciences;0.891433596611023;RDF101;Mathematics and statistics;0.7424217462539673;RDF105;Earth and related environmental sciences;0.7156227231025696
737;QUEST: Co-développer avec et pour les jeunes des connaissances sur la QUalité de leur Environnement psychoSocial de Travail;RDF50;Social sciences;0.5633845329284668;RDF20-21;Engineering and technology;0.16283728182315826;RDF10;Natural sciences;0.15538041293621063;RDF208;Environmental engineering and related engineering;0.9263037443161011;RDF508;Media and communications;0.8269914388656616;RDF507;Social and economic geography;0.7006900310516357;RDF105;Earth and related environmental sciences;0.6971967220306396;RDF501;Psychology and cognitive sciences;0.6451024413108826
738;The effects of COVID-19 pandemics in sustainability controversies: new shades of green in the battery metals industry in Quebec;RDF10;Natural sciences;0.38308414816856384;RDF50;Social sciences;0.2869167923927307;RDF20-21;Engineering and technology;0.2684825658798218;RDF502;Economics and business administration;0.9362850189208984;RDF206;Materials engineering and resources engineering;0.682573676109314;RDF507;Social and economic geography;0.5384371876716614;RDF103;Physical sciences;0.28616926074028015;RDF202;Industrial, systems and processes engineering;0.270865797996521
739;From birth to adulthood: The role of age of cannabis use onset in the individual and environmental developmental pathways leading to substance use problems (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF30;Medical, health and life sciences;0.9594622850418091;RDF50;Social sciences;0.02597145363688469;RDF10;Natural sciences;0.009406236931681633;RDF303;Health sciences;0.9385759830474854;RDF501;Psychology and cognitive sciences;0.5141563415527344;RDF301;Basic medicine and life sciences;0.2755194306373596;RDF305;Other medical sciences;0.13939636945724487;RDF207;Medical and biomedical engineering;0.08882029354572296
740;Creative Pedagogies for Ecological Transitions on the Shoreline;RDF10;Natural sciences;0.5448111295700073;RDF20-21;Engineering and technology;0.4343612790107727;RDF60;Humanities and the arts;0.013014500960707664;RDF503;Education;0.9882221817970276;RDF208;Environmental engineering and related engineering;0.9738444089889526;RDF105;Earth and related environmental sciences;0.961533784866333;RDF209;Environmental biotechnology;0.8933094143867493;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8649961948394775
741;Contribution of the NKG2D pathway to multiple sclerosis (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.8877645134925842;RDF20-21;Engineering and technology;0.10117295384407043;RDF10;Natural sciences;0.007680667098611593;RDF106;Biological sciences;0.9759464263916016;RDF304;Medical biotechnology;0.974628746509552;RDF207;Medical and biomedical engineering;0.7130321860313416;RDF301;Basic medicine and life sciences;0.33079537749290466;RDF303;Health sciences;0.13251455128192902
742;Pregnancy and COVID-19 hospitalization in Quebec (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.947045624256134;RDF50;Social sciences;0.045934855937957764;RDF10;Natural sciences;0.006136685144156218;RDF303;Health sciences;0.996292769908905;RDF106;Biological sciences;0.8656789660453796;RDF207;Medical and biomedical engineering;0.6588565707206726;RDF101;Mathematics and statistics;0.2510963976383209;RDF301;Basic medicine and life sciences;0.19528697431087494
743;La musique est-elle une prière? (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.996032178401947;RDF50;Social sciences;0.0012609994737431407;RDF20-21;Engineering and technology;0.0008941824780777097;RDF508;Media and communications;0.8812065720558167;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7599387764930725;RDF503;Education;0.12210385501384735;RDF605;Other humanities;0.04336579889059067;RDF603;Philosophy;0.0028009270317852497
744;A multi-site, prospective study of the role of emotional competence in (mal)adaptive functioning among university students exposed to sexual violence (Psychology);RDF30;Medical, health and life sciences;0.6846258044242859;RDF50;Social sciences;0.1358681470155716;RDF20-21;Engineering and technology;0.08370593935251236;RDF501;Psychology and cognitive sciences;0.9777137637138367;RDF503;Education;0.7132318615913391;RDF303;Health sciences;0.0031236486975103617;RDF301;Basic medicine and life sciences;0.0025114635936915874;RDF509;Other social sciences;0.0015978454612195492
745;Effets d'une intervention musicale personnalisée sur les répercussions de la COVID-19 en santé mentale des personnes âgées;RDF30;Medical, health and life sciences;0.5526995062828064;RDF60;Humanities and the arts;0.4139527976512909;RDF50;Social sciences;0.01484446320682764;RDF508;Media and communications;0.9788748025894165;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9666632413864136;RDF303;Health sciences;0.9473810195922852;RDF207;Medical and biomedical engineering;0.5273165106773376;RDF501;Psychology and cognitive sciences;0.1540575623512268
746;Redox regulation of the antiviral response : role of oxidative post-translational modifications of MAVS (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.8141149878501892;RDF20-21;Engineering and technology;0.0994408056139946;RDF10;Natural sciences;0.08332967013120651;RDF106;Biological sciences;0.9920620322227478;RDF301;Basic medicine and life sciences;0.8770562410354614;RDF304;Medical biotechnology;0.8349459171295166;RDF104;Chemical sciences;0.7409248948097229;RDF207;Medical and biomedical engineering;0.498779296875
747;The role of UCH family deubiquitinases in T cell biology (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.4474243223667145;RDF30;Medical, health and life sciences;0.43134212493896484;RDF10;Natural sciences;0.10541982203722;RDF106;Biological sciences;0.9924812912940979;RDF301;Basic medicine and life sciences;0.8034824132919312;RDF304;Medical biotechnology;0.7859664559364319;RDF104;Chemical sciences;0.4265604615211487;RDF207;Medical and biomedical engineering;0.23792988061904907
748;A high temperature upgrade for the twin-screw extruder to process high-performance hybrid PEEK-based formulations and other engineering polymer-based (PEI, PPSU, etc.) systems (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9896777272224426;RDF30;Medical, health and life sciences;0.004305440466850996;RDF10;Natural sciences;0.0023776900488883257;RDF205;Chemical engineering;0.8591918349266052;RDF104;Chemical sciences;0.6232049465179443;RDF206;Materials engineering and resources engineering;0.02178117260336876;RDF103;Physical sciences;0.011869121342897415;RDF212;Other engineering and technologies;0.0037654137704521418
749;Single-cell approaches to characterize and target the cellular reservoirs of HIV infection (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.8965693116188049;RDF20-21;Engineering and technology;0.09749738872051239;RDF10;Natural sciences;0.004854109138250351;RDF106;Biological sciences;0.9951702952384949;RDF304;Medical biotechnology;0.9795114398002625;RDF303;Health sciences;0.894789457321167;RDF301;Basic medicine and life sciences;0.8563324213027954;RDF207;Medical and biomedical engineering;0.8529354929924011
750;Impact of transient neonatal hyperoxia on skeletal muscle development: Relevance for impaired exercise capacity after preterm birth (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9800763726234436;RDF10;Natural sciences;0.014423813670873642;RDF20-21;Engineering and technology;0.002211963292211294;RDF303;Health sciences;0.9873750805854797;RDF106;Biological sciences;0.9839708805084229;RDF302;Clinical medicine;0.9755768775939941;RDF301;Basic medicine and life sciences;0.36590972542762756;RDF304;Medical biotechnology;0.16132023930549622
751;Le développement de la compétence de collaboration interprofessionnelle : perception des membres d'une équipe de professionnels en exercice de la dynamique de coaction (Education and social work);RDF50;Social sciences;0.8271966576576233;RDF20-21;Engineering and technology;0.05045932158827782;RDF60;Humanities and the arts;0.04814862087368965;RDF503;Education;0.9105453491210938;RDF509;Other social sciences;0.019870713353157043;RDF605;Other humanities;0.01784873940050602;RDF504;Sociology and related studies;0.01332514826208353;RDF603;Philosophy;0.004331502132117748
752;Agreeing to Disagree: Incentives and Innovation in Dynamic Settings (Economics);RDF50;Social sciences;0.41811931133270264;RDF20-21;Engineering and technology;0.39278674125671387;RDF60;Humanities and the arts;0.06214788556098938;RDF502;Economics and business administration;0.9950563311576843;RDF507;Social and economic geography;0.004133968148380518;RDF508;Media and communications;0.0014550627674907446;RDF212;Other engineering and technologies;0.0013885232619941235;RDF203;Electrical engineering, computer engineering, and information engineering;0.0012843081494793296
753;"L'enfance du ""mauvais genre"". Une sociologie de la non-conformité de genre durant l'enfance en France et au Québec (Sociology, demography and related fields)";RDF50;Social sciences;0.9666656255722046;RDF60;Humanities and the arts;0.021692737936973572;RDF40;Agricultural and veterinary sciences;0.00641236174851656;RDF504;Sociology and related studies;0.9890130758285522;RDF507;Social and economic geography;0.6796041131019592;RDF509;Other social sciences;0.08945459872484207;RDF605;Other humanities;0.025760557502508163;RDF601;History, archaeology and related studies;0.018404891714453697
754;Engineering Sustainable and Inclusive Streets for the 30-Min City;RDF20-21;Engineering and technology;0.9451248049736023;RDF50;Social sciences;0.03259404003620148;RDF10;Natural sciences;0.010417680256068707;RDF208;Environmental engineering and related engineering;0.9278877973556519;RDF507;Social and economic geography;0.8596637845039368;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8065480589866638;RDF103;Physical sciences;0.4644157290458679;RDF502;Economics and business administration;0.16026602685451508
755;Les incidences de l'architecture logicielle des tribunaux en ligne sur l'accès à la justice (Law and criminology);RDF20-21;Engineering and technology;0.8332812786102295;RDF50;Social sciences;0.14423805475234985;RDF10;Natural sciences;0.008201176300644875;RDF505;Law and legal practice;0.2724115252494812;RDF102;Computer and information sciences;0.06754669547080994;RDF101;Mathematics and statistics;0.0290907584130764;RDF203;Electrical engineering, computer engineering, and information engineering;0.02517884038388729;RDF212;Other engineering and technologies;0.014615669846534729
756;Incorporating rich micro-level distributions and dynamics in models with heterogenous firms: method, lessons and applications;RDF50;Social sciences;0.5289908647537231;RDF20-21;Engineering and technology;0.33363035321235657;RDF10;Natural sciences;0.05575522780418396;RDF502;Economics and business administration;0.9838472008705139;RDF101;Mathematics and statistics;0.561455249786377;RDF202;Industrial, systems and processes engineering;0.3310115933418274;RDF212;Other engineering and technologies;0.08756383508443832;RDF509;Other social sciences;0.053799644112586975
757;Inhabiting altered worlds: sensory experiences following traumatic brain injuries (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.6977540254592896;RDF30;Medical, health and life sciences;0.2977648377418518;RDF20-21;Engineering and technology;0.0018125625792890787;RDF509;Other social sciences;0.10970577597618103;RDF501;Psychology and cognitive sciences;0.09704755991697311;RDF504;Sociology and related studies;0.034358687698841095;RDF207;Medical and biomedical engineering;0.027795622125267982;RDF605;Other humanities;0.009412589482963085
758;Microtubule alterations in progressive supranuclear palsy;RDF30;Medical, health and life sciences;0.8963159322738647;RDF20-21;Engineering and technology;0.0669899731874466;RDF10;Natural sciences;0.03461844474077225;RDF106;Biological sciences;0.9871787428855896;RDF207;Medical and biomedical engineering;0.9869795441627502;RDF302;Clinical medicine;0.9818753004074097;RDF304;Medical biotechnology;0.9289263486862183;RDF303;Health sciences;0.916109561920166
759;Improving reproducibility in MRI with vendor-neutral acquisitions and transparent workflows;RDF30;Medical, health and life sciences;0.41505715250968933;RDF20-21;Engineering and technology;0.38991013169288635;RDF10;Natural sciences;0.19002701342105865;RDF207;Medical and biomedical engineering;0.9904406070709229;RDF106;Biological sciences;0.9532750248908997;RDF303;Health sciences;0.9233161807060242;RDF301;Basic medicine and life sciences;0.902609646320343;RDF305;Other medical sciences;0.8969756364822388
760;Investigation of Metal Organic Frameworks for Renewable Energy Electrocatalysis (Chemistry);RDF20-21;Engineering and technology;0.8579522371292114;RDF10;Natural sciences;0.1216835007071495;RDF30;Medical, health and life sciences;0.0058718714863061905;RDF104;Chemical sciences;0.9966755509376526;RDF205;Chemical engineering;0.034618839621543884;RDF206;Materials engineering and resources engineering;0.020332353189587593;RDF211;Nano-technology;0.005384937860071659;RDF212;Other engineering and technologies;0.00307536986656487
761;FLUIDELELASTIC INSTABILITY, VORTEX-INDUCED VIBRATION AND SYMMETRY BREAKING IN HELICAL ARRAYS OF CYLINDERS SUBJECTED TO CROSS-FLOW (Mechanical Engineering);RDF20-21;Engineering and technology;0.9978863000869751;RDF10;Natural sciences;0.0008682846673764288;RDF60;Humanities and the arts;0.00036765486584044993;RDF204;Mechanical engineering;0.9977127909660339;RDF211;Nano-technology;0.10158944129943848;RDF103;Physical sciences;0.029535338282585144;RDF101;Mathematics and statistics;0.009936419315636158;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00898542907088995
762;4D spheroids identify type I protein arginine methyltransferases as a target in NSCLC (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.8761724829673767;RDF20-21;Engineering and technology;0.11470456421375275;RDF10;Natural sciences;0.00668965931981802;RDF304;Medical biotechnology;0.9796676635742188;RDF106;Biological sciences;0.9678993225097656;RDF207;Medical and biomedical engineering;0.9334308505058289;RDF211;Nano-technology;0.24113182723522186;RDF103;Physical sciences;0.18952108919620514
763;New perspectives on job search and labour markets;RDF50;Social sciences;0.9620859622955322;RDF60;Humanities and the arts;0.012741763144731522;RDF20-21;Engineering and technology;0.010399524122476578;RDF502;Economics and business administration;0.9477691650390625;RDF509;Other social sciences;0.08570928126573563;RDF507;Social and economic geography;0.04742587357759476;RDF605;Other humanities;0.018124720081686974;RDF205;Chemical engineering;0.010328153148293495
764;Long time evolution of complex materials : algorithmic developments and applications to metals, semiconductors and proteins (Physics);RDF10;Natural sciences;0.952793538570404;RDF20-21;Engineering and technology;0.04219115898013115;RDF50;Social sciences;0.0014779383782297373;RDF103;Physical sciences;0.9759464859962463;RDF206;Materials engineering and resources engineering;0.9184802770614624;RDF107;Other natural sciences;0.03993731737136841;RDF212;Other engineering and technologies;0.0064882696606218815;RDF102;Computer and information sciences;0.005301895085722208
765;L'héritage de Pierre Elliott Trudeau;RDF60;Humanities and the arts;0.6189469695091248;RDF50;Social sciences;0.27979978919029236;RDF10;Natural sciences;0.040348365902900696;RDF601;History, archaeology and related studies;0.9902915358543396;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.8019358515739441;RDF506;Political science and policy administration;0.6908198595046997;RDF503;Education;0.12852513790130615;RDF605;Other humanities;0.037892427295446396
766;A new adaptive-neuroprosthetic treatment to shape post-stroke plasticity and facilitate motor recovery (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.9882275462150574;RDF20-21;Engineering and technology;0.008417290635406971;RDF10;Natural sciences;0.0025273289065808058;RDF303;Health sciences;0.9960545897483826;RDF207;Medical and biomedical engineering;0.9851575493812561;RDF106;Biological sciences;0.9412234425544739;RDF304;Medical biotechnology;0.8665847778320312;RDF301;Basic medicine and life sciences;0.8514593839645386
767;Une scène élargie, délocalisée et asynchrone : les reconfigurations technologiques de la salle de spectacle au temps du confinement;RDF20-21;Engineering and technology;0.9070335030555725;RDF60;Humanities and the arts;0.07153166830539703;RDF50;Social sciences;0.008618658408522606;RDF508;Media and communications;0.9953904747962952;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9329437017440796;RDF212;Other engineering and technologies;0.9281487464904785;RDF102;Computer and information sciences;0.7348812818527222;RDF202;Industrial, systems and processes engineering;0.21239535510540009
768;Centre de recherches mathématiques (CRM);RDF20-21;Engineering and technology;0.9784395694732666;RDF30;Medical, health and life sciences;0.007017865311354399;RDF50;Social sciences;0.0054655191488564014;RDF101;Mathematics and statistics;0.8921873569488525;RDF212;Other engineering and technologies;0.12721827626228333;RDF503;Education;0.11201595515012741;RDF206;Materials engineering and resources engineering;0.10087862610816956;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.05460060387849808
769;Application of a brief digital screening tool to address parental and adolescent tobacco and electronic cigarette use in pediatric medical care (Health Services Evaluation & Interventions Research);RDF30;Medical, health and life sciences;0.9152957201004028;RDF20-21;Engineering and technology;0.07324841618537903;RDF50;Social sciences;0.005358168855309486;RDF303;Health sciences;0.9922444224357605;RDF301;Basic medicine and life sciences;0.8778961300849915;RDF302;Clinical medicine;0.8216173648834229;RDF207;Medical and biomedical engineering;0.8149381279945374;RDF203;Electrical engineering, computer engineering, and information engineering;0.14128142595291138
770;Hybrid Manufacturing: Digital Machining of Flexible Parts Manufactured with Directed Energy Deposition (DED) Method;RDF20-21;Engineering and technology;0.9946826100349426;RDF30;Medical, health and life sciences;0.0027079004794359207;RDF10;Natural sciences;0.0016945608658716083;RDF202;Industrial, systems and processes engineering;0.9372107982635498;RDF204;Mechanical engineering;0.6322757601737976;RDF203;Electrical engineering, computer engineering, and information engineering;0.287567675113678;RDF206;Materials engineering and resources engineering;0.2859697937965393;RDF103;Physical sciences;0.18862269818782806
771;Design and management of smart last-mile delivery systems;RDF20-21;Engineering and technology;0.9695221781730652;RDF30;Medical, health and life sciences;0.02027960680425167;RDF50;Social sciences;0.005167703609913588;RDF202;Industrial, systems and processes engineering;0.917302668094635;RDF212;Other engineering and technologies;0.6748009920120239;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.525368869304657;RDF102;Computer and information sciences;0.4695202708244324;RDF203;Electrical engineering, computer engineering, and information engineering;0.13072869181632996
772;Food Delocalization in Literary Studies: A Saccharine Aesthetic From the Ruins of Empire (Literature);RDF60;Humanities and the arts;0.9908183217048645;RDF50;Social sciences;0.0034635053016245365;RDF10;Natural sciences;0.002380430232733488;RDF602;Languages and literature;0.9856076836585999;RDF503;Education;0.9828233122825623;RDF605;Other humanities;0.023870836943387985;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.011777843348681927;RDF601;History, archaeology and related studies;0.005641908384859562
773;Optimal Climate Policy Mix for Canada: Insights from a Multi-Model Approach;RDF10;Natural sciences;0.8742137551307678;RDF50;Social sciences;0.10339528322219849;RDF20-21;Engineering and technology;0.01901446469128132;RDF208;Environmental engineering and related engineering;0.9719924926757812;RDF105;Earth and related environmental sciences;0.9664104580879211;RDF502;Economics and business administration;0.9549844861030579;RDF107;Other natural sciences;0.8872045874595642;RDF103;Physical sciences;0.26721692085266113
774;La production de recherche au Canada: facteurs individuels, institutionnels et systémiques (Education and social work);RDF50;Social sciences;0.6799988150596619;RDF60;Humanities and the arts;0.10107280313968658;RDF10;Natural sciences;0.10107280313968658;RDF503;Education;0.6800292134284973;RDF507;Social and economic geography;0.12252321094274521;RDF502;Economics and business administration;0.02161533199250698;RDF509;Other social sciences;0.02080448903143406;RDF504;Sociology and related studies;0.020177319645881653
775;Soutenir la Professionnalisation dans les ORganismes sporTifs (SPORT);RDF20-21;Engineering and technology;0.9070892930030823;RDF50;Social sciences;0.03893148526549339;RDF60;Humanities and the arts;0.01700790785253048;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9556514620780945;RDF508;Media and communications;0.5486734509468079;RDF212;Other engineering and technologies;0.32670092582702637;RDF502;Economics and business administration;0.291989266872406;RDF202;Industrial, systems and processes engineering;0.2011847198009491
776;Identifying innovative responses to problematic gambling among LGBTQ2S+ communities in Canada - A mixed-methods study (Health Impacts of Gambling and Gaming);RDF30;Medical, health and life sciences;0.7419586777687073;RDF50;Social sciences;0.2352987676858902;RDF10;Natural sciences;0.00986488163471222;RDF303;Health sciences;0.9763105511665344;RDF501;Psychology and cognitive sciences;0.926569938659668;RDF504;Sociology and related studies;0.6667748689651489;RDF509;Other social sciences;0.05665242671966553;RDF301;Basic medicine and life sciences;0.038756195455789566
777;Intensification and control of cell culture processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9650552272796631;RDF30;Medical, health and life sciences;0.02813541330397129;RDF10;Natural sciences;0.005649462342262268;RDF210;Industrial biotechnology;0.9507778882980347;RDF106;Biological sciences;0.9149008989334106;RDF301;Basic medicine and life sciences;0.7065954804420471;RDF304;Medical biotechnology;0.6712819933891296;RDF205;Chemical engineering;0.35239675641059875
778;Les priorités des citoyens quant aux politiques de santé et à l'État-providence (Political science and public administration);RDF50;Social sciences;0.8312206268310547;RDF10;Natural sciences;0.05070478841662407;RDF30;Medical, health and life sciences;0.042697712779045105;RDF506;Political science and policy administration;0.8436376452445984;RDF507;Social and economic geography;0.008187909610569477;RDF509;Other social sciences;0.002019014209508896;RDF504;Sociology and related studies;0.0014550630003213882;RDF208;Environmental engineering and related engineering;0.0011160143185406923
779;Cyberrange pour soutenir les tests de cybersécurité et de cyberrésilience pour les infrastructures critiques;RDF20-21;Engineering and technology;0.9936133623123169;RDF50;Social sciences;0.002834805054590106;RDF30;Medical, health and life sciences;0.0011101255659013987;RDF102;Computer and information sciences;0.9916841983795166;RDF203;Electrical engineering, computer engineering, and information engineering;0.9036349058151245;RDF212;Other engineering and technologies;0.10856642574071884;RDF202;Industrial, systems and processes engineering;0.06187598779797554;RDF103;Physical sciences;0.013636834919452667
780;New electrochemical materials breakthrough for energy applications (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9955754280090332;RDF10;Natural sciences;0.0026683115866035223;RDF30;Medical, health and life sciences;0.0005172757664695382;RDF104;Chemical sciences;0.9704646468162537;RDF205;Chemical engineering;0.6710395812988281;RDF206;Materials engineering and resources engineering;0.028870906680822372;RDF103;Physical sciences;0.010328153148293495;RDF212;Other engineering and technologies;0.002182716503739357
781;Nonequilibrium Group IV Semiconductor Heterostructures;RDF20-21;Engineering and technology;0.9957716464996338;RDF10;Natural sciences;0.0024300040677189827;RDF30;Medical, health and life sciences;0.0007183077977970243;RDF102;Computer and information sciences;0.9569571614265442;RDF103;Physical sciences;0.5782099962234497;RDF203;Electrical engineering, computer engineering, and information engineering;0.4423955976963043;RDF104;Chemical sciences;0.24981309473514557;RDF206;Materials engineering and resources engineering;0.1716158092021942
782;Developmental Trajectories in ARID1B-Related Disorders - a Multi-Method Multi-Site Prospective Natural History Study;RDF30;Medical, health and life sciences;0.8672742247581482;RDF10;Natural sciences;0.12790562212467194;RDF20-21;Engineering and technology;0.003031644271686673;RDF303;Health sciences;0.9891815185546875;RDF106;Biological sciences;0.9755769371986389;RDF207;Medical and biomedical engineering;0.9748212099075317;RDF301;Basic medicine and life sciences;0.9334307909011841;RDF305;Other medical sciences;0.9286679625511169
783;Mechanisms regulating mRNA localization and localized translation (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5554804801940918;RDF20-21;Engineering and technology;0.3177419900894165;RDF10;Natural sciences;0.12083704024553299;RDF106;Biological sciences;0.9953904151916504;RDF301;Basic medicine and life sciences;0.9238675236701965;RDF304;Medical biotechnology;0.7927852869033813;RDF207;Medical and biomedical engineering;0.2114168256521225;RDF305;Other medical sciences;0.04742587357759476
784;Dévoiler les tactiques stratégiques de communication pour le changement social : Une exploration approfondie de l'agentivité des responsables des communications et des publics dans la lutte contre les inégalités raciales;RDF50;Social sciences;0.8055121898651123;RDF20-21;Engineering and technology;0.13726961612701416;RDF60;Humanities and the arts;0.03525375574827194;RDF508;Media and communications;0.9738444089889526;RDF506;Political science and policy administration;0.5779718160629272;RDF504;Sociology and related studies;0.36884605884552;RDF502;Economics and business administration;0.2613309323787689;RDF212;Other engineering and technologies;0.0333368256688118
785;Que font les luttes écologistes à la protestation sociale ? Analyse comparée multi-échelles au Canada, en France et aux Pays-Bas (Political science and public administration);RDF50;Social sciences;0.7943453788757324;RDF60;Humanities and the arts;0.14976409077644348;RDF10;Natural sciences;0.02369612082839012;RDF506;Political science and policy administration;0.9202179312705994;RDF503;Education;0.8305941224098206;RDF507;Social and economic geography;0.3557748794555664;RDF605;Other humanities;0.025371309369802475;RDF509;Other social sciences;0.02280263788998127
786;Maturation of microRNAs targeting alpha-synuclein (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.5416054725646973;RDF20-21;Engineering and technology;0.4420454502105713;RDF10;Natural sciences;0.013558827340602875;RDF304;Medical biotechnology;0.9848109483718872;RDF106;Biological sciences;0.9833429455757141;RDF301;Basic medicine and life sciences;0.8269914388656616;RDF207;Medical and biomedical engineering;0.50244140625;RDF211;Nano-technology;0.008445627056062222
787;Privatization, innovation and idiosyncratic volatility: The role of ownership structure and information content;RDF20-21;Engineering and technology;0.5061240196228027;RDF50;Social sciences;0.3957124948501587;RDF10;Natural sciences;0.049336131662130356;RDF502;Economics and business administration;0.968856155872345;RDF507;Social and economic geography;0.8860265612602234;RDF505;Law and legal practice;0.2454465627670288;RDF509;Other social sciences;0.113973468542099;RDF212;Other engineering and technologies;0.11201594769954681
788;Thermodynamic and physical property models for the production of greener aluminum alloys;RDF20-21;Engineering and technology;0.9304537773132324;RDF10;Natural sciences;0.06596921384334564;RDF40;Agricultural and veterinary sciences;0.0010559306247159839;RDF206;Materials engineering and resources engineering;0.9768466353416443;RDF104;Chemical sciences;0.8732147812843323;RDF103;Physical sciences;0.8509646654129028;RDF204;Mechanical engineering;0.344112753868103;RDF107;Other natural sciences;0.2024431973695755
789;Contextual factors predicting feasibility and impact of preventive mental health interventions across Canada;RDF30;Medical, health and life sciences;0.9672673940658569;RDF50;Social sciences;0.025179684162139893;RDF20-21;Engineering and technology;0.003655928187072277;RDF303;Health sciences;0.9914886951446533;RDF301;Basic medicine and life sciences;0.7823300361633301;RDF501;Psychology and cognitive sciences;0.6526842713356018;RDF207;Medical and biomedical engineering;0.5043944120407104;RDF507;Social and economic geography;0.39922595024108887
