;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
778;Les priorités des citoyens quant aux politiques de santé et à l'État-providence (Political science and public administration);RDF30;Medical, health and life sciences;0.38785260915756226;RDF305;Other medical sciences;0.037952031940221786;RDF303;Health sciences;0.021199040114879608;RDF302;Clinical medicine;0.0026708096265792847
779;Cyberrange pour soutenir les tests de cybersécurité et de cyberrésilience pour les infrastructures critiques;RDF20-21;Engineering and technology;0.6975618600845337;RDF212;Other engineering and technologies;0.1635815054178238;RDF203;Electrical engineering, computer engineering, and information engineering;0.07194887101650238;RDF202;Industrial, systems and processes engineering;0.04973719269037247
780;New electrochemical materials breakthrough for energy applications (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9753552675247192;RDF205;Chemical engineering;0.712485671043396;RDF211;Nano-technology;0.017554137855768204;RDF206;Materials engineering and resources engineering;0.004449517000466585
781;Nonequilibrium Group IV Semiconductor Heterostructures;RDF20-21;Engineering and technology;0.8446990847587585;RDF211;Nano-technology;0.11168655008077621;RDF206;Materials engineering and resources engineering;0.09241752326488495;RDF203;Electrical engineering, computer engineering, and information engineering;0.02469838224351406
782;Developmental Trajectories in ARID1B-Related Disorders - a Multi-Method Multi-Site Prospective Natural History Study;RDF10;Natural sciences;0.5482047200202942;RDF106;Biological sciences;0.23823101818561554;RDF105;Earth and related environmental sciences;0.0769399031996727;RDF107;Other natural sciences;0.000845057365950197
783;Mechanisms regulating mRNA localization and localized translation (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.3493082523345947;RDF301;Basic medicine and life sciences;0.29802167415618896;RDF304;Medical biotechnology;0.2288317084312439;RDF302;Clinical medicine;0.1281094253063202
784;Dévoiler les tactiques stratégiques de communication pour le changement social : Une exploration approfondie de l'agentivité des responsables des communications et des publics dans la lutte contre les inégalités raciales;RDF50;Social sciences;0.6313443183898926;RDF508;Media and communications;0.9575146436691284;RDF504;Sociology and related studies;0.5003217458724976;RDF509;Other social sciences;0.14293032884597778
785;Que font les luttes écologistes à la protestation sociale ? Analyse comparée multi-échelles au Canada, en France et aux Pays-Bas (Political science and public administration);RDF60;Humanities and the arts;0.4109339714050293;RDF605;Other humanities;0.14408257603645325;RDF601;History, archaeology and related studies;0.04304699972271919;RDF603;Philosophy;0.0005883333506062627
786;Maturation of microRNAs targeting alpha-synuclein (Molecular & Cellular Neurosciences);RDF10;Natural sciences;0.25906017422676086;RDF106;Biological sciences;0.015131648629903793;RDF107;Other natural sciences;0.0001043316806317307;RDF104;Chemical sciences;9.796096128411591e-05
787;Privatization, innovation and idiosyncratic volatility: The role of ownership structure and information content;RDF20-21;Engineering and technology;0.26013123989105225;RDF208;Environmental engineering and related engineering;0.14569711685180664;RDF202;Industrial, systems and processes engineering;0.12826547026634216;RDF210;Industrial biotechnology;0.12509791553020477
788;Thermodynamic and physical property models for the production of greener aluminum alloys;RDF20-21;Engineering and technology;0.8396714925765991;RDF206;Materials engineering and resources engineering;0.597746729850769;RDF208;Environmental engineering and related engineering;0.23573756217956543;RDF202;Industrial, systems and processes engineering;0.17845037579536438
789;Contextual factors predicting feasibility and impact of preventive mental health interventions across Canada;RDF30;Medical, health and life sciences;0.4608953893184662;RDF303;Health sciences;0.435198038816452;RDF305;Other medical sciences;0.02781461738049984;RDF302;Clinical medicine;0.009928899817168713
790;Between precarity and hospitality: The contentious spaces of migration in North America's borderlands (Geography, urban planning and related fields);RDF50;Social sciences;0.24182231724262238;RDF507;Social and economic geography;0.0027799804229289293;RDF509;Other social sciences;0.0015352407936006784;RDF503;Education;0.0002444402198307216
791;Ecological change and the dynamics of zoonotic disease (Biological Systems and Functions);RDF10;Natural sciences;0.8491194844245911;RDF106;Biological sciences;0.9720074534416199;RDF105;Earth and related environmental sciences;0.11790082603693008;RDF107;Other natural sciences;0.001232486218214035
792;NÉONUM : infrastructure de veille pour la néologie en français québécois (Anthropology, archaeology, linguistics and translation);RDF60;Humanities and the arts;0.5078902244567871;RDF601;History, archaeology and related studies;0.44703254103660583;RDF605;Other humanities;0.2763819098472595;RDF602;Languages and literature;0.0032930709421634674
793;Detailed bulk composition analysis of extrasolar objects accreted at the surface of white dwarf stars (Physics);RDF10;Natural sciences;0.7646963000297546;RDF103;Physical sciences;0.9973260760307312;RDF107;Other natural sciences;0.0014230029191821814;RDF105;Earth and related environmental sciences;0.00040535078733228147
794;Atmospheric measurements and modeling studies to improve understanding of organic and mineral dust aerosols in northern Canada (Chemistry);RDF10;Natural sciences;0.3088201880455017;RDF104;Chemical sciences;0.9969554543495178;RDF105;Earth and related environmental sciences;0.0017162628937512636;RDF107;Other natural sciences;0.0004933891468681395
795;Réfléchir et agir dans l'urgence : l'influence des éléments contextuels sur le processus de jugement et de décision d'infirmier(ère)s (Psychology, linguistics and translation);RDF30;Medical, health and life sciences;0.39356529712677;RDF302;Clinical medicine;0.37940075993537903;RDF303;Health sciences;0.053889039903879166;RDF304;Medical biotechnology;0.047767721116542816
796;Interdisciplinary studies of decision-making and motor planning (Biological Systems and Functions);RDF10;Natural sciences;0.4858104884624481;RDF106;Biological sciences;0.9385130405426025;RDF107;Other natural sciences;0.016114916652441025;RDF105;Earth and related environmental sciences;0.0005678730667568743
797;Data-driven theory : adversarial immunodynamics, modelling and machine learning for engineered lymphocytes in the context of cancer immunotherapy;RDF30;Medical, health and life sciences;0.5210336446762085;RDF303;Health sciences;0.3855609893798828;RDF304;Medical biotechnology;0.04154820740222931;RDF305;Other medical sciences;0.004754662048071623
798;Program for the Development of a Novel Methodology for the Design of Energy Efficient Biorefineries and Industrial Systems (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9591072201728821;RDF210;Industrial biotechnology;0.4467376470565796;RDF206;Materials engineering and resources engineering;0.3205079436302185;RDF202;Industrial, systems and processes engineering;0.12637321650981903
799;Underlying neurophysiological mechanisms of non-arthritic chronic painful conditions in cats (Biological Systems and Functions);RDF10;Natural sciences;0.5532367825508118;RDF106;Biological sciences;0.9850987195968628;RDF107;Other natural sciences;0.0006715035415254533;RDF105;Earth and related environmental sciences;0.0001205348307848908
800;Influence of folded foliations on the mechanical behavior of rock masses and rock engineering structures;RDF10;Natural sciences;0.4168719947338104;RDF103;Physical sciences;0.37246769666671753;RDF105;Earth and related environmental sciences;0.08022984862327576;RDF107;Other natural sciences;0.04248499497771263
801;The Th17 Master Regulator RORC2 as a New Target for HIV Immune Therapy and Cure Strategy (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.5966939926147461;RDF303;Health sciences;0.965086817741394;RDF304;Medical biotechnology;0.48142239451408386;RDF302;Clinical medicine;0.0728793814778328
802;Language Acquisition and Processing in Teen and Adult L1 and L2 (Linguistics and translation);RDF50;Social sciences;0.20287956297397614;RDF503;Education;0.0020364709198474884;RDF508;Media and communications;0.0003739616076927632;RDF505;Law and legal practice;0.00018315257329959422
803;COVID-19 Étude des capacités offertes par les nouvelles formes de regroupements et d'associations d'artistes dans la sortie de crise et le redéploiement des arts à Montréal;RDF60;Humanities and the arts;0.7943493723869324;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.29457879066467285;RDF602;Languages and literature;0.039545223116874695;RDF605;Other humanities;0.029775002971291542
804;A 15 months, double-Blind, randomized controlled trial comparing 18 weeks of two doses of Omalizumab to placebo to accelerate a symptom-driven Oral immunotherapy schedule in subjects aged 6 to 25 years with Multiple food allergies (BOOM) (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.3993566334247589;RDF303;Health sciences;0.9182932376861572;RDF304;Medical biotechnology;0.10599171370267868;RDF302;Clinical medicine;0.02053624577820301
805;Spatial complexity of cardiac cell culture and spatial-temporal bioelectric activity: granularity and mechanical-electrical feedback (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.9375835061073303;RDF203;Electrical engineering, computer engineering, and information engineering;0.3188532888889313;RDF210;Industrial biotechnology;0.003838272299617529;RDF211;Nano-technology;0.0013521525543183088
806;Peer Effects and Program Take-Up: Evidence from employer-employee linked administrative data;RDF50;Social sciences;0.44800180196762085;RDF502;Economics and business administration;0.12490993738174438;RDF503;Education;0.1151847094297409;RDF507;Social and economic geography;0.019141435623168945
807;Evaluation of human gait biomechanics in real-world environments (Biological Systems and Functions);RDF10;Natural sciences;0.7983731627464294;RDF106;Biological sciences;0.9655840396881104;RDF105;Earth and related environmental sciences;0.00856955535709858;RDF107;Other natural sciences;0.0039026541635394096
808;Robust and efficient statistical learning algorithms with applications in actuarial science (Mathematics and Statistics);RDF20-21;Engineering and technology;0.2191137820482254;RDF211;Nano-technology;0.0005721672787331045;RDF212;Other engineering and technologies;0.00048791361041367054;RDF204;Mechanical engineering;0.00033603861811570823
809;HumanitéS-AnimalitéS : discours, pratiques et actions sur le monde animal, du Moyen Âge à l'antispécisme;RDF10;Natural sciences;0.5816592574119568;RDF107;Other natural sciences;0.231699138879776;RDF106;Biological sciences;0.17952176928520203;RDF105;Earth and related environmental sciences;0.0006732356268912554
810;Intelligence artificielle appliquée aux soins aigus de l'enfant;RDF20-21;Engineering and technology;0.840591549873352;RDF207;Medical and biomedical engineering;0.5763338804244995;RDF212;Other engineering and technologies;0.18383249640464783;RDF203;Electrical engineering, computer engineering, and information engineering;0.06798342615365982
811;BUMP: Better Understanding of Model's Performance for more efficient Natural Language Processing (Computer Science);RDF10;Natural sciences;0.4984034597873688;RDF102;Computer and information sciences;0.8837244510650635;RDF105;Earth and related environmental sciences;0.00013676576782017946;RDF107;Other natural sciences;0.0001352875551674515
812;Application des réseaux de neurones artificiels et de l'inférence bayésienne à la simulation couplée et à la conception des puits à colonne permanente (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9766254425048828;RDF211;Nano-technology;0.7977079749107361;RDF202;Industrial, systems and processes engineering;0.7016248106956482;RDF212;Other engineering and technologies;0.031838055700063705
813;Identification of MYC-dependent vulnerabilities in breast cancer (Molecular & Cellular Biology of Cancer);RDF30;Medical, health and life sciences;0.7122663259506226;RDF303;Health sciences;0.026500824838876724;RDF301;Basic medicine and life sciences;0.004384123254567385;RDF304;Medical biotechnology;0.0027580822352319956
814;Topological quantum optics (Physics);RDF10;Natural sciences;0.4635442793369293;RDF103;Physical sciences;0.9990358352661133;RDF107;Other natural sciences;0.00022347149206325412;RDF105;Earth and related environmental sciences;0.00015400093980133533
815;Demand Driven - MRP : mode éphèmère ou lien sérieux entres les méthodes flux poussé et flux tiré ? (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9368100762367249;RDF202;Industrial, systems and processes engineering;0.9923248291015625;RDF206;Materials engineering and resources engineering;0.18009084463119507;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0763273760676384
816;Model atmosphere analysis of white dwarfs in the Sloan Digital Sky Survey footprint of Gaia: the definitive work (Physics);RDF10;Natural sciences;0.8014886975288391;RDF103;Physical sciences;0.996195912361145;RDF105;Earth and related environmental sciences;0.17918023467063904;RDF107;Other natural sciences;0.001641727052628994
817;Les politiques de différenciation et diversification des parcours vers et dans l'enseignement supérieur au Québec : quels effets sur la justice scolaire et sociale? (Education and social work);RDF50;Social sciences;0.9353265166282654;RDF503;Education;0.9706616401672363;RDF509;Other social sciences;0.9276205897331238;RDF504;Sociology and related studies;0.03059004247188568
818;Development of high performance PLA based nanocomposites (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9699030518531799;RDF211;Nano-technology;0.4137009382247925;RDF205;Chemical engineering;0.4089156687259674;RDF206;Materials engineering and resources engineering;0.012227698229253292
819;Introducing specificity and sensitivity in imaging mass spectrometry (Chemistry);RDF10;Natural sciences;0.21452733874320984;RDF104;Chemical sciences;0.9981765151023865;RDF105;Earth and related environmental sciences;0.00027989919180981815;RDF106;Biological sciences;0.00016164671978913248
820;Is cannabis a useful adjunct in the treatment of symptoms of persons with multiple sclerosis? A formal trial of CBD and THC for the control of spasticity and other symptoms: assessing the clinical effects and the basic mechanisms;RDF30;Medical, health and life sciences;0.7217369079589844;RDF302;Clinical medicine;0.9528051018714905;RDF303;Health sciences;0.8320197463035583;RDF301;Basic medicine and life sciences;0.7077568173408508
821;Investigation of the antineoplastic effect of miRNA-181a and development a novel pharmaceutical approaches for treating advanced retinoblastoma (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.80074143409729;RDF304;Medical biotechnology;0.024096280336380005;RDF303;Health sciences;0.02211521565914154;RDF302;Clinical medicine;0.0004569859302137047
822;From spatial community ecology to landscape genetics and genomics (Evolution and Ecology);RDF10;Natural sciences;0.9622901082038879;RDF106;Biological sciences;0.8570600152015686;RDF105;Earth and related environmental sciences;0.7733078598976135;RDF107;Other natural sciences;0.17212538421154022
823;Structural Safety Assessment and Strengthening of Concrete Dams and Gated Spillways Subjected to Severe Loading Conditions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9390889406204224;RDF202;Industrial, systems and processes engineering;0.9849705696105957;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.017394350841641426;RDF208;Environmental engineering and related engineering;0.0014040077803656459
824;Voix empruntées. Pratiques de la citation littéraire dans la Première Modernité (1595-1692) (Literature);RDF60;Humanities and the arts;0.5076603293418884;RDF602;Languages and literature;0.9951808452606201;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0005111544742248952;RDF605;Other humanities;0.00037512806011363864
825;Brain connectivity-based optimization of non-invasive brain stimulation to improve cognitive symptoms in schizophrenia (Behavioural Sciences – Clinical Behavioural Sciences);RDF20-21;Engineering and technology;0.1969955712556839;RDF211;Nano-technology;0.0005798099446110427;RDF207;Medical and biomedical engineering;0.00024463646695949137;RDF212;Other engineering and technologies;0.0001784780906746164
826;Procedural Creation and Real-time Display of Realistic Complex Scenes (Computer Science);RDF20-21;Engineering and technology;0.7588475346565247;RDF203;Electrical engineering, computer engineering, and information engineering;0.023298844695091248;RDF211;Nano-technology;0.0005568116321228445;RDF210;Industrial biotechnology;0.0004975998308509588
827;Social hierarchies and the non-verbal communication of pain;RDF50;Social sciences;0.7075625061988831;RDF504;Sociology and related studies;0.4919486939907074;RDF509;Other social sciences;0.0016976637998595834;RDF507;Social and economic geography;0.0014355038292706013
828;Next generation immunopeptidomics (Chemistry);RDF10;Natural sciences;0.31088918447494507;RDF104;Chemical sciences;0.9977669715881348;RDF107;Other natural sciences;0.001506200642324984;RDF106;Biological sciences;0.0010940727079287171
829;Income security in retirement: perceptions, incentives and behaviours;RDF50;Social sciences;0.42110079526901245;RDF501;Psychology and cognitive sciences;0.0887564942240715;RDF504;Sociology and related studies;0.08687645941972733;RDF507;Social and economic geography;0.03159746527671814
830;Decision awareness in learning for control;RDF50;Social sciences;0.21875496208667755;RDF501;Psychology and cognitive sciences;0.5958968997001648;RDF503;Education;0.48585665225982666;RDF504;Sociology and related studies;0.250050812959671
831;Multimethod UX triangulated approach for multiuser interface evaluation (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.8643417954444885;RDF202;Industrial, systems and processes engineering;0.5690356492996216;RDF210;Industrial biotechnology;0.01383636798709631;RDF211;Nano-technology;0.0017640177393332124
832;Understanding Drug Exceptional Access Programs (DEAPs) Across Canada: A Question of Equity (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9591256380081177;RDF504;Sociology and related studies;0.13395069539546967;RDF509;Other social sciences;0.10705749690532684;RDF501;Psychology and cognitive sciences;0.006392479408532381
833;Geroscience: A novel interdisciplinary approach for research on aging;RDF30;Medical, health and life sciences;0.4336700141429901;RDF305;Other medical sciences;0.045035265386104584;RDF301;Basic medicine and life sciences;0.005565824918448925;RDF303;Health sciences;0.001929948222823441
834;Advanced computational platform for permafrost geomechanical modeling and climate impact assessment of northern infrastructure;RDF20-21;Engineering and technology;0.837348997592926;RDF212;Other engineering and technologies;0.4101564884185791;RDF208;Environmental engineering and related engineering;0.3152138590812683;RDF203;Electrical engineering, computer engineering, and information engineering;0.026896024122834206
835;Hybrid artificial intelligence methods for combinatorial optimization;RDF20-21;Engineering and technology;0.779575526714325;RDF202;Industrial, systems and processes engineering;0.04475390538573265;RDF206;Materials engineering and resources engineering;0.031564995646476746;RDF212;Other engineering and technologies;0.019315870478749275
836;Leveraging high-volume data to characterize age and individual-specific vital signs and to develop novel geriatric vital signs that optimally predict clinical outcomes in older adults;RDF30;Medical, health and life sciences;0.4222273528575897;RDF302;Clinical medicine;0.8036245107650757;RDF303;Health sciences;0.7957094311714172;RDF304;Medical biotechnology;0.43882864713668823
837;Interactions between cortical stimulation and prefrontal population dynamics (Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition);RDF50;Social sciences;0.19337047636508942;RDF501;Psychology and cognitive sciences;0.9367414712905884;RDF503;Education;0.0014560027047991753;RDF504;Sociology and related studies;0.00023655296536162496
838;Coupled Aquatic Biogeochemical Cycles in the Anthropocene (Evolution and Ecology);RDF10;Natural sciences;0.7824593782424927;RDF105;Earth and related environmental sciences;0.8329705595970154;RDF106;Biological sciences;0.07220883667469025;RDF107;Other natural sciences;0.0012205725070089102
839;Electrically and Optically Active Nanostructures and Interfaces (Chemistry);RDF20-21;Engineering and technology;0.48239389061927795;RDF211;Nano-technology;0.8553825616836548;RDF205;Chemical engineering;0.18988379836082458;RDF210;Industrial biotechnology;0.00495988829061389
840;Performance mécanique à long terme des assemblages collés et boulonnés;RDF20-21;Engineering and technology;0.6946532726287842;RDF204;Mechanical engineering;0.9819690585136414;RDF207;Medical and biomedical engineering;0.7226135730743408;RDF202;Industrial, systems and processes engineering;0.6142533421516418
841;Optimization models and algorithms for complex production planning problems (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9191299676895142;RDF202;Industrial, systems and processes engineering;0.9083361029624939;RDF210;Industrial biotechnology;0.003383301431313157;RDF211;Nano-technology;0.0020364949014037848
842;Development of an accessible integrated computational protein design software suite (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.6962662935256958;RDF210;Industrial biotechnology;0.3109012544155121;RDF207;Medical and biomedical engineering;0.30922719836235046;RDF212;Other engineering and technologies;0.025245964527130127
843;Social economy embedding circular economy: theory, practice and potential;RDF50;Social sciences;0.8555325269699097;RDF504;Sociology and related studies;0.4358392655849457;RDF507;Social and economic geography;0.1649257242679596;RDF503;Education;0.0969974547624588
844;Complex genetics of hypertrophic cardiomyopathy: Towards an integration of polygenic risk in clinical care (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.8358708620071411;RDF302;Clinical medicine;0.7622958421707153;RDF303;Health sciences;0.14446678757667542;RDF304;Medical biotechnology;0.03503331542015076
845;MERMAIDS: Multichannel ERbium-yeterbiuM AmplIfied high power combiner Devices for Space communications;RDF20-21;Engineering and technology;0.9424374103546143;RDF204;Mechanical engineering;0.28698107600212097;RDF206;Materials engineering and resources engineering;0.1789943277835846;RDF203;Electrical engineering, computer engineering, and information engineering;0.0946214571595192
846;Medium Chain Triglycerides and Ketogenesis (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5644869208335876;RDF301;Basic medicine and life sciences;0.1001824289560318;RDF303;Health sciences;0.008864212781190872;RDF305;Other medical sciences;0.006316616199910641
847;Impact of Vitamin C on the Reduction of Opioid Consumption After an Emergency Department Visit for Acute Musculoskeletal Pain: A Double-Blind Randomized Control Trial;RDF30;Medical, health and life sciences;0.6642489433288574;RDF303;Health sciences;0.8441919684410095;RDF302;Clinical medicine;0.6582094430923462;RDF301;Basic medicine and life sciences;0.0822480246424675
848;Towards organs-on-paper: building smart paper chips for modern biomedical research;RDF30;Medical, health and life sciences;0.8739333152770996;RDF303;Health sciences;0.986751139163971;RDF304;Medical biotechnology;0.968909502029419;RDF301;Basic medicine and life sciences;0.6157280802726746
849;Ultrafast Functional Ultrasound Imaging of the Brain (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.48943179845809937;RDF207;Medical and biomedical engineering;0.19480904936790466;RDF211;Nano-technology;0.023799153044819832;RDF212;Other engineering and technologies;0.006695603486150503
850;Les trajectoires professionnelles des policiers du Québec : phase 2 (Law and criminology);RDF50;Social sciences;0.2071073353290558;RDF505;Law and legal practice;0.009903487749397755;RDF509;Other social sciences;0.0004998566582798958;RDF503;Education;0.00011971641652053222
851;Redefining blood pressure: How novel views of the arterial tree can lead to better cardiovascular risk stratification (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.8410611748695374;RDF302;Clinical medicine;0.9288024306297302;RDF303;Health sciences;0.8502683043479919;RDF304;Medical biotechnology;0.0033776042982935905
852;Reducing the burden of hypoglycemia for persons living with type 1 diabetes;RDF30;Medical, health and life sciences;0.6761766076087952;RDF303;Health sciences;0.5762453675270081;RDF302;Clinical medicine;0.4440218508243561;RDF301;Basic medicine and life sciences;0.15037259459495544
853;The energy-based and feature tracking motion systems and their interactions (Biological Systems and Functions);RDF10;Natural sciences;0.5692219734191895;RDF106;Biological sciences;0.9611673951148987;RDF107;Other natural sciences;0.0010492647998034954;RDF103;Physical sciences;0.0003789248876273632
854;Adoptive transfers of in vitro differentiated plasmacytoid dendritic cells to prevent acute lymphoblastic leukemia relapse: mechanisms and biomarkers of sensitivity (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.6440649032592773;RDF303;Health sciences;0.7804081439971924;RDF304;Medical biotechnology;0.3768768310546875;RDF302;Clinical medicine;0.19750919938087463
855;Replacement and upgrade of the Optical and Infrared Cameras for Observatoire du Mont-Mégantic (Physics);RDF10;Natural sciences;0.6137328147888184;RDF103;Physical sciences;0.9985592365264893;RDF107;Other natural sciences;0.002117129974067211;RDF105;Earth and related environmental sciences;0.0010799517622217536
856;Stochastic Discount Factors, Risk Factors and Performance Evaluation (Economics);RDF20-21;Engineering and technology;0.19787316024303436;RDF210;Industrial biotechnology;0.00347731146030128;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.002200873102992773;RDF211;Nano-technology;0.0018444010056555271
857;Precision digital twin of production machines for sustained high accuracy and traceable part conformity;RDF20-21;Engineering and technology;0.8408774733543396;RDF202;Industrial, systems and processes engineering;0.4984720051288605;RDF204;Mechanical engineering;0.46809154748916626;RDF212;Other engineering and technologies;0.15309667587280273
858;Non-line-of-sight Imaging for Advanced Automotive Sensing;RDF20-21;Engineering and technology;0.9035453200340271;RDF211;Nano-technology;0.060570523142814636;RDF212;Other engineering and technologies;0.0015542558394372463;RDF202;Industrial, systems and processes engineering;0.0003247266577091068
859;Le nouvel électeur économique (Political science and public administration);RDF50;Social sciences;0.6167619824409485;RDF506;Political science and policy administration;0.9859529137611389;RDF509;Other social sciences;0.05800993740558624;RDF503;Education;0.009216733276844025
860;CB1 receptors regulate NMJ denervation and repair (Systems & Circuits Neurosciences);RDF20-21;Engineering and technology;0.44714921712875366;RDF207;Medical and biomedical engineering;0.03904564678668976;RDF211;Nano-technology;0.0006591348210349679;RDF203;Electrical engineering, computer engineering, and information engineering;0.0004613502824213356
861;Influence of Lipid Matrix on Ion Channel Oligomerization and Function (Chemistry);RDF10;Natural sciences;0.33273226022720337;RDF104;Chemical sciences;0.9986715316772461;RDF106;Biological sciences;0.0008090480696409941;RDF105;Earth and related environmental sciences;0.0007175834034569561
862;Composition musicale immersive et développement de trajectoires 3D, basées sur l'analyse perceptive (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.7731626629829407;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.14577320218086243;RDF605;Other humanities;0.013203744776546955;RDF603;Philosophy;0.00013613447663374245
863;Valorisation des données d'exécution de projets (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9101390242576599;RDF202;Industrial, systems and processes engineering;0.3466212749481201;RDF210;Industrial biotechnology;0.03606710210442543;RDF211;Nano-technology;0.012873433530330658
864;Innovative Steel Braced Frame Systems for Tall Buildings in Seismic Active Regions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9912446141242981;RDF202;Industrial, systems and processes engineering;0.4443320631980896;RDF212;Other engineering and technologies;0.009550248272716999;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0005819558864459395
865;Multiscale modelling of aircraft and rocket emissions using high-fidelity numerical simulations and machine learning;RDF20-21;Engineering and technology;0.7602981925010681;RDF208;Environmental engineering and related engineering;0.15129734575748444;RDF212;Other engineering and technologies;0.08903119713068008;RDF203;Electrical engineering, computer engineering, and information engineering;0.0050700148567557335
866;Coronavirus Crisis Competence Among Sexual and Gender Minorities (Gender, Sex & Health);RDF30;Medical, health and life sciences;0.531619131565094;RDF303;Health sciences;0.5138047337532043;RDF302;Clinical medicine;0.005858925636857748;RDF305;Other medical sciences;0.0034808337222784758
867;From Alterlife to Alterfutures: Contemporary Asian Women's Environmental Moving-Image Arts (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.9623678922653198;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.36809220910072327;RDF605;Other humanities;0.062104739248752594;RDF602;Languages and literature;0.0019627108704298735
868;A FOCUS on youth mental health and substance use-related outcomes, inequities and trajectories during COVID-19 and beyond: A mixed-methods study in Canada and France;RDF50;Social sciences;0.34793785214424133;RDF509;Other social sciences;0.029880188405513763;RDF501;Psychology and cognitive sciences;0.01201727893203497;RDF504;Sociology and related studies;0.0021431702189147472
869;Sleep, performance and development (Biological Systems and Functions);RDF10;Natural sciences;0.7065646052360535;RDF106;Biological sciences;0.9805672764778137;RDF107;Other natural sciences;0.001522123347967863;RDF101;Mathematics and statistics;0.00015566396177746356
870;Molecular insights into the targeting of proteins to the inner nuclear membrane (Genes, Cells and Molecules);RDF10;Natural sciences;0.5272072553634644;RDF106;Biological sciences;0.8182572722434998;RDF107;Other natural sciences;0.026355015113949776;RDF104;Chemical sciences;0.0009116284782066941
871;Les pratiques pédagogiques qui favorisent l'inclusion socioculturelle et scolaire d'élèves immigrants nouvellement arrivés au Québec : regards croisés d'enseignants et d'élèves (Education and social work);RDF50;Social sciences;0.8027392029762268;RDF503;Education;0.9845050573348999;RDF504;Sociology and related studies;0.2837236225605011;RDF509;Other social sciences;0.011971931904554367
872;Control of collective dynamics via mean field and and inverse mean field game theory;RDF50;Social sciences;0.27447712421417236;RDF502;Economics and business administration;0.01789732649922371;RDF504;Sociology and related studies;0.013827640563249588;RDF507;Social and economic geography;0.01365986093878746
873;#WeFeedYou, and yet...: How are temporary migrant workers' food security, nutrition and health shaped in Quebec's agri-food system - A participatory action research multiple-case study;RDF50;Social sciences;0.29126879572868347;RDF507;Social and economic geography;0.19585737586021423;RDF504;Sociology and related studies;0.05139370262622833;RDF506;Political science and policy administration;0.028399476781487465
874;Delinquent or victim? Teenage girls' experiences of child protection intervention due to concerns for sexual exploitation (Education and social work);RDF50;Social sciences;0.6439045667648315;RDF503;Education;0.041492804884910583;RDF509;Other social sciences;0.0006801767740398645;RDF504;Sociology and related studies;0.0004917350015603006
875;Femmes, genre, (im)mobilités et vies précaires : projet de développement partenarial dans une perspective féministe transnationale et décoloniale;RDF20-21;Engineering and technology;0.3201005160808563;RDF212;Other engineering and technologies;0.7746894359588623;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.25463834404945374;RDF204;Mechanical engineering;0.051594968885183334
876;La cohésion sociale est-elle possible en situation de crises multiples? L'influence des politiques publiques entourant le coronavirus (2019-nCoV) et les préjugés envers les citoyens et citoyennes d'origine chinoise (Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research);RDF50;Social sciences;0.6634329557418823;RDF504;Sociology and related studies;0.8457620143890381;RDF508;Media and communications;0.6755622625350952;RDF507;Social and economic geography;0.3644990921020508
