;sequence;code_div_1;label_div_1;score_div_1;code_div_2;label_div_2;score_div_2;code_div_3;label_div_3;score_div_3;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3;code_gr_4;label_gr_4;score_gr_4;code_gr_5;label_gr_5;score_gr_5
872;Control of collective dynamics via mean field and and inverse mean field game theory;RDF50;Social sciences;0.27447712421417236;RDF10;Natural sciences;0.2604260742664337;RDF30;Medical, health and life sciences;0.1493222564458847;RDF401;Agriculture, forestry, and fisheries;0.07143095135688782;RDF105;Earth and related environmental sciences;0.06335318088531494;RDF404;Agricultural biotechnology and food sciences;0.03828471899032593;RDF103;Physical sciences;0.03263798728585243;RDF202;Industrial, systems and processes engineering;0.0264554712921381
873;#WeFeedYou, and yet...: How are temporary migrant workers' food security, nutrition and health shaped in Quebec's agri-food system - A participatory action research multiple-case study;RDF50;Social sciences;0.29126879572868347;RDF40;Agricultural and veterinary sciences;0.24463021755218506;RDF10;Natural sciences;0.18849362432956696;RDF507;Social and economic geography;0.19585737586021423;RDF404;Agricultural biotechnology and food sciences;0.11769264191389084;RDF504;Sociology and related studies;0.05139370262622833;RDF506;Political science and policy administration;0.028399476781487465;RDF509;Other social sciences;0.02430221252143383
874;Delinquent or victim? Teenage girls' experiences of child protection intervention due to concerns for sexual exploitation (Education and social work);RDF50;Social sciences;0.6439045667648315;RDF10;Natural sciences;0.10040564090013504;RDF60;Humanities and the arts;0.07766090333461761;RDF503;Education;0.041492804884910583;RDF211;Nano-technology;0.0007263885345309973;RDF509;Other social sciences;0.0006801767740398645;RDF504;Sociology and related studies;0.0004917350015603006;RDF603;Philosophy;0.0003941365284845233
875;Femmes, genre, (im)mobilités et vies précaires : projet de développement partenarial dans une perspective féministe transnationale et décoloniale;RDF20-21;Engineering and technology;0.3201005160808563;RDF60;Humanities and the arts;0.20862437784671783;RDF30;Medical, health and life sciences;0.14132429659366608;RDF507;Social and economic geography;0.7974602580070496;RDF212;Other engineering and technologies;0.7746894359588623;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.25463834404945374;RDF509;Other social sciences;0.22378124296665192;RDF605;Other humanities;0.1714852899312973
876;La cohésion sociale est-elle possible en situation de crises multiples? L'influence des politiques publiques entourant le coronavirus (2019-nCoV) et les préjugés envers les citoyens et citoyennes d'origine chinoise (Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research);RDF50;Social sciences;0.6634329557418823;RDF10;Natural sciences;0.09591102600097656;RDF30;Medical, health and life sciences;0.09462717920541763;RDF504;Sociology and related studies;0.8457620143890381;RDF508;Media and communications;0.6755622625350952;RDF303;Health sciences;0.451419860124588;RDF507;Social and economic geography;0.3644990921020508;RDF506;Political science and policy administration;0.3106189966201782
877;Coronary angiocrine control of heart regeneration (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.8893539905548096;RDF20-21;Engineering and technology;0.03830096870660782;RDF10;Natural sciences;0.023586023598909378;RDF207;Medical and biomedical engineering;0.9318939447402954;RDF303;Health sciences;0.8913251757621765;RDF304;Medical biotechnology;0.29399943351745605;RDF106;Biological sciences;0.018301164731383324;RDF301;Basic medicine and life sciences;0.014077545143663883
878;Management of public media organizations and society;RDF50;Social sciences;0.36685240268707275;RDF60;Humanities and the arts;0.2220429629087448;RDF10;Natural sciences;0.1096639558672905;RDF508;Media and communications;0.8153325915336609;RDF507;Social and economic geography;0.00185717165004462;RDF504;Sociology and related studies;0.0017772152787074447;RDF509;Other social sciences;0.0017134397057816386;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.001177605940029025
879;Voters' Identities in their Own Words (Political science and public administration);RDF50;Social sciences;0.3724619746208191;RDF10;Natural sciences;0.15930624306201935;RDF60;Humanities and the arts;0.1289505809545517;RDF506;Political science and policy administration;0.972491979598999;RDF503;Education;0.0007407727534882724;RDF504;Sociology and related studies;0.0004131431633140892;RDF509;Other social sciences;0.0004050166462548077;RDF210;Industrial biotechnology;0.0003007347113452852
880;Santé, justice et sécurité au 21e siècle (Philosophy);RDF60;Humanities and the arts;0.3986426293849945;RDF50;Social sciences;0.3493695855140686;RDF30;Medical, health and life sciences;0.13501352071762085;RDF603;Philosophy;0.9935055375099182;RDF509;Other social sciences;0.020729728043079376;RDF505;Law and legal practice;0.01545429602265358;RDF503;Education;0.013396750204265118;RDF301;Basic medicine and life sciences;0.005028471350669861
881;Role of ATP-P2X7 axis in pathogenesis of ventilator induced lung injury (Respiratory System);RDF30;Medical, health and life sciences;0.6386940479278564;RDF10;Natural sciences;0.10771837830543518;RDF50;Social sciences;0.08748412132263184;RDF207;Medical and biomedical engineering;0.2639043927192688;RDF303;Health sciences;0.25406935811042786;RDF302;Clinical medicine;0.2115609347820282;RDF301;Basic medicine and life sciences;0.06816788017749786;RDF106;Biological sciences;0.050812628120183945
882;Mitochondrial epigenetics and ORFan genes: exploiting the mitochondrial genetic system to fuel phenotypic variation and functional novelties (Genes, Cells and Molecules);RDF10;Natural sciences;0.4730638265609741;RDF30;Medical, health and life sciences;0.2152957022190094;RDF20-21;Engineering and technology;0.13718198239803314;RDF107;Other natural sciences;0.8260375261306763;RDF106;Biological sciences;0.7997217178344727;RDF305;Other medical sciences;0.5916251540184021;RDF212;Other engineering and technologies;0.36478903889656067;RDF207;Medical and biomedical engineering;0.15631747245788574
883;PeerOnCall as a catalyst for a peer support program based on psychological first aid: a feasibility study among the Sûreté du Québec (Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP));RDF50;Social sciences;0.4154415726661682;RDF20-21;Engineering and technology;0.20086769759655;RDF30;Medical, health and life sciences;0.1283857226371765;RDF501;Psychology and cognitive sciences;0.1410474181175232;RDF602;Languages and literature;0.07961593568325043;RDF509;Other social sciences;0.02812294289469719;RDF303;Health sciences;0.024871842935681343;RDF212;Other engineering and technologies;0.01778036169707775
884;Computational approaches for analysis and design of complex multiphase flow systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.8699289560317993;RDF10;Natural sciences;0.03400995209813118;RDF50;Social sciences;0.0321476086974144;RDF204;Mechanical engineering;0.9943076372146606;RDF202;Industrial, systems and processes engineering;0.00034575711470097303;RDF102;Computer and information sciences;0.00022055998852010816;RDF101;Mathematics and statistics;0.0001613806380191818;RDF212;Other engineering and technologies;0.00013909232802689075
885;Understanding the limits of risk instruments in an era of climate change: An exploration of the institutional geographies of climate services in Europe (Geography, urban planning and related fields);RDF50;Social sciences;0.2618965804576874;RDF20-21;Engineering and technology;0.20070745050907135;RDF10;Natural sciences;0.19654682278633118;RDF509;Other social sciences;0.01165939774364233;RDF212;Other engineering and technologies;0.0017820775974541903;RDF605;Other humanities;0.0010525346733629704;RDF105;Earth and related environmental sciences;0.0005410374724306166;RDF211;Nano-technology;0.00038777582813054323
886;Randomized Double-Blind Placebo-Controlled Clinical Trial to Assess the Efficacy of Mycophenolate Mofetil in Subclinical Interstitial Lung Disease Associated with Systemic Sclerosis: a Feasibility Study;RDF30;Medical, health and life sciences;0.7848790884017944;RDF10;Natural sciences;0.051860228180885315;RDF50;Social sciences;0.05125926807522774;RDF302;Clinical medicine;0.9857335686683655;RDF303;Health sciences;0.9340810179710388;RDF207;Medical and biomedical engineering;0.289061039686203;RDF301;Basic medicine and life sciences;0.11012774705886841;RDF602;Languages and literature;0.07221639901399612
887;Novel transition support program for young people with disabilities and their families: Identifying most important outcomes for program key stakeholders;RDF50;Social sciences;0.48191630840301514;RDF20-21;Engineering and technology;0.1195380836725235;RDF10;Natural sciences;0.11748894304037094;RDF509;Other social sciences;0.0318637453019619;RDF504;Sociology and related studies;0.02623969502747059;RDF506;Political science and policy administration;0.00882742740213871;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0059342943131923676;RDF503;Education;0.005037536378949881
888;Advancing knowledge and developping mechanistic quantitative tools for in vitro-in vivo extrapolations in pharmacokinetics and toxicokinetics (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5686426758766174;RDF10;Natural sciences;0.28520646691322327;RDF20-21;Engineering and technology;0.05597245693206787;RDF106;Biological sciences;0.9755825996398926;RDF301;Basic medicine and life sciences;0.082978256046772;RDF207;Medical and biomedical engineering;0.048391640186309814;RDF304;Medical biotechnology;0.04430875927209854;RDF303;Health sciences;0.007384471595287323
889;Modeling and optimization for advanced management of the complex products for the robust circular economy in Canada (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9478482007980347;RDF50;Social sciences;0.014406327158212662;RDF10;Natural sciences;0.013528320007026196;RDF202;Industrial, systems and processes engineering;0.5406036376953125;RDF401;Agriculture, forestry, and fisheries;0.03223029151558876;RDF210;Industrial biotechnology;0.016153957694768906;RDF211;Nano-technology;0.005033181514590979;RDF304;Medical biotechnology;0.001977883279323578
890;Advanced Manufacturing of Intelligent Structures (Mechanical Engineering);RDF20-21;Engineering and technology;0.9702115654945374;RDF10;Natural sciences;0.007046237122267485;RDF50;Social sciences;0.006778954528272152;RDF204;Mechanical engineering;0.9947386980056763;RDF211;Nano-technology;0.0017208193894475698;RDF202;Industrial, systems and processes engineering;0.0007665267330594361;RDF212;Other engineering and technologies;0.0003681486996356398;RDF206;Materials engineering and resources engineering;0.00016357529966626316
891;Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.7808785438537598;RDF20-21;Engineering and technology;0.13930955529212952;RDF10;Natural sciences;0.023053940385580063;RDF303;Health sciences;0.9589143395423889;RDF207;Medical and biomedical engineering;0.8616506457328796;RDF302;Clinical medicine;0.06715325266122818;RDF211;Nano-technology;0.02557000145316124;RDF103;Physical sciences;0.0021006257738918066
892;Intelligent mobility management in emerging vehicular networks (Computer Science);RDF20-21;Engineering and technology;0.5909997820854187;RDF10;Natural sciences;0.10763227194547653;RDF50;Social sciences;0.10050012916326523;RDF102;Computer and information sciences;0.9382725954055786;RDF203;Electrical engineering, computer engineering, and information engineering;0.016463754698634148;RDF212;Other engineering and technologies;0.00045251756091602147;RDF211;Nano-technology;0.0002580108994152397;RDF202;Industrial, systems and processes engineering;0.00010264466254739091
893;Chemical biology strategies for discovery and profiling of glycan-protein interactions (Chemistry);RDF10;Natural sciences;0.25902870297431946;RDF20-21;Engineering and technology;0.1875525414943695;RDF30;Medical, health and life sciences;0.18417057394981384;RDF104;Chemical sciences;0.9805764555931091;RDF106;Biological sciences;0.013307523913681507;RDF301;Basic medicine and life sciences;0.0011730875121429563;RDF210;Industrial biotechnology;0.0010031188139691949;RDF404;Agricultural biotechnology and food sciences;0.0009505508933216333
894;Local and global biomechanical properties of the eye as new glaucoma risk factors (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.8484603762626648;RDF20-21;Engineering and technology;0.06296272575855255;RDF10;Natural sciences;0.036826375871896744;RDF303;Health sciences;0.8849849104881287;RDF207;Medical and biomedical engineering;0.44288507103919983;RDF304;Medical biotechnology;0.05368363857269287;RDF103;Physical sciences;0.003440252738073468;RDF305;Other medical sciences;0.002531263045966625
895;L'accessibilité des médias: éduquer pour ouvrir le dialogue;RDF30;Medical, health and life sciences;0.4168179929256439;RDF20-21;Engineering and technology;0.37496352195739746;RDF60;Humanities and the arts;0.11930983513593674;RDF508;Media and communications;0.9920937418937683;RDF303;Health sciences;0.9674216508865356;RDF207;Medical and biomedical engineering;0.9605501294136047;RDF602;Languages and literature;0.9017158150672913;RDF204;Mechanical engineering;0.8391241431236267
896;Free prior and informed consent, social equity and the forest sector: A comparison of the Forest Stewardship Council certification regime in Canada, Sweden and Russia (Geography, urban planning and related fields);RDF50;Social sciences;0.27985599637031555;RDF10;Natural sciences;0.25025978684425354;RDF20-21;Engineering and technology;0.13628891110420227;RDF107;Other natural sciences;0.01799742504954338;RDF509;Other social sciences;0.009090249426662922;RDF507;Social and economic geography;0.004106263630092144;RDF605;Other humanities;0.0023545525036752224;RDF401;Agriculture, forestry, and fisheries;0.0013033128343522549
897;Water reuse: innovative monitoring technologies for risk reduction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9804052710533142;RDF10;Natural sciences;0.005397948902100325;RDF50;Social sciences;0.004741709679365158;RDF202;Industrial, systems and processes engineering;0.8134604692459106;RDF212;Other engineering and technologies;0.005882930010557175;RDF208;Environmental engineering and related engineering;0.0017553586512804031;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0014694205019623041;RDF105;Earth and related environmental sciences;0.0010509082349017262
898;Difficultés psychosociales, scolaires et milieux de vie différentiels d'enfants issus de la diversité ethnoculturelle recevant, ou non, des services de protection de la jeunesse (Education and social work);RDF50;Social sciences;0.4887387454509735;RDF10;Natural sciences;0.1215200126171112;RDF60;Humanities and the arts;0.11485084891319275;RDF503;Education;0.8648297190666199;RDF605;Other humanities;0.001787893706932664;RDF509;Other social sciences;0.0014376932522282004;RDF401;Agriculture, forestry, and fisheries;0.0013877112651243806;RDF602;Languages and literature;0.0006774996872991323
899;Participation jeunesse Autochtone dans la prise de décision en milieu scolaire (Education and social work);RDF50;Social sciences;0.8370498418807983;RDF10;Natural sciences;0.03805449977517128;RDF60;Humanities and the arts;0.03797852620482445;RDF503;Education;0.991848886013031;RDF504;Sociology and related studies;0.01872948184609413;RDF605;Other humanities;0.0009944536723196507;RDF509;Other social sciences;0.0008433670736849308;RDF203;Electrical engineering, computer engineering, and information engineering;0.0006205850513651967
900;Bioinformatics-powered genetic characterization of the impact of biological systems on Alzheimer's disease and neurodegeneration;RDF30;Medical, health and life sciences;0.570248544216156;RDF20-21;Engineering and technology;0.2554418742656708;RDF10;Natural sciences;0.05794825032353401;RDF106;Biological sciences;0.8420087695121765;RDF304;Medical biotechnology;0.08860472589731216;RDF303;Health sciences;0.08606814593076706;RDF207;Medical and biomedical engineering;0.022539278492331505;RDF212;Other engineering and technologies;0.018195640295743942
901;Identification of functional epigenomic regions in sperm that are environmentally responsive and associate with fertility and embryo development;RDF30;Medical, health and life sciences;0.5807215571403503;RDF10;Natural sciences;0.17942284047603607;RDF20-21;Engineering and technology;0.08079057186841965;RDF106;Biological sciences;0.7446843385696411;RDF209;Environmental biotechnology;0.6359607577323914;RDF304;Medical biotechnology;0.4586024582386017;RDF301;Basic medicine and life sciences;0.3674032688140869;RDF207;Medical and biomedical engineering;0.2868572473526001
902;Le jeu symbolique en classe d'éducation préscolaire 4 ans: Relations entre la pensée sociale, la maturité du jeu et l'acceptation sociale (Education and social work);RDF50;Social sciences;0.7804169654846191;RDF60;Humanities and the arts;0.06825340539216995;RDF30;Medical, health and life sciences;0.03986430540680885;RDF503;Education;0.9621992111206055;RDF603;Philosophy;0.024223703891038895;RDF504;Sociology and related studies;0.022175800055265427;RDF509;Other social sciences;0.0016949428245425224;RDF602;Languages and literature;0.00045310999848879874
903;Evaluation of supervised consumption services in Montreal in the context of COVID-19 (Evaluation of Harm Reduction Approaches to Address the Opioid Crisis);RDF50;Social sciences;0.33245426416397095;RDF30;Medical, health and life sciences;0.15793797373771667;RDF20-21;Engineering and technology;0.15022440254688263;RDF506;Political science and policy administration;0.058367032557725906;RDF303;Health sciences;0.031723007559776306;RDF509;Other social sciences;0.007074704859405756;RDF504;Sociology and related studies;0.004966412670910358;RDF302;Clinical medicine;0.003312562359496951
904;Pacing Brain Rhythms (Biological Systems and Functions);RDF10;Natural sciences;0.3955220580101013;RDF30;Medical, health and life sciences;0.29293322563171387;RDF60;Humanities and the arts;0.08696098625659943;RDF106;Biological sciences;0.9833312034606934;RDF207;Medical and biomedical engineering;0.06574142724275589;RDF301;Basic medicine and life sciences;0.06131706014275551;RDF501;Psychology and cognitive sciences;0.029559575021266937;RDF302;Clinical medicine;0.007678009103983641
905;Representation Learning for Lifelong Learning (Computer Science);RDF20-21;Engineering and technology;0.2929440438747406;RDF50;Social sciences;0.1773715317249298;RDF10;Natural sciences;0.16775624454021454;RDF102;Computer and information sciences;0.9324135184288025;RDF203;Electrical engineering, computer engineering, and information engineering;0.02631935477256775;RDF211;Nano-technology;0.0007950316648930311;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.00047702848678454757;RDF208;Environmental engineering and related engineering;0.00028648690204136074
906;Inverse Design by Duality;RDF20-21;Engineering and technology;0.4693637788295746;RDF30;Medical, health and life sciences;0.14633499085903168;RDF50;Social sciences;0.11782166361808777;RDF202;Industrial, systems and processes engineering;0.4188987910747528;RDF206;Materials engineering and resources engineering;0.3677624762058258;RDF603;Philosophy;0.36302483081817627;RDF504;Sociology and related studies;0.33113089203834534;RDF501;Psychology and cognitive sciences;0.3254479765892029
907;How is cell morphogenesis regulated during mitosis? (Genes, Cells and Molecules);RDF10;Natural sciences;0.7553992867469788;RDF30;Medical, health and life sciences;0.09671710431575775;RDF50;Social sciences;0.05099903792142868;RDF106;Biological sciences;0.9072940349578857;RDF301;Basic medicine and life sciences;0.1965721845626831;RDF207;Medical and biomedical engineering;0.15052105486392975;RDF304;Medical biotechnology;0.1022505983710289;RDF404;Agricultural biotechnology and food sciences;0.04041511192917824
908;Superconducting single photon detectors for quantum optics and spectroscopy up to 2.5 microns (Physics);RDF20-21;Engineering and technology;0.2925228178501129;RDF10;Natural sciences;0.2508167028427124;RDF40;Agricultural and veterinary sciences;0.1280905157327652;RDF103;Physical sciences;0.9984979629516602;RDF211;Nano-technology;0.47636768221855164;RDF212;Other engineering and technologies;0.0006529910606332123;RDF107;Other natural sciences;0.00033527478808537126;RDF105;Earth and related environmental sciences;0.00030300533398985863
909;The effects of neuropsychiatric CNVs on the integrity of brain structure and connectivity (Behavioural Sciences);RDF10;Natural sciences;0.21836842596530914;RDF50;Social sciences;0.20443518459796906;RDF60;Humanities and the arts;0.14903928339481354;RDF501;Psychology and cognitive sciences;0.0007443256909027696;RDF504;Sociology and related studies;0.0006388584733940661;RDF211;Nano-technology;0.0002884581626858562;RDF302;Clinical medicine;0.00028299950645305216;RDF503;Education;0.000257622916251421
910;De villes adaptées à la vieillesse aux territoires inclusifs et exempts d'âgisme : vers un changement de perspective sur l'aménagement urbain des municipalités favorisant le vieillissement ?;RDF20-21;Engineering and technology;0.269065797328949;RDF50;Social sciences;0.1851588785648346;RDF40;Agricultural and veterinary sciences;0.14146274328231812;RDF507;Social and economic geography;0.7857123613357544;RDF208;Environmental engineering and related engineering;0.6188162565231323;RDF105;Earth and related environmental sciences;0.5165631771087646;RDF504;Sociology and related studies;0.46389979124069214;RDF212;Other engineering and technologies;0.34333378076553345
911;Environmental fate of emerging contaminants (Geosciences);RDF10;Natural sciences;0.32664555311203003;RDF20-21;Engineering and technology;0.16964904963970184;RDF50;Social sciences;0.14142866432666779;RDF105;Earth and related environmental sciences;0.987075924873352;RDF208;Environmental engineering and related engineering;0.008550295606255531;RDF107;Other natural sciences;0.00017099553951993585;RDF103;Physical sciences;0.00013082704390399158;RDF212;Other engineering and technologies;0.00012859271373599768
912;Du disque à l'oeuvre. Musique, arts visuels, cinéma;RDF60;Humanities and the arts;0.957491934299469;RDF10;Natural sciences;0.012655827216804028;RDF50;Social sciences;0.009973477572202682;RDF605;Other humanities;0.8223972320556641;RDF508;Media and communications;0.7169336080551147;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.32482942938804626;RDF602;Languages and literature;0.14630793035030365;RDF212;Other engineering and technologies;0.026615768671035767
913;Decoding the role of DNMT1 in the Inherited Dysregulation of Epigenetic Marks using Embryonic Cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.4927856922149658;RDF30;Medical, health and life sciences;0.2446412742137909;RDF20-21;Engineering and technology;0.1108831986784935;RDF106;Biological sciences;0.8623590469360352;RDF304;Medical biotechnology;0.4029051959514618;RDF301;Basic medicine and life sciences;0.31532415747642517;RDF303;Health sciences;0.25701355934143066;RDF207;Medical and biomedical engineering;0.20928093791007996
914;Computational Methods for Verification and Validation with Applications in Mechanics (Mechanical Engineering);RDF20-21;Engineering and technology;0.7379465699195862;RDF10;Natural sciences;0.06279312819242477;RDF50;Social sciences;0.05701107904314995;RDF204;Mechanical engineering;0.9941408634185791;RDF211;Nano-technology;0.00035014914465136826;RDF103;Physical sciences;0.00031165260588750243;RDF202;Industrial, systems and processes engineering;0.00019326618348713964;RDF503;Education;0.0001523440732853487
915;Inter-cellular causality in the formation and degradation of the vascular glycocalyx;RDF10;Natural sciences;0.4047125577926636;RDF30;Medical, health and life sciences;0.26006200909614563;RDF50;Social sciences;0.12363199144601822;RDF106;Biological sciences;0.6186039447784424;RDF105;Earth and related environmental sciences;0.5206328630447388;RDF302;Clinical medicine;0.11829277127981186;RDF303;Health sciences;0.11689504981040955;RDF301;Basic medicine and life sciences;0.11405276507139206
916;L'écologie et des paysages combinatoires : vers une collaboration permanente avec la nature (Geography, urban planning and related fields);RDF10;Natural sciences;0.858780026435852;RDF20-21;Engineering and technology;0.07969671487808228;RDF60;Humanities and the arts;0.020403865724802017;RDF107;Other natural sciences;0.9078276753425598;RDF605;Other humanities;0.6357722878456116;RDF212;Other engineering and technologies;0.35410574078559875;RDF105;Earth and related environmental sciences;0.17536108195781708;RDF509;Other social sciences;0.125027596950531
917;An optimization framework for comparative, multi-species studies of visual systems (Biological Systems and Functions);RDF10;Natural sciences;0.868208110332489;RDF30;Medical, health and life sciences;0.04389183223247528;RDF20-21;Engineering and technology;0.025595661252737045;RDF106;Biological sciences;0.9339222311973572;RDF301;Basic medicine and life sciences;0.01052040047943592;RDF107;Other natural sciences;0.004740134347230196;RDF210;Industrial biotechnology;0.0016160401282832026;RDF207;Medical and biomedical engineering;0.001258203061297536
918;A novel web-based mental health intervention integrating peer support and clinical moderation to enhance recovery and prevent relapse in adults diagnosed with psychotic disorders: A pragmatic feasibility study of Horyzons-Canada (Health Services Evaluation & Interventions Research);RDF30;Medical, health and life sciences;0.5499952435493469;RDF50;Social sciences;0.19301742315292358;RDF10;Natural sciences;0.08258796483278275;RDF303;Health sciences;0.8700249195098877;RDF501;Psychology and cognitive sciences;0.04949842393398285;RDF102;Computer and information sciences;0.006990306079387665;RDF212;Other engineering and technologies;0.005013148300349712;RDF602;Languages and literature;0.0035425059031695127
919;Maternal Diabetes Induces Perinatal Programming of Chronic Kidney Disease: The Role of Hedgehog Interacting Protein (Hhip) (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9791703224182129;RDF10;Natural sciences;0.006976641248911619;RDF50;Social sciences;0.005042531527578831;RDF302;Clinical medicine;0.9954996109008789;RDF303;Health sciences;0.9933546781539917;RDF207;Medical and biomedical engineering;0.16284647583961487;RDF106;Biological sciences;0.054669104516506195;RDF304;Medical biotechnology;0.016030801460146904
920;Urgent Replacement of a Platform for Gaseous Chemistry and Catalysis (Chemistry);RDF20-21;Engineering and technology;0.40928328037261963;RDF10;Natural sciences;0.17443257570266724;RDF30;Medical, health and life sciences;0.1542641520500183;RDF104;Chemical sciences;0.9953787922859192;RDF205;Chemical engineering;0.4895848035812378;RDF210;Industrial biotechnology;0.006836192216724157;RDF404;Agricultural biotechnology and food sciences;0.003913382068276405;RDF304;Medical biotechnology;0.0034059968311339617
921;CAN OSTEOCLAST BIOMARKERS DETECT EXCESSIVE SUBCHONDRAL BONE RESORPTION IN RACEHORSES? (Genes, Cells and Molecules);RDF10;Natural sciences;0.36835843324661255;RDF20-21;Engineering and technology;0.23752765357494354;RDF40;Agricultural and veterinary sciences;0.15543682873249054;RDF106;Biological sciences;0.9232689142227173;RDF207;Medical and biomedical engineering;0.39408448338508606;RDF303;Health sciences;0.24052363634109497;RDF301;Basic medicine and life sciences;0.10858580470085144;RDF302;Clinical medicine;0.10046323388814926
922;Agrégateur numérique de paysages urbains;RDF40;Agricultural and veterinary sciences;0.5609981417655945;RDF10;Natural sciences;0.21788936853408813;RDF20-21;Engineering and technology;0.08407845348119736;RDF105;Earth and related environmental sciences;0.9228860139846802;RDF401;Agriculture, forestry, and fisheries;0.8436065912246704;RDF208;Environmental engineering and related engineering;0.6888272762298584;RDF507;Social and economic geography;0.6695650815963745;RDF404;Agricultural biotechnology and food sciences;0.613938570022583
923;Study of the effect of sex on drugs dosing, concentrations and pharmacogenomics (Gender, Sex & Health);RDF30;Medical, health and life sciences;0.6801847219467163;RDF50;Social sciences;0.11124175786972046;RDF10;Natural sciences;0.10637573897838593;RDF303;Health sciences;0.8592311143875122;RDF304;Medical biotechnology;0.1553649604320526;RDF305;Other medical sciences;0.051131438463926315;RDF302;Clinical medicine;0.04400017112493515;RDF207;Medical and biomedical engineering;0.025784406810998917
924;Biosecurity 2.0 for the modern Canadian dairy farm (Biological Systems and Functions);RDF10;Natural sciences;0.37723803520202637;RDF40;Agricultural and veterinary sciences;0.37415361404418945;RDF20-21;Engineering and technology;0.10175419598817825;RDF106;Biological sciences;0.879521906375885;RDF402;Animal and dairy sciences;0.19597318768501282;RDF404;Agricultural biotechnology and food sciences;0.16032035648822784;RDF209;Environmental biotechnology;0.001705450820736587;RDF210;Industrial biotechnology;0.001337882480584085
925;Et si on revenait à l'étude des comportements de leadership : le rôle du style parental et de la motivation comme prédicteurs des comportements de partage de ressources d'élèves officiers (Psychology, linguistics and translation);RDF60;Humanities and the arts;0.525337815284729;RDF50;Social sciences;0.1911858320236206;RDF10;Natural sciences;0.09285067766904831;RDF509;Other social sciences;0.40770673751831055;RDF605;Other humanities;0.3525314927101135;RDF501;Psychology and cognitive sciences;0.025286545976996422;RDF602;Languages and literature;0.011710118502378464;RDF503;Education;0.011497232131659985
926;Penser le temps de la maladie chronique : l'expertise littéraire à l'appui des pratiques de soin (Literature);RDF60;Humanities and the arts;0.6767605543136597;RDF30;Medical, health and life sciences;0.20764347910881042;RDF40;Agricultural and veterinary sciences;0.035250816494226456;RDF602;Languages and literature;0.985663890838623;RDF303;Health sciences;0.11235219985246658;RDF301;Basic medicine and life sciences;0.11156367510557175;RDF302;Clinical medicine;0.058038823306560516;RDF505;Law and legal practice;0.044036250561475754
927;Non-releasing alginate hydrogels for analyte sensing and detoxification (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9386019706726074;RDF30;Medical, health and life sciences;0.016745204105973244;RDF10;Natural sciences;0.015951436012983322;RDF205;Chemical engineering;0.9212809801101685;RDF104;Chemical sciences;0.7886128425598145;RDF206;Materials engineering and resources engineering;0.0189176294952631;RDF211;Nano-technology;0.007290730718523264;RDF210;Industrial biotechnology;0.0004829494864679873
928;Quantifying Indigenous family disruption and resilience at the beginning of the 20th century through historical census data (Sociology, demography and related fields);RDF50;Social sciences;0.9730818271636963;RDF10;Natural sciences;0.0070331101305782795;RDF60;Humanities and the arts;0.005769277457147837;RDF504;Sociology and related studies;0.9670248627662659;RDF509;Other social sciences;0.12262845039367676;RDF507;Social and economic geography;0.03779022768139839;RDF503;Education;0.0006961824255995452;RDF401;Agriculture, forestry, and fisheries;0.0004332130483817309
929;The impact of biological sex on the brain language network (Biological Systems and Functions);RDF10;Natural sciences;0.3432900607585907;RDF30;Medical, health and life sciences;0.18000157177448273;RDF50;Social sciences;0.16143086552619934;RDF106;Biological sciences;0.893912672996521;RDF207;Medical and biomedical engineering;0.003900142153725028;RDF302;Clinical medicine;0.002271106233820319;RDF501;Psychology and cognitive sciences;0.0018733828328549862;RDF301;Basic medicine and life sciences;0.0013757883571088314
