;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
738;The effects of COVID-19 pandemics in sustainability controversies: new shades of green in the battery metals industry in Quebec;RDF20-21;Engineering and technology;0.6381329298019409;RDF208;Environmental engineering and related engineering;0.7862127423286438;RDF206;Materials engineering and resources engineering;0.19563248753547668;RDF202;Industrial, systems and processes engineering;0.12054230272769928
739;From birth to adulthood: The role of age of cannabis use onset in the individual and environmental developmental pathways leading to substance use problems (Psychosocial, Sociocultural & Behavioural Determinants of Health);RDF50;Social sciences;0.6793649792671204;RDF504;Sociology and related studies;0.983738124370575;RDF501;Psychology and cognitive sciences;0.09334687143564224;RDF509;Other social sciences;0.035813190042972565
740;Creative Pedagogies for Ecological Transitions on the Shoreline;RDF60;Humanities and the arts;0.6410131454467773;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.25692519545555115;RDF605;Other humanities;0.003907214384526014;RDF602;Languages and literature;0.0006785172736272216
741;Contribution of the NKG2D pathway to multiple sclerosis (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.6682481169700623;RDF301;Basic medicine and life sciences;0.29191356897354126;RDF304;Medical biotechnology;0.09920808672904968;RDF302;Clinical medicine;0.03521113842725754
742;Pregnancy and COVID-19 hospitalization in Quebec (Public, Community & Population Health);RDF30;Medical, health and life sciences;0.9366070032119751;RDF302;Clinical medicine;0.052814021706581116;RDF303;Health sciences;0.031114377081394196;RDF301;Basic medicine and life sciences;0.011331753805279732
743;La musique est-elle une prière? (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9676399230957031;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.18583807349205017;RDF605;Other humanities;0.02895316109061241;RDF603;Philosophy;0.001842253259383142
744;A multi-site, prospective study of the role of emotional competence in (mal)adaptive functioning among university students exposed to sexual violence (Psychology);RDF50;Social sciences;0.7977883815765381;RDF501;Psychology and cognitive sciences;0.6383281350135803;RDF503;Education;0.019870713353157043;RDF509;Other social sciences;0.013159262016415596
745;Effets d'une intervention musicale personnalisée sur les répercussions de la COVID-19 en santé mentale des personnes âgées;RDF60;Humanities and the arts;0.6543805599212646;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.2563662528991699;RDF605;Other humanities;0.005685906857252121;RDF603;Philosophy;0.00023875261831562966
746;Redox regulation of the antiviral response : role of oxidative post-translational modifications of MAVS (Virology & Viral Pathogenesis);RDF10;Natural sciences;0.7398418188095093;RDF104;Chemical sciences;0.5039672255516052;RDF106;Biological sciences;0.0845683217048645;RDF103;Physical sciences;0.03997477516531944
747;The role of UCH family deubiquitinases in T cell biology (Genes, Cells and Molecules);RDF10;Natural sciences;0.6396884322166443;RDF106;Biological sciences;0.9611345529556274;RDF107;Other natural sciences;0.003930085338652134;RDF104;Chemical sciences;0.0010362669127061963
748;A high temperature upgrade for the twin-screw extruder to process high-performance hybrid PEEK-based formulations and other engineering polymer-based (PEI, PPSU, etc.) systems (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9776464104652405;RDF205;Chemical engineering;0.9300146102905273;RDF212;Other engineering and technologies;0.5123952031135559;RDF204;Mechanical engineering;0.13056230545043945
749;Single-cell approaches to characterize and target the cellular reservoirs of HIV infection (Virology & Viral Pathogenesis);RDF10;Natural sciences;0.5003786683082581;RDF106;Biological sciences;0.675858199596405;RDF107;Other natural sciences;0.0070527102798223495;RDF101;Mathematics and statistics;0.0002785743563435972
750;Impact of transient neonatal hyperoxia on skeletal muscle development: Relevance for impaired exercise capacity after preterm birth (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.7723357677459717;RDF303;Health sciences;0.8808996081352234;RDF302;Clinical medicine;0.8231507539749146;RDF301;Basic medicine and life sciences;0.6127732396125793
751;Le développement de la compétence de collaboration interprofessionnelle : perception des membres d'une équipe de professionnels en exercice de la dynamique de coaction (Education and social work);RDF50;Social sciences;0.65351402759552;RDF503;Education;0.9580695033073425;RDF504;Sociology and related studies;0.3593641221523285;RDF509;Other social sciences;0.04553261399269104
752;Agreeing to Disagree: Incentives and Innovation in Dynamic Settings (Economics);RDF30;Medical, health and life sciences;0.27836883068084717;RDF304;Medical biotechnology;0.2024431824684143;RDF301;Basic medicine and life sciences;0.021471239626407623;RDF302;Clinical medicine;0.0046636550687253475
753;"L'enfance du ""mauvais genre"". Une sociologie de la non-conformité de genre durant l'enfance en France et au Québec (Sociology, demography and related fields)";RDF50;Social sciences;0.9391747117042542;RDF504;Sociology and related studies;0.9844114780426025;RDF509;Other social sciences;0.2393493503332138;RDF503;Education;0.00021194232976995409
754;Engineering Sustainable and Inclusive Streets for the 30-Min City;RDF20-21;Engineering and technology;0.7231355905532837;RDF208;Environmental engineering and related engineering;0.9022979736328125;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.05208601802587509;RDF203;Electrical engineering, computer engineering, and information engineering;0.01355824712663889
755;Les incidences de l'architecture logicielle des tribunaux en ligne sur l'accès à la justice (Law and criminology);RDF50;Social sciences;0.29572680592536926;RDF505;Law and legal practice;0.7940258383750916;RDF504;Sociology and related studies;0.0020789147820323706;RDF509;Other social sciences;0.001957016997039318
756;Incorporating rich micro-level distributions and dynamics in models with heterogenous firms: method, lessons and applications;RDF30;Medical, health and life sciences;0.2946021258831024;RDF304;Medical biotechnology;0.2829881012439728;RDF301;Basic medicine and life sciences;0.049011170864105225;RDF303;Health sciences;0.026207750663161278
757;Inhabiting altered worlds: sensory experiences following traumatic brain injuries (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9395793080329895;RDF504;Sociology and related studies;0.9550683498382568;RDF501;Psychology and cognitive sciences;0.06230250373482704;RDF509;Other social sciences;0.01182339433580637
758;Microtubule alterations in progressive supranuclear palsy;RDF30;Medical, health and life sciences;0.42359721660614014;RDF302;Clinical medicine;0.483648419380188;RDF304;Medical biotechnology;0.09420790523290634;RDF301;Basic medicine and life sciences;0.04620574787259102
759;Improving reproducibility in MRI with vendor-neutral acquisitions and transparent workflows;RDF20-21;Engineering and technology;0.510638952255249;RDF207;Medical and biomedical engineering;0.4723183512687683;RDF203;Electrical engineering, computer engineering, and information engineering;0.011277180165052414;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.010091315023601055
760;Investigation of Metal Organic Frameworks for Renewable Energy Electrocatalysis (Chemistry);RDF10;Natural sciences;0.4691426157951355;RDF104;Chemical sciences;0.9412775039672852;RDF105;Earth and related environmental sciences;0.42953404784202576;RDF103;Physical sciences;0.02496401220560074
761;FLUIDELELASTIC INSTABILITY, VORTEX-INDUCED VIBRATION AND SYMMETRY BREAKING IN HELICAL ARRAYS OF CYLINDERS SUBJECTED TO CROSS-FLOW (Mechanical Engineering);RDF20-21;Engineering and technology;0.9869067668914795;RDF204;Mechanical engineering;0.9882675409317017;RDF210;Industrial biotechnology;0.008959378115832806;RDF202;Industrial, systems and processes engineering;0.0017342079663649201
762;4D spheroids identify type I protein arginine methyltransferases as a target in NSCLC (Cancer Biology & Therapeutics);RDF10;Natural sciences;0.5975069403648376;RDF106;Biological sciences;0.59153151512146;RDF107;Other natural sciences;0.005819959565997124;RDF104;Chemical sciences;0.004736749455332756
763;New perspectives on job search and labour markets;RDF30;Medical, health and life sciences;0.2810373604297638;RDF304;Medical biotechnology;0.3526475131511688;RDF302;Clinical medicine;0.09426000714302063;RDF305;Other medical sciences;0.0835532695055008
764;Long time evolution of complex materials : algorithmic developments and applications to metals, semiconductors and proteins (Physics);RDF10;Natural sciences;0.5050311088562012;RDF103;Physical sciences;0.963403046131134;RDF107;Other natural sciences;0.13895763456821442;RDF102;Computer and information sciences;0.02319762483239174
765;L'héritage de Pierre Elliott Trudeau;RDF60;Humanities and the arts;0.555047333240509;RDF601;History, archaeology and related studies;0.47268348932266235;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.18539349734783173;RDF605;Other humanities;0.12252320349216461
766;A new adaptive-neuroprosthetic treatment to shape post-stroke plasticity and facilitate motor recovery (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.6495956778526306;RDF302;Clinical medicine;0.3436169922351837;RDF301;Basic medicine and life sciences;0.04268227517604828;RDF303;Health sciences;0.02184367924928665
767;Une scène élargie, délocalisée et asynchrone : les reconfigurations technologiques de la salle de spectacle au temps du confinement;RDF20-21;Engineering and technology;0.7890623807907104;RDF212;Other engineering and technologies;0.5584474205970764;RDF203;Electrical engineering, computer engineering, and information engineering;0.2940122187137604;RDF209;Environmental biotechnology;0.2067338526248932
768;Centre de recherches mathématiques (CRM);RDF30;Medical, health and life sciences;0.32089701294898987;RDF304;Medical biotechnology;0.20197057723999023;RDF301;Basic medicine and life sciences;0.009072806686162949;RDF302;Clinical medicine;0.0007885457598604262
769;Application of a brief digital screening tool to address parental and adolescent tobacco and electronic cigarette use in pediatric medical care (Health Services Evaluation & Interventions Research);RDF30;Medical, health and life sciences;0.9364623427391052;RDF303;Health sciences;0.5849233269691467;RDF301;Basic medicine and life sciences;0.39774832129478455;RDF302;Clinical medicine;0.3866042196750641
770;Hybrid Manufacturing: Digital Machining of Flexible Parts Manufactured with Directed Energy Deposition (DED) Method;RDF20-21;Engineering and technology;0.9303776025772095;RDF202;Industrial, systems and processes engineering;0.15380319952964783;RDF203;Electrical engineering, computer engineering, and information engineering;0.11951086670160294;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.10964617133140564
771;Design and management of smart last-mile delivery systems;RDF20-21;Engineering and technology;0.7549536824226379;RDF210;Industrial biotechnology;0.05213426053524017;RDF209;Environmental biotechnology;0.043274737894535065;RDF203;Electrical engineering, computer engineering, and information engineering;0.03426161780953407
772;Food Delocalization in Literary Studies: A Saccharine Aesthetic From the Ruins of Empire (Literature);RDF60;Humanities and the arts;0.9670986533164978;RDF605;Other humanities;0.05315703526139259;RDF602;Languages and literature;0.04972727969288826;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00222133775241673
773;Optimal Climate Policy Mix for Canada: Insights from a Multi-Model Approach;RDF10;Natural sciences;0.2730084955692291;RDF105;Earth and related environmental sciences;0.6695828437805176;RDF107;Other natural sciences;0.004485794343054295;RDF101;Mathematics and statistics;0.0029406726825982332
774;La production de recherche au Canada: facteurs individuels, institutionnels et systémiques (Education and social work);RDF50;Social sciences;0.7282971143722534;RDF503;Education;0.9169686436653137;RDF504;Sociology and related studies;0.1653234213590622;RDF509;Other social sciences;0.05546392872929573
775;Soutenir la Professionnalisation dans les ORganismes sporTifs (SPORT);RDF40;Agricultural and veterinary sciences;0.3044610023498535;RDF402;Animal and dairy sciences;0.15367615222930908;RDF404;Agricultural biotechnology and food sciences;0.10815362632274628;RDF405;Other agricultural sciences;0.08502303808927536
776;Identifying innovative responses to problematic gambling among LGBTQ2S+ communities in Canada - A mixed-methods study (Health Impacts of Gambling and Gaming);RDF30;Medical, health and life sciences;0.5768868327140808;RDF305;Other medical sciences;0.21681886911392212;RDF303;Health sciences;0.15127839148044586;RDF302;Clinical medicine;0.005060331895947456
777;Intensification and control of cell culture processes (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9176517128944397;RDF205;Chemical engineering;0.7148395776748657;RDF210;Industrial biotechnology;0.661048173904419;RDF209;Environmental biotechnology;0.09438514709472656
778;Les priorités des citoyens quant aux politiques de santé et à l'État-providence (Political science and public administration);RDF30;Medical, health and life sciences;0.9195977449417114;RDF303;Health sciences;0.10110028833150864;RDF302;Clinical medicine;0.08738844841718674;RDF301;Basic medicine and life sciences;0.03302355110645294
779;Cyberrange pour soutenir les tests de cybersécurité et de cyberrésilience pour les infrastructures critiques;RDF20-21;Engineering and technology;0.7891252040863037;RDF203;Electrical engineering, computer engineering, and information engineering;0.19357635080814362;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.015936993062496185;RDF212;Other engineering and technologies;0.004485794808715582
780;New electrochemical materials breakthrough for energy applications (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9751201868057251;RDF205;Chemical engineering;0.7716500163078308;RDF206;Materials engineering and resources engineering;0.006877107545733452;RDF212;Other engineering and technologies;0.001613500528037548
781;Nonequilibrium Group IV Semiconductor Heterostructures;RDF20-21;Engineering and technology;0.4256647825241089;RDF212;Other engineering and technologies;0.029367854818701744;RDF211;Nano-technology;0.012908024713397026;RDF206;Materials engineering and resources engineering;0.004281254950910807
782;Developmental Trajectories in ARID1B-Related Disorders - a Multi-Method Multi-Site Prospective Natural History Study;RDF10;Natural sciences;0.6886440515518188;RDF106;Biological sciences;0.3009253144264221;RDF107;Other natural sciences;0.006930672097951174;RDF105;Earth and related environmental sciences;0.002458212897181511
783;Mechanisms regulating mRNA localization and localized translation (Genes, Cells and Molecules);RDF10;Natural sciences;0.5528482794761658;RDF106;Biological sciences;0.8149381279945374;RDF107;Other natural sciences;0.10315987467765808;RDF104;Chemical sciences;0.06613060086965561
784;Dévoiler les tactiques stratégiques de communication pour le changement social : Une exploration approfondie de l'agentivité des responsables des communications et des publics dans la lutte contre les inégalités raciales;RDF50;Social sciences;0.5140249729156494;RDF508;Media and communications;0.8977401256561279;RDF504;Sociology and related studies;0.09451042115688324;RDF507;Social and economic geography;0.0204885546118021
785;Que font les luttes écologistes à la protestation sociale ? Analyse comparée multi-échelles au Canada, en France et aux Pays-Bas (Political science and public administration);RDF50;Social sciences;0.9525379538536072;RDF506;Political science and policy administration;0.9040168523788452;RDF504;Sociology and related studies;0.21657021343708038;RDF509;Other social sciences;0.10894504189491272
786;Maturation of microRNAs targeting alpha-synuclein (Molecular & Cellular Neurosciences);RDF30;Medical, health and life sciences;0.6298559904098511;RDF304;Medical biotechnology;0.042285021394491196;RDF301;Basic medicine and life sciences;0.026006784290075302;RDF302;Clinical medicine;0.0024438865948468447
787;Privatization, innovation and idiosyncratic volatility: The role of ownership structure and information content;RDF30;Medical, health and life sciences;0.33501943945884705;RDF304;Medical biotechnology;0.16317856311798096;RDF305;Other medical sciences;0.062602698802948;RDF303;Health sciences;0.003911016974598169
788;Thermodynamic and physical property models for the production of greener aluminum alloys;RDF20-21;Engineering and technology;0.7123939394950867;RDF208;Environmental engineering and related engineering;0.8623951077461243;RDF206;Materials engineering and resources engineering;0.2540460228919983;RDF202;Industrial, systems and processes engineering;0.04356881603598595
789;Contextual factors predicting feasibility and impact of preventive mental health interventions across Canada;RDF30;Medical, health and life sciences;0.41008713841438293;RDF301;Basic medicine and life sciences;0.04855800420045853;RDF303;Health sciences;0.023353030905127525;RDF305;Other medical sciences;0.006085737142711878
790;Between precarity and hospitality: The contentious spaces of migration in North America's borderlands (Geography, urban planning and related fields);RDF60;Humanities and the arts;0.24631430208683014;RDF605;Other humanities;0.0010923190275207162;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00034938580938614905;RDF601;History, archaeology and related studies;0.00032822450157254934
791;Ecological change and the dynamics of zoonotic disease (Biological Systems and Functions);RDF10;Natural sciences;0.6898987293243408;RDF105;Earth and related environmental sciences;0.7100254893302917;RDF106;Biological sciences;0.14336751401424408;RDF107;Other natural sciences;0.005544146057218313
792;NÉONUM : infrastructure de veille pour la néologie en français québécois (Anthropology, archaeology, linguistics and translation);RDF60;Humanities and the arts;0.3684842884540558;RDF601;History, archaeology and related studies;0.8208287954330444;RDF602;Languages and literature;0.16858302056789398;RDF605;Other humanities;0.04791353642940521
793;Detailed bulk composition analysis of extrasolar objects accreted at the surface of white dwarf stars (Physics);RDF10;Natural sciences;0.5021149516105652;RDF103;Physical sciences;0.9881993532180786;RDF107;Other natural sciences;0.020332355052232742;RDF101;Mathematics and statistics;0.0014409427531063557
794;Atmospheric measurements and modeling studies to improve understanding of organic and mineral dust aerosols in northern Canada (Chemistry);RDF10;Natural sciences;0.8977614045143127;RDF105;Earth and related environmental sciences;0.9927672743797302;RDF104;Chemical sciences;0.9892855882644653;RDF107;Other natural sciences;0.08130066841840744
795;Réfléchir et agir dans l'urgence : l'influence des éléments contextuels sur le processus de jugement et de décision d'infirmier(ère)s (Psychology, linguistics and translation);RDF50;Social sciences;0.5832352638244629;RDF509;Other social sciences;0.7573123574256897;RDF501;Psychology and cognitive sciences;0.2170884609222412;RDF505;Law and legal practice;0.027637723833322525
796;Interdisciplinary studies of decision-making and motor planning (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5286915302276611;RDF305;Other medical sciences;0.015454241074621677;RDF301;Basic medicine and life sciences;0.006475691683590412;RDF303;Health sciences;0.0005072812782600522
797;Data-driven theory : adversarial immunodynamics, modelling and machine learning for engineered lymphocytes in the context of cancer immunotherapy;RDF30;Medical, health and life sciences;0.7672358751296997;RDF303;Health sciences;0.7354873418807983;RDF304;Medical biotechnology;0.5254905819892883;RDF301;Basic medicine and life sciences;0.1006573885679245
798;Program for the Development of a Novel Methodology for the Design of Energy Efficient Biorefineries and Industrial Systems (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9535139799118042;RDF202;Industrial, systems and processes engineering;0.9085367918014526;RDF205;Chemical engineering;0.9084150195121765;RDF210;Industrial biotechnology;0.7638363242149353
799;Underlying neurophysiological mechanisms of non-arthritic chronic painful conditions in cats (Biological Systems and Functions);RDF10;Natural sciences;0.8656190037727356;RDF106;Biological sciences;0.5666481256484985;RDF107;Other natural sciences;0.009285965003073215;RDF103;Physical sciences;0.00038975226925686
800;Influence of folded foliations on the mechanical behavior of rock masses and rock engineering structures;RDF20-21;Engineering and technology;0.7126240134239197;RDF204;Mechanical engineering;0.3805287182331085;RDF208;Environmental engineering and related engineering;0.013286684639751911;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0066218129359185696
801;The Th17 Master Regulator RORC2 as a New Target for HIV Immune Therapy and Cure Strategy (Virology & Viral Pathogenesis);RDF30;Medical, health and life sciences;0.5494897365570068;RDF304;Medical biotechnology;0.4978027641773224;RDF302;Clinical medicine;0.3593360483646393;RDF303;Health sciences;0.2990795969963074
802;Language Acquisition and Processing in Teen and Adult L1 and L2 (Linguistics and translation);RDF30;Medical, health and life sciences;0.25568073987960815;RDF304;Medical biotechnology;0.0001795279822545126;RDF301;Basic medicine and life sciences;0.00013289993512444198;RDF305;Other medical sciences;0.00012731105380225927
803;COVID-19 Étude des capacités offertes par les nouvelles formes de regroupements et d'associations d'artistes dans la sortie de crise et le redéploiement des arts à Montréal;RDF60;Humanities and the arts;0.5052050352096558;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.7142295837402344;RDF605;Other humanities;0.33415472507476807;RDF602;Languages and literature;0.022742869332432747
804;A 15 months, double-Blind, randomized controlled trial comparing 18 weeks of two doses of Omalizumab to placebo to accelerate a symptom-driven Oral immunotherapy schedule in subjects aged 6 to 25 years with Multiple food allergies (BOOM) (Nutrition, Food & Health);RDF30;Medical, health and life sciences;0.9341899752616882;RDF302;Clinical medicine;0.9888635277748108;RDF304;Medical biotechnology;0.9182698130607605;RDF303;Health sciences;0.8898642659187317
805;Spatial complexity of cardiac cell culture and spatial-temporal bioelectric activity: granularity and mechanical-electrical feedback (Electrical and Computer Engineering);RDF20-21;Engineering and technology;0.6898082494735718;RDF203;Electrical engineering, computer engineering, and information engineering;0.8275060653686523;RDF210;Industrial biotechnology;0.3333946764469147;RDF207;Medical and biomedical engineering;0.019215846434235573
806;Peer Effects and Program Take-Up: Evidence from employer-employee linked administrative data;RDF30;Medical, health and life sciences;0.3350546956062317;RDF304;Medical biotechnology;0.10999224334955215;RDF301;Basic medicine and life sciences;0.03397199884057045;RDF305;Other medical sciences;0.0077330246567726135
807;Evaluation of human gait biomechanics in real-world environments (Biological Systems and Functions);RDF10;Natural sciences;0.3811059594154358;RDF105;Earth and related environmental sciences;0.26864752173423767;RDF106;Biological sciences;0.00454726442694664;RDF107;Other natural sciences;0.000706905615516007
808;Robust and efficient statistical learning algorithms with applications in actuarial science (Mathematics and Statistics);RDF30;Medical, health and life sciences;0.24582025408744812;RDF303;Health sciences;0.0002891032490879297;RDF302;Clinical medicine;0.0002653023402672261;RDF301;Basic medicine and life sciences;0.00022038329916540533
809;HumanitéS-AnimalitéS : discours, pratiques et actions sur le monde animal, du Moyen Âge à l'antispécisme;RDF60;Humanities and the arts;0.6624147295951843;RDF605;Other humanities;0.6873415112495422;RDF601;History, archaeology and related studies;0.005571132060140371;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.0011672310065478086
810;Intelligence artificielle appliquée aux soins aigus de l'enfant;RDF30;Medical, health and life sciences;0.43417131900787354;RDF304;Medical biotechnology;0.17433997988700867;RDF302;Clinical medicine;0.06776228547096252;RDF305;Other medical sciences;0.06662989407777786
811;BUMP: Better Understanding of Model's Performance for more efficient Natural Language Processing (Computer Science);RDF10;Natural sciences;0.3309263288974762;RDF102;Computer and information sciences;0.9859228134155273;RDF105;Earth and related environmental sciences;0.001402130350470543;RDF107;Other natural sciences;0.00025365117471665144
812;Application des réseaux de neurones artificiels et de l'inférence bayésienne à la simulation couplée et à la conception des puits à colonne permanente (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9894322752952576;RDF202;Industrial, systems and processes engineering;0.21551580727100372;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.06888118386268616;RDF212;Other engineering and technologies;0.053452715277671814
813;Identification of MYC-dependent vulnerabilities in breast cancer (Molecular & Cellular Biology of Cancer);RDF30;Medical, health and life sciences;0.610846757888794;RDF301;Basic medicine and life sciences;0.6658180952072144;RDF303;Health sciences;0.6412679553031921;RDF304;Medical biotechnology;0.12241826951503754
814;Topological quantum optics (Physics);RDF10;Natural sciences;0.6923422813415527;RDF103;Physical sciences;0.9850860238075256;RDF107;Other natural sciences;0.03715182840824127;RDF105;Earth and related environmental sciences;0.0009436191758140922
815;Demand Driven - MRP : mode éphèmère ou lien sérieux entres les méthodes flux poussé et flux tiré ? (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9854499697685242;RDF202;Industrial, systems and processes engineering;0.49607640504837036;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.06888117641210556;RDF212;Other engineering and technologies;0.019160708412528038
816;Model atmosphere analysis of white dwarfs in the Sloan Digital Sky Survey footprint of Gaia: the definitive work (Physics);RDF10;Natural sciences;0.961908221244812;RDF103;Physical sciences;0.9917961955070496;RDF102;Computer and information sciences;0.20374712347984314;RDF107;Other natural sciences;0.12963669002056122
817;Les politiques de différenciation et diversification des parcours vers et dans l'enseignement supérieur au Québec : quels effets sur la justice scolaire et sociale? (Education and social work);RDF50;Social sciences;0.5266293287277222;RDF503;Education;0.9064462780952454;RDF504;Sociology and related studies;0.12275964766740799;RDF509;Other social sciences;0.07585818320512772
818;Development of high performance PLA based nanocomposites (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9676336050033569;RDF211;Nano-technology;0.948775053024292;RDF205;Chemical engineering;0.8855820298194885;RDF206;Materials engineering and resources engineering;0.004248079378157854
819;Introducing specificity and sensitivity in imaging mass spectrometry (Chemistry);RDF30;Medical, health and life sciences;0.29940134286880493;RDF301;Basic medicine and life sciences;0.004174367059022188;RDF304;Medical biotechnology;0.0017007222631946206;RDF302;Clinical medicine;0.0006023541209287941
820;Is cannabis a useful adjunct in the treatment of symptoms of persons with multiple sclerosis? A formal trial of CBD and THC for the control of spasticity and other symptoms: assessing the clinical effects and the basic mechanisms;RDF30;Medical, health and life sciences;0.8404982089996338;RDF302;Clinical medicine;0.9622142314910889;RDF303;Health sciences;0.935699999332428;RDF301;Basic medicine and life sciences;0.8941903710365295
821;Investigation of the antineoplastic effect of miRNA-181a and development a novel pharmaceutical approaches for treating advanced retinoblastoma (Cancer Biology & Therapeutics);RDF30;Medical, health and life sciences;0.7661609649658203;RDF304;Medical biotechnology;0.9349615573883057;RDF302;Clinical medicine;0.7895990014076233;RDF303;Health sciences;0.62974613904953
822;From spatial community ecology to landscape genetics and genomics (Evolution and Ecology);RDF10;Natural sciences;0.9380747675895691;RDF105;Earth and related environmental sciences;0.9843964576721191;RDF107;Other natural sciences;0.5441958904266357;RDF106;Biological sciences;0.028652669861912727
823;Structural Safety Assessment and Strengthening of Concrete Dams and Gated Spillways Subjected to Severe Loading Conditions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9809796214103699;RDF202;Industrial, systems and processes engineering;0.23344412446022034;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.02169809676706791;RDF210;Industrial biotechnology;0.006259456276893616
824;Voix empruntées. Pratiques de la citation littéraire dans la Première Modernité (1595-1692) (Literature);RDF60;Humanities and the arts;0.7870175242424011;RDF602;Languages and literature;0.9638481140136719;RDF603;Philosophy;0.039676032960414886;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.011508150026202202
825;Brain connectivity-based optimization of non-invasive brain stimulation to improve cognitive symptoms in schizophrenia (Behavioural Sciences – Clinical Behavioural Sciences);RDF30;Medical, health and life sciences;0.8301975727081299;RDF303;Health sciences;0.08017723262310028;RDF301;Basic medicine and life sciences;0.07088048756122589;RDF302;Clinical medicine;0.01630876585841179
826;Procedural Creation and Real-time Display of Realistic Complex Scenes (Computer Science);RDF30;Medical, health and life sciences;0.3111015558242798;RDF304;Medical biotechnology;0.013965792022645473;RDF301;Basic medicine and life sciences;0.0018602985655888915;RDF302;Clinical medicine;0.0006263342220336199
827;Social hierarchies and the non-verbal communication of pain;RDF50;Social sciences;0.3279973268508911;RDF504;Sociology and related studies;0.7072025537490845;RDF509;Other social sciences;0.008140463382005692;RDF508;Media and communications;0.0014465744607150555
828;Next generation immunopeptidomics (Chemistry);RDF10;Natural sciences;0.4923868775367737;RDF104;Chemical sciences;0.6122516989707947;RDF107;Other natural sciences;0.0031236486975103617;RDF105;Earth and related environmental sciences;0.0007437028689309955
829;Income security in retirement: perceptions, incentives and behaviours;RDF30;Medical, health and life sciences;0.25491204857826233;RDF304;Medical biotechnology;0.22592857480049133;RDF301;Basic medicine and life sciences;0.10720358043909073;RDF305;Other medical sciences;0.0258833859115839
830;Decision awareness in learning for control;RDF30;Medical, health and life sciences;0.4453682601451874;RDF301;Basic medicine and life sciences;0.22893130779266357;RDF304;Medical biotechnology;0.14235107600688934;RDF302;Clinical medicine;0.0787530168890953
831;Multimethod UX triangulated approach for multiuser interface evaluation (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9768995642662048;RDF202;Industrial, systems and processes engineering;0.28365734219551086;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.032466813921928406;RDF212;Other engineering and technologies;0.01681775413453579
832;Understanding Drug Exceptional Access Programs (DEAPs) Across Canada: A Question of Equity (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.8590786457061768;RDF504;Sociology and related studies;0.9637458324432373;RDF509;Other social sciences;0.06148036941885948;RDF501;Psychology and cognitive sciences;0.05384938046336174
833;Geroscience: A novel interdisciplinary approach for research on aging;RDF30;Medical, health and life sciences;0.8875887393951416;RDF301;Basic medicine and life sciences;0.36579644680023193;RDF305;Other medical sciences;0.30620279908180237;RDF303;Health sciences;0.007345826830714941
834;Advanced computational platform for permafrost geomechanical modeling and climate impact assessment of northern infrastructure;RDF20-21;Engineering and technology;0.9082139730453491;RDF203;Electrical engineering, computer engineering, and information engineering;0.06233103573322296;RDF204;Mechanical engineering;0.025932677090168;RDF212;Other engineering and technologies;0.018546564504504204
835;Hybrid artificial intelligence methods for combinatorial optimization;RDF30;Medical, health and life sciences;0.39609235525131226;RDF301;Basic medicine and life sciences;0.1089213490486145;RDF304;Medical biotechnology;0.06678188592195511;RDF302;Clinical medicine;0.015043660998344421
