;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
805;Spatial complexity of cardiac cell culture and spatial-temporal bioelectric activity: granularity and mechanical-electrical feedback (Electrical and Computer Engineering);RDF10;Natural sciences;0.4572310149669647;RDF106;Biological sciences;0.43765825033187866;RDF107;Other natural sciences;0.20197057723999023;RDF103;Physical sciences;0.19705787301063538
806;Peer Effects and Program Take-Up: Evidence from employer-employee linked administrative data;RDF50;Social sciences;0.8621963262557983;RDF502;Economics and business administration;0.7741568088531494;RDF504;Sociology and related studies;0.46787115931510925;RDF506;Political science and policy administration;0.3887050449848175
807;Evaluation of human gait biomechanics in real-world environments (Biological Systems and Functions);RDF10;Natural sciences;0.6255055069923401;RDF106;Biological sciences;0.9930154085159302;RDF107;Other natural sciences;0.23274584114551544;RDF105;Earth and related environmental sciences;0.022824406623840332
808;Robust and efficient statistical learning algorithms with applications in actuarial science (Mathematics and Statistics);RDF20-21;Engineering and technology;0.6543480157852173;RDF212;Other engineering and technologies;0.10720358043909073;RDF203;Electrical engineering, computer engineering, and information engineering;0.0978204682469368;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0018102109897881746
809;HumanitéS-AnimalitéS : discours, pratiques et actions sur le monde animal, du Moyen Âge à l'antispécisme;RDF60;Humanities and the arts;0.42649757862091064;RDF602;Languages and literature;0.26478588581085205;RDF601;History, archaeology and related studies;0.24540133774280548;RDF605;Other humanities;0.19860762357711792
810;Intelligence artificielle appliquée aux soins aigus de l'enfant;RDF20-21;Engineering and technology;0.808777928352356;RDF207;Medical and biomedical engineering;0.7586894631385803;RDF203;Electrical engineering, computer engineering, and information engineering;0.7199254631996155;RDF212;Other engineering and technologies;0.6836307048797607
811;BUMP: Better Understanding of Model's Performance for more efficient Natural Language Processing (Computer Science);RDF20-21;Engineering and technology;0.9888229370117188;RDF203;Electrical engineering, computer engineering, and information engineering;0.8125700354576111;RDF212;Other engineering and technologies;0.10720358043909073;RDF202;Industrial, systems and processes engineering;0.008711384609341621
812;Application des réseaux de neurones artificiels et de l'inférence bayésienne à la simulation couplée et à la conception des puits à colonne permanente (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9914746284484863;RDF212;Other engineering and technologies;0.4374104142189026;RDF202;Industrial, systems and processes engineering;0.19868536293506622;RDF203;Electrical engineering, computer engineering, and information engineering;0.061593152582645416
813;Identification of MYC-dependent vulnerabilities in breast cancer (Molecular & Cellular Biology of Cancer);RDF30;Medical, health and life sciences;0.6481235027313232;RDF303;Health sciences;0.8474634885787964;RDF301;Basic medicine and life sciences;0.08240149915218353;RDF305;Other medical sciences;0.06261702626943588
814;Topological quantum optics (Physics);RDF10;Natural sciences;0.49050629138946533;RDF103;Physical sciences;0.9993294477462769;RDF101;Mathematics and statistics;0.004182493779808283;RDF107;Other natural sciences;0.0031788658816367388
815;Demand Driven - MRP : mode éphèmère ou lien sérieux entres les méthodes flux poussé et flux tiré ? (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9904202222824097;RDF202;Industrial, systems and processes engineering;0.9226915836334229;RDF212;Other engineering and technologies;0.13011951744556427;RDF204;Mechanical engineering;0.03934250399470329
816;Model atmosphere analysis of white dwarfs in the Sloan Digital Sky Survey footprint of Gaia: the definitive work (Physics);RDF10;Natural sciences;0.7240901589393616;RDF103;Physical sciences;0.9984542727470398;RDF107;Other natural sciences;0.030185988172888756;RDF101;Mathematics and statistics;0.0071352520026266575
817;Les politiques de différenciation et diversification des parcours vers et dans l'enseignement supérieur au Québec : quels effets sur la justice scolaire et sociale? (Education and social work);RDF50;Social sciences;0.9223256707191467;RDF503;Education;0.9825239777565002;RDF504;Sociology and related studies;0.8211158514022827;RDF506;Political science and policy administration;0.37150707840919495
818;Development of high performance PLA based nanocomposites (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9743766188621521;RDF205;Chemical engineering;0.9616420865058899;RDF211;Nano-technology;0.9413314461708069;RDF206;Materials engineering and resources engineering;0.1276526153087616
819;Introducing specificity and sensitivity in imaging mass spectrometry (Chemistry);RDF10;Natural sciences;0.8677223324775696;RDF104;Chemical sciences;0.995643138885498;RDF107;Other natural sciences;0.04484790191054344;RDF103;Physical sciences;0.03750274330377579
820;Is cannabis a useful adjunct in the treatment of symptoms of persons with multiple sclerosis? A formal trial of CBD and THC for the control of spasticity and other symptoms: assessing the clinical effects and the basic mechanisms;RDF30;Medical, health and life sciences;0.814153790473938;RDF303;Health sciences;0.9813286066055298;RDF302;Clinical medicine;0.9473323225975037;RDF305;Other medical sciences;0.3325271010398865
821;Investigation of the antineoplastic effect of miRNA-181a and development a novel pharmaceutical approaches for treating advanced retinoblastoma (Cancer Biology & Therapeutics);RDF10;Natural sciences;0.551075279712677;RDF106;Biological sciences;0.9462003111839294;RDF107;Other natural sciences;0.02748069353401661;RDF104;Chemical sciences;0.014254463836550713
822;From spatial community ecology to landscape genetics and genomics (Evolution and Ecology);RDF10;Natural sciences;0.9750581979751587;RDF106;Biological sciences;0.9692660570144653;RDF105;Earth and related environmental sciences;0.9601001143455505;RDF107;Other natural sciences;0.5603429079055786
823;Structural Safety Assessment and Strengthening of Concrete Dams and Gated Spillways Subjected to Severe Loading Conditions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.992953896522522;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1605948656797409;RDF202;Industrial, systems and processes engineering;0.042562730610370636;RDF212;Other engineering and technologies;0.027716560289263725
824;Voix empruntées. Pratiques de la citation littéraire dans la Première Modernité (1595-1692) (Literature);RDF60;Humanities and the arts;0.9833018183708191;RDF602;Languages and literature;0.9988120794296265;RDF605;Other humanities;0.04165676608681679;RDF601;History, archaeology and related studies;0.0037580940406769514
825;Brain connectivity-based optimization of non-invasive brain stimulation to improve cognitive symptoms in schizophrenia (Behavioural Sciences – Clinical Behavioural Sciences);RDF30;Medical, health and life sciences;0.7998394966125488;RDF303;Health sciences;0.919498085975647;RDF305;Other medical sciences;0.10975348204374313;RDF302;Clinical medicine;0.058399517089128494
826;Procedural Creation and Real-time Display of Realistic Complex Scenes (Computer Science);RDF20-21;Engineering and technology;0.9866926670074463;RDF203;Electrical engineering, computer engineering, and information engineering;0.9389688372612;RDF212;Other engineering and technologies;0.09859886765480042;RDF202;Industrial, systems and processes engineering;0.019069157540798187
827;Social hierarchies and the non-verbal communication of pain;RDF50;Social sciences;0.9439820647239685;RDF504;Sociology and related studies;0.9890130758285522;RDF501;Psychology and cognitive sciences;0.9264370203018188;RDF509;Other social sciences;0.2746431231498718
828;Next generation immunopeptidomics (Chemistry);RDF10;Natural sciences;0.7140170335769653;RDF104;Chemical sciences;0.9860442280769348;RDF107;Other natural sciences;0.0500977598130703;RDF106;Biological sciences;0.016450367867946625
829;Income security in retirement: perceptions, incentives and behaviours;RDF50;Social sciences;0.9220128655433655;RDF502;Economics and business administration;0.9310874938964844;RDF504;Sociology and related studies;0.4038313031196594;RDF509;Other social sciences;0.1750439703464508
830;Decision awareness in learning for control;RDF50;Social sciences;0.6396686434745789;RDF501;Psychology and cognitive sciences;0.9516839385032654;RDF503;Education;0.92950439453125;RDF506;Political science and policy administration;0.639510989189148
831;Multimethod UX triangulated approach for multiuser interface evaluation (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9936110377311707;RDF212;Other engineering and technologies;0.21992330253124237;RDF202;Industrial, systems and processes engineering;0.19505688548088074;RDF203;Electrical engineering, computer engineering, and information engineering;0.003991728648543358
832;Understanding Drug Exceptional Access Programs (DEAPs) Across Canada: A Question of Equity (Mutidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9557627439498901;RDF504;Sociology and related studies;0.9591925144195557;RDF509;Other social sciences;0.49079999327659607;RDF506;Political science and policy administration;0.06656919419765472
833;Geroscience: A novel interdisciplinary approach for research on aging;RDF30;Medical, health and life sciences;0.459330290555954;RDF303;Health sciences;0.7321133017539978;RDF301;Basic medicine and life sciences;0.35398632287979126;RDF305;Other medical sciences;0.22143486142158508
834;Advanced computational platform for permafrost geomechanical modeling and climate impact assessment of northern infrastructure;RDF20-21;Engineering and technology;0.9500696659088135;RDF204;Mechanical engineering;0.645957887172699;RDF203;Electrical engineering, computer engineering, and information engineering;0.4021573066711426;RDF206;Materials engineering and resources engineering;0.355663001537323
835;Hybrid artificial intelligence methods for combinatorial optimization;RDF20-21;Engineering and technology;0.9747386574745178;RDF203;Electrical engineering, computer engineering, and information engineering;0.7550956010818481;RDF212;Other engineering and technologies;0.16694685816764832;RDF202;Industrial, systems and processes engineering;0.04447291046380997
836;Leveraging high-volume data to characterize age and individual-specific vital signs and to develop novel geriatric vital signs that optimally predict clinical outcomes in older adults;RDF30;Medical, health and life sciences;0.8320170044898987;RDF303;Health sciences;0.9868786931037903;RDF302;Clinical medicine;0.4595232903957367;RDF304;Medical biotechnology;0.3751053810119629
837;Interactions between cortical stimulation and prefrontal population dynamics (Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition);RDF10;Natural sciences;0.39536431431770325;RDF106;Biological sciences;0.03659692034125328;RDF107;Other natural sciences;0.026657739654183388;RDF102;Computer and information sciences;0.004038591869175434
838;Coupled Aquatic Biogeochemical Cycles in the Anthropocene (Evolution and Ecology);RDF10;Natural sciences;0.988183856010437;RDF105;Earth and related environmental sciences;0.9793540239334106;RDF106;Biological sciences;0.9763330817222595;RDF107;Other natural sciences;0.18068420886993408
839;Electrically and Optically Active Nanostructures and Interfaces (Chemistry);RDF10;Natural sciences;0.8371499180793762;RDF104;Chemical sciences;0.9936487674713135;RDF103;Physical sciences;0.08464395999908447;RDF107;Other natural sciences;0.04940524697303772
840;Performance mécanique à long terme des assemblages collés et boulonnés;RDF20-21;Engineering and technology;0.9733278155326843;RDF204;Mechanical engineering;0.9963712692260742;RDF212;Other engineering and technologies;0.12581531703472137;RDF202;Industrial, systems and processes engineering;0.09868569672107697
841;Optimization models and algorithms for complex production planning problems (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9968124628067017;RDF202;Industrial, systems and processes engineering;0.7094219326972961;RDF212;Other engineering and technologies;0.07356304675340652;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.034326303750276566
842;Development of an accessible integrated computational protein design software suite (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.4219295382499695;RDF212;Other engineering and technologies;0.11128949373960495;RDF203;Electrical engineering, computer engineering, and information engineering;0.06008664891123772;RDF207;Medical and biomedical engineering;0.036977555602788925
843;Social economy embedding circular economy: theory, practice and potential;RDF50;Social sciences;0.9442998170852661;RDF502;Economics and business administration;0.9473810195922852;RDF504;Sociology and related studies;0.8959786295890808;RDF507;Social and economic geography;0.7091701626777649
844;Complex genetics of hypertrophic cardiomyopathy: Towards an integration of polygenic risk in clinical care (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.9427922368049622;RDF303;Health sciences;0.9797258973121643;RDF302;Clinical medicine;0.9142141342163086;RDF301;Basic medicine and life sciences;0.094845250248909
845;MERMAIDS: Multichannel ERbium-yeterbiuM AmplIfied high power combiner Devices for Space communications;RDF20-21;Engineering and technology;0.9698279500007629;RDF206;Materials engineering and resources engineering;0.7312985062599182;RDF204;Mechanical engineering;0.323219895362854;RDF203;Electrical engineering, computer engineering, and information engineering;0.31095588207244873
846;Medium Chain Triglycerides and Ketogenesis (Biological Systems and Functions);RDF10;Natural sciences;0.7305631041526794;RDF106;Biological sciences;0.9931495785713196;RDF107;Other natural sciences;0.6210526823997498;RDF104;Chemical sciences;0.010881332680583
847;Impact of Vitamin C on the Reduction of Opioid Consumption After an Emergency Department Visit for Acute Musculoskeletal Pain: A Double-Blind Randomized Control Trial;RDF30;Medical, health and life sciences;0.8087301850318909;RDF303;Health sciences;0.9925681948661804;RDF302;Clinical medicine;0.9258356690406799;RDF304;Medical biotechnology;0.20102782547473907
848;Towards organs-on-paper: building smart paper chips for modern biomedical research;RDF30;Medical, health and life sciences;0.4187951385974884;RDF304;Medical biotechnology;0.9668827056884766;RDF303;Health sciences;0.8221890926361084;RDF301;Basic medicine and life sciences;0.43417635560035706
849;Ultrafast Functional Ultrasound Imaging of the Brain (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5091665983200073;RDF303;Health sciences;0.640129804611206;RDF304;Medical biotechnology;0.48616430163383484;RDF305;Other medical sciences;0.2048981785774231
850;Les trajectoires professionnelles des policiers du Québec : phase 2 (Law and criminology);RDF50;Social sciences;0.9053269028663635;RDF505;Law and legal practice;0.8419556617736816;RDF506;Political science and policy administration;0.18639107048511505;RDF503;Education;0.08640053123235703
851;Redefining blood pressure: How novel views of the arterial tree can lead to better cardiovascular risk stratification (Clinical Investigation – Cardiovascular Systems);RDF30;Medical, health and life sciences;0.9540292024612427;RDF303;Health sciences;0.9818578958511353;RDF302;Clinical medicine;0.9244833588600159;RDF304;Medical biotechnology;0.16995622217655182
852;Reducing the burden of hypoglycemia for persons living with type 1 diabetes;RDF30;Medical, health and life sciences;0.9126378893852234;RDF303;Health sciences;0.9836441278457642;RDF302;Clinical medicine;0.8467678427696228;RDF304;Medical biotechnology;0.0947614312171936
853;The energy-based and feature tracking motion systems and their interactions (Biological Systems and Functions);RDF10;Natural sciences;0.87629234790802;RDF106;Biological sciences;0.9414392113685608;RDF107;Other natural sciences;0.727540135383606;RDF105;Earth and related environmental sciences;0.0189962275326252
854;Adoptive transfers of in vitro differentiated plasmacytoid dendritic cells to prevent acute lymphoblastic leukemia relapse: mechanisms and biomarkers of sensitivity (Cancer Progression & Therapeutics);RDF30;Medical, health and life sciences;0.7892999053001404;RDF303;Health sciences;0.9450454711914062;RDF304;Medical biotechnology;0.37390437722206116;RDF301;Basic medicine and life sciences;0.0844927579164505
855;Replacement and upgrade of the Optical and Infrared Cameras for Observatoire du Mont-Mégantic (Physics);RDF20-21;Engineering and technology;0.9607815742492676;RDF212;Other engineering and technologies;0.1538667529821396;RDF203;Electrical engineering, computer engineering, and information engineering;0.028870906680822372;RDF204;Mechanical engineering;0.021553462371230125
856;Stochastic Discount Factors, Risk Factors and Performance Evaluation (Economics);RDF50;Social sciences;0.9796127676963806;RDF502;Economics and business administration;0.9736446142196655;RDF509;Other social sciences;0.05037733539938927;RDF506;Political science and policy administration;0.002730896696448326
857;Precision digital twin of production machines for sustained high accuracy and traceable part conformity;RDF20-21;Engineering and technology;0.9951160550117493;RDF204;Mechanical engineering;0.9748690724372864;RDF202;Industrial, systems and processes engineering;0.8736466765403748;RDF203;Electrical engineering, computer engineering, and information engineering;0.3319854736328125
858;Non-line-of-sight Imaging for Advanced Automotive Sensing;RDF20-21;Engineering and technology;0.989458441734314;RDF203;Electrical engineering, computer engineering, and information engineering;0.3676675260066986;RDF212;Other engineering and technologies;0.34703904390335083;RDF202;Industrial, systems and processes engineering;0.26450079679489136
859;Le nouvel électeur économique (Political science and public administration);RDF50;Social sciences;0.7622590065002441;RDF506;Political science and policy administration;0.17426970601081848;RDF503;Education;0.06602513790130615;RDF509;Other social sciences;0.02673386037349701
860;CB1 receptors regulate NMJ denervation and repair (Systems & Circuits Neurosciences);RDF10;Natural sciences;0.5846913456916809;RDF106;Biological sciences;0.7280721068382263;RDF107;Other natural sciences;0.030185988172888756;RDF104;Chemical sciences;0.002850455930456519
861;Influence of Lipid Matrix on Ion Channel Oligomerization and Function (Chemistry);RDF10;Natural sciences;0.888006329536438;RDF104;Chemical sciences;0.9948703050613403;RDF107;Other natural sciences;0.04940524324774742;RDF106;Biological sciences;0.020864255726337433
862;Composition musicale immersive et développement de trajectoires 3D, basées sur l'analyse perceptive (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9899954795837402;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9365756511688232;RDF605;Other humanities;0.07871317118406296;RDF603;Philosophy;0.0009004467283375561
863;Valorisation des données d'exécution de projets (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.990805983543396;RDF202;Industrial, systems and processes engineering;0.5086699724197388;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1329079568386078;RDF212;Other engineering and technologies;0.12357699871063232
864;Innovative Steel Braced Frame Systems for Tall Buildings in Seismic Active Regions (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9956008791923523;RDF202;Industrial, systems and processes engineering;0.1457829475402832;RDF212;Other engineering and technologies;0.06853748857975006;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.016013750806450844
865;Multiscale modelling of aircraft and rocket emissions using high-fidelity numerical simulations and machine learning;RDF20-21;Engineering and technology;0.9489774703979492;RDF204;Mechanical engineering;0.6746402382850647;RDF208;Environmental engineering and related engineering;0.3843053877353668;RDF212;Other engineering and technologies;0.169956237077713
866;Coronavirus Crisis Competence Among Sexual and Gender Minorities (Gender, Sex & Health);RDF50;Social sciences;0.5841823816299438;RDF504;Sociology and related studies;0.8166258931159973;RDF509;Other social sciences;0.13056230545043945;RDF506;Political science and policy administration;0.1138748824596405
867;From Alterlife to Alterfutures: Contemporary Asian Women's Environmental Moving-Image Arts (Multidisciplinary or interdisciplinary humanities);RDF60;Humanities and the arts;0.956424355506897;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.5860490798950195;RDF605;Other humanities;0.25247618556022644;RDF601;History, archaeology and related studies;0.0389750711619854
868;A FOCUS on youth mental health and substance use-related outcomes, inequities and trajectories during COVID-19 and beyond: A mixed-methods study in Canada and France;RDF50;Social sciences;0.7601274251937866;RDF501;Psychology and cognitive sciences;0.7157717943191528;RDF504;Sociology and related studies;0.7104776501655579;RDF509;Other social sciences;0.24314787983894348
869;Sleep, performance and development (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.5267191529273987;RDF301;Basic medicine and life sciences;0.9960928559303284;RDF303;Health sciences;0.9652504324913025;RDF305;Other medical sciences;0.05389915034174919
870;Molecular insights into the targeting of proteins to the inner nuclear membrane (Genes, Cells and Molecules);RDF10;Natural sciences;0.8902542591094971;RDF106;Biological sciences;0.9002670645713806;RDF107;Other natural sciences;0.07978201657533646;RDF104;Chemical sciences;0.016261832788586617
871;Les pratiques pédagogiques qui favorisent l'inclusion socioculturelle et scolaire d'élèves immigrants nouvellement arrivés au Québec : regards croisés d'enseignants et d'élèves (Education and social work);RDF50;Social sciences;0.8639748692512512;RDF503;Education;0.9752725958824158;RDF509;Other social sciences;0.1629786491394043;RDF504;Sociology and related studies;0.16033175587654114
872;Control of collective dynamics via mean field and and inverse mean field game theory;RDF50;Social sciences;0.5078364610671997;RDF506;Political science and policy administration;0.1212688758969307;RDF504;Sociology and related studies;0.10553275048732758;RDF509;Other social sciences;0.09990846365690231
873;#WeFeedYou, and yet...: How are temporary migrant workers' food security, nutrition and health shaped in Quebec's agri-food system - A participatory action research multiple-case study;RDF40;Agricultural and veterinary sciences;0.42724665999412537;RDF401;Agriculture, forestry, and fisheries;0.946793794631958;RDF405;Other agricultural sciences;0.35871803760528564;RDF404;Agricultural biotechnology and food sciences;0.31652769446372986
874;Delinquent or victim? Teenage girls' experiences of child protection intervention due to concerns for sexual exploitation (Education and social work);RDF50;Social sciences;0.9432071447372437;RDF504;Sociology and related studies;0.6983808279037476;RDF505;Law and legal practice;0.2889200448989868;RDF509;Other social sciences;0.10683028399944305
875;Femmes, genre, (im)mobilités et vies précaires : projet de développement partenarial dans une perspective féministe transnationale et décoloniale;RDF50;Social sciences;0.8078913688659668;RDF509;Other social sciences;0.39149317145347595;RDF504;Sociology and related studies;0.38179564476013184;RDF507;Social and economic geography;0.13632069528102875
876;La cohésion sociale est-elle possible en situation de crises multiples? L'influence des politiques publiques entourant le coronavirus (2019-nCoV) et les préjugés envers les citoyens et citoyennes d'origine chinoise (Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research);RDF50;Social sciences;0.9140878319740295;RDF504;Sociology and related studies;0.9566342234611511;RDF506;Political science and policy administration;0.9561863541603088;RDF507;Social and economic geography;0.3593641519546509
877;Coronary angiocrine control of heart regeneration (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.7218281030654907;RDF303;Health sciences;0.944791316986084;RDF304;Medical biotechnology;0.7374891638755798;RDF301;Basic medicine and life sciences;0.15469497442245483
878;Management of public media organizations and society;RDF50;Social sciences;0.8555551171302795;RDF508;Media and communications;0.9723622798919678;RDF506;Political science and policy administration;0.8389438390731812;RDF504;Sociology and related studies;0.19284318387508392
879;Voters' Identities in their Own Words (Political science and public administration);RDF50;Social sciences;0.8060926198959351;RDF506;Political science and policy administration;0.41176119446754456;RDF504;Sociology and related studies;0.019756918773055077;RDF509;Other social sciences;0.018689310178160667
880;Santé, justice et sécurité au 21e siècle (Philosophy);RDF50;Social sciences;0.6106070876121521;RDF506;Political science and policy administration;0.5687152147293091;RDF509;Other social sciences;0.26731252670288086;RDF505;Law and legal practice;0.108802929520607
881;Role of ATP-P2X7 axis in pathogenesis of ventilator induced lung injury (Respiratory System);RDF30;Medical, health and life sciences;0.5956695675849915;RDF303;Health sciences;0.9283438324928284;RDF301;Basic medicine and life sciences;0.7105780839920044;RDF304;Medical biotechnology;0.24789638817310333
882;Mitochondrial epigenetics and ORFan genes: exploiting the mitochondrial genetic system to fuel phenotypic variation and functional novelties (Genes, Cells and Molecules);RDF10;Natural sciences;0.8679522275924683;RDF106;Biological sciences;0.9807103872299194;RDF107;Other natural sciences;0.10941995680332184;RDF104;Chemical sciences;0.015799738466739655
883;PeerOnCall as a catalyst for a peer support program based on psychological first aid: a feasibility study among the Sûreté du Québec (Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP));RDF50;Social sciences;0.6645203232765198;RDF501;Psychology and cognitive sciences;0.39656466245651245;RDF509;Other social sciences;0.10795363038778305;RDF506;Political science and policy administration;0.04958902299404144
884;Computational approaches for analysis and design of complex multiphase flow systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9920452237129211;RDF204;Mechanical engineering;0.999312162399292;RDF206;Materials engineering and resources engineering;0.9254997372627258;RDF212;Other engineering and technologies;0.07263670116662979
885;Understanding the limits of risk instruments in an era of climate change: An exploration of the institutional geographies of climate services in Europe (Geography, urban planning and related fields);RDF10;Natural sciences;0.38058868050575256;RDF105;Earth and related environmental sciences;0.9491062760353088;RDF107;Other natural sciences;0.15475885570049286;RDF103;Physical sciences;0.04564946889877319
886;Randomized Double-Blind Placebo-Controlled Clinical Trial to Assess the Efficacy of Mycophenolate Mofetil in Subclinical Interstitial Lung Disease Associated with Systemic Sclerosis: a Feasibility Study;RDF30;Medical, health and life sciences;0.9666411876678467;RDF303;Health sciences;0.9894090294837952;RDF302;Clinical medicine;0.9474783539772034;RDF305;Other medical sciences;0.2907794415950775
887;Novel transition support program for young people with disabilities and their families: Identifying most important outcomes for program key stakeholders;RDF50;Social sciences;0.5682027339935303;RDF509;Other social sciences;0.1732182502746582;RDF501;Psychology and cognitive sciences;0.15184350311756134;RDF506;Political science and policy administration;0.14217233657836914
888;Advancing knowledge and developping mechanistic quantitative tools for in vitro-in vivo extrapolations in pharmacokinetics and toxicokinetics (Biological Systems and Functions);RDF10;Natural sciences;0.8191583156585693;RDF106;Biological sciences;0.9954083561897278;RDF107;Other natural sciences;0.21883627772331238;RDF104;Chemical sciences;0.027637721970677376
889;Modeling and optimization for advanced management of the complex products for the robust circular economy in Canada (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9963884949684143;RDF202;Industrial, systems and processes engineering;0.7731307744979858;RDF212;Other engineering and technologies;0.0638899877667427;RDF204;Mechanical engineering;0.04126864671707153
890;Advanced Manufacturing of Intelligent Structures (Mechanical Engineering);RDF20-21;Engineering and technology;0.9970260858535767;RDF204;Mechanical engineering;0.9994956851005554;RDF206;Materials engineering and resources engineering;0.8121234178543091;RDF202;Industrial, systems and processes engineering;0.20063598453998566
891;Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.6951136589050293;RDF303;Health sciences;0.826151430606842;RDF305;Other medical sciences;0.07510853558778763;RDF304;Medical biotechnology;0.05738753452897072
892;Intelligent mobility management in emerging vehicular networks (Computer Science);RDF20-21;Engineering and technology;0.9938595294952393;RDF203;Electrical engineering, computer engineering, and information engineering;0.9194257855415344;RDF212;Other engineering and technologies;0.1276526302099228;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.04381363466382027
893;Chemical biology strategies for discovery and profiling of glycan-protein interactions (Chemistry);RDF10;Natural sciences;0.9048492908477783;RDF104;Chemical sciences;0.9027811884880066;RDF107;Other natural sciences;0.14432966709136963;RDF106;Biological sciences;0.03468417376279831
894;Local and global biomechanical properties of the eye as new glaucoma risk factors (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.8537940382957458;RDF303;Health sciences;0.9426124691963196;RDF305;Other medical sciences;0.1800345778465271;RDF301;Basic medicine and life sciences;0.07793769985437393
895;L'accessibilité des médias: éduquer pour ouvrir le dialogue;RDF50;Social sciences;0.6131121516227722;RDF508;Media and communications;0.988244891166687;RDF503;Education;0.6958549618721008;RDF506;Political science and policy administration;0.5063015222549438
896;Free prior and informed consent, social equity and the forest sector: A comparison of the Forest Stewardship Council certification regime in Canada, Sweden and Russia (Geography, urban planning and related fields);RDF10;Natural sciences;0.5052100419998169;RDF105;Earth and related environmental sciences;0.8792504668235779;RDF107;Other natural sciences;0.12929275631904602;RDF101;Mathematics and statistics;0.0214302409440279
897;Water reuse: innovative monitoring technologies for risk reduction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9821181893348694;RDF208;Environmental engineering and related engineering;0.9076401591300964;RDF202;Industrial, systems and processes engineering;0.30337050557136536;RDF206;Materials engineering and resources engineering;0.19930799305438995
898;Difficultés psychosociales, scolaires et milieux de vie différentiels d'enfants issus de la diversité ethnoculturelle recevant, ou non, des services de protection de la jeunesse (Education and social work);RDF50;Social sciences;0.9846764206886292;RDF504;Sociology and related studies;0.7438198328018188;RDF503;Education;0.19536371529102325;RDF509;Other social sciences;0.14953137934207916
899;Participation jeunesse Autochtone dans la prise de décision en milieu scolaire (Education and social work);RDF50;Social sciences;0.9628778100013733;RDF504;Sociology and related studies;0.9032942056655884;RDF503;Education;0.8644821047782898;RDF506;Political science and policy administration;0.5777038335800171
900;Bioinformatics-powered genetic characterization of the impact of biological systems on Alzheimer's disease and neurodegeneration;RDF10;Natural sciences;0.530868411064148;RDF106;Biological sciences;0.9845309257507324;RDF107;Other natural sciences;0.20386600494384766;RDF101;Mathematics and statistics;0.006015262566506863
901;Identification of functional epigenomic regions in sperm that are environmentally responsive and associate with fertility and embryo development;RDF10;Natural sciences;0.6611722111701965;RDF106;Biological sciences;0.9920927286148071;RDF107;Other natural sciences;0.2549261152744293;RDF104;Chemical sciences;0.04497356712818146
902;Le jeu symbolique en classe d'éducation préscolaire 4 ans: Relations entre la pensée sociale, la maturité du jeu et l'acceptation sociale (Education and social work);RDF50;Social sciences;0.8893454074859619;RDF504;Sociology and related studies;0.7682119011878967;RDF503;Education;0.6677979230880737;RDF509;Other social sciences;0.13466207683086395
903;Evaluation of supervised consumption services in Montreal in the context of COVID-19 (Evaluation of Harm Reduction Approaches to Address the Opioid Crisis);RDF30;Medical, health and life sciences;0.49324044585227966;RDF303;Health sciences;0.9304581880569458;RDF305;Other medical sciences;0.3091801404953003;RDF301;Basic medicine and life sciences;0.10683028399944305
