;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
883;PeerOnCall as a catalyst for a peer support program based on psychological first aid: a feasibility study among the Sûreté du Québec (Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP));RDF30;Medical, health and life sciences;0.34426936507225037;RDF305;Other medical sciences;0.0006315790815278888;RDF302;Clinical medicine;0.00013161734386812896;RDF301;Basic medicine and life sciences;5.3874944569543004e-05
884;Computational approaches for analysis and design of complex multiphase flow systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9944911599159241;RDF204;Mechanical engineering;0.9987080097198486;RDF202;Industrial, systems and processes engineering;0.6760036945343018;RDF212;Other engineering and technologies;0.03704298287630081
885;Understanding the limits of risk instruments in an era of climate change: An exploration of the institutional geographies of climate services in Europe (Geography, urban planning and related fields);RDF50;Social sciences;0.29227015376091003;RDF507;Social and economic geography;0.4040319621562958;RDF504;Sociology and related studies;0.003697660518810153;RDF509;Other social sciences;0.0011523584835231304
886;Randomized Double-Blind Placebo-Controlled Clinical Trial to Assess the Efficacy of Mycophenolate Mofetil in Subclinical Interstitial Lung Disease Associated with Systemic Sclerosis: a Feasibility Study;RDF30;Medical, health and life sciences;0.6412582993507385;RDF303;Health sciences;0.9919830560684204;RDF302;Clinical medicine;0.9893219470977783;RDF304;Medical biotechnology;0.9089270234107971
887;Novel transition support program for young people with disabilities and their families: Identifying most important outcomes for program key stakeholders;RDF30;Medical, health and life sciences;0.2879067659378052;RDF305;Other medical sciences;0.00038831165875308216;RDF301;Basic medicine and life sciences;0.0001753186952555552;RDF303;Health sciences;5.218449587118812e-05
888;Advancing knowledge and developping mechanistic quantitative tools for in vitro-in vivo extrapolations in pharmacokinetics and toxicokinetics (Biological Systems and Functions);RDF10;Natural sciences;0.7807749509811401;RDF106;Biological sciences;0.9960207939147949;RDF104;Chemical sciences;0.46661055088043213;RDF107;Other natural sciences;0.0833791121840477
889;Modeling and optimization for advanced management of the complex products for the robust circular economy in Canada (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9967576861381531;RDF202;Industrial, systems and processes engineering;0.863110363483429;RDF208;Environmental engineering and related engineering;0.5067960619926453;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.20963306725025177
890;Advanced Manufacturing of Intelligent Structures (Mechanical Engineering);RDF20-21;Engineering and technology;0.9952887892723083;RDF204;Mechanical engineering;0.997818112373352;RDF212;Other engineering and technologies;0.14368966221809387;RDF202;Industrial, systems and processes engineering;0.0011148171033710241
891;Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.5619931221008301;RDF301;Basic medicine and life sciences;0.24942605197429657;RDF302;Clinical medicine;0.24043844640254974;RDF303;Health sciences;0.033696651458740234
892;Intelligent mobility management in emerging vehicular networks (Computer Science);RDF20-21;Engineering and technology;0.5602419376373291;RDF212;Other engineering and technologies;0.020528407767415047;RDF203;Electrical engineering, computer engineering, and information engineering;0.007823319174349308;RDF211;Nano-technology;0.00022154150065034628
893;Chemical biology strategies for discovery and profiling of glycan-protein interactions (Chemistry);RDF30;Medical, health and life sciences;0.4671679139137268;RDF301;Basic medicine and life sciences;0.678040623664856;RDF304;Medical biotechnology;0.006540740840137005;RDF305;Other medical sciences;0.0011557197431102395
894;Local and global biomechanical properties of the eye as new glaucoma risk factors (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.5593745112419128;RDF301;Basic medicine and life sciences;0.9378116726875305;RDF302;Clinical medicine;0.2826251685619354;RDF303;Health sciences;0.010549499653279781
895;L'accessibilité des médias: éduquer pour ouvrir le dialogue;RDF50;Social sciences;0.2974320650100708;RDF508;Media and communications;0.9997938275337219;RDF503;Education;0.9795073866844177;RDF501;Psychology and cognitive sciences;0.12810416519641876
896;Free prior and informed consent, social equity and the forest sector: A comparison of the Forest Stewardship Council certification regime in Canada, Sweden and Russia (Geography, urban planning and related fields);RDF50;Social sciences;0.7459573149681091;RDF507;Social and economic geography;0.9585946798324585;RDF504;Sociology and related studies;0.24411171674728394;RDF509;Other social sciences;0.00886583048850298
897;Water reuse: innovative monitoring technologies for risk reduction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9960820078849792;RDF208;Environmental engineering and related engineering;0.9993578791618347;RDF202;Industrial, systems and processes engineering;0.7299811840057373;RDF212;Other engineering and technologies;0.28532424569129944
898;Difficultés psychosociales, scolaires et milieux de vie différentiels d'enfants issus de la diversité ethnoculturelle recevant, ou non, des services de protection de la jeunesse (Education and social work);RDF60;Humanities and the arts;0.37053999304771423;RDF605;Other humanities;0.1730661541223526;RDF602;Languages and literature;0.065311498939991;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00026833705487661064
899;Participation jeunesse Autochtone dans la prise de décision en milieu scolaire (Education and social work);RDF50;Social sciences;0.4996163249015808;RDF503;Education;0.9762218594551086;RDF504;Sociology and related studies;0.00037381885340437293;RDF509;Other social sciences;0.00026088207960128784
900;Bioinformatics-powered genetic characterization of the impact of biological systems on Alzheimer's disease and neurodegeneration;RDF10;Natural sciences;0.5715988278388977;RDF106;Biological sciences;0.8472186923027039;RDF107;Other natural sciences;0.17995980381965637;RDF102;Computer and information sciences;0.029644731432199478
901;Identification of functional epigenomic regions in sperm that are environmentally responsive and associate with fertility and embryo development;RDF10;Natural sciences;0.4804404675960541;RDF106;Biological sciences;0.9026194214820862;RDF105;Earth and related environmental sciences;0.4485539495944977;RDF107;Other natural sciences;0.23374919593334198
902;Le jeu symbolique en classe d'éducation préscolaire 4 ans: Relations entre la pensée sociale, la maturité du jeu et l'acceptation sociale (Education and social work);RDF60;Humanities and the arts;0.46615761518478394;RDF605;Other humanities;0.001944107236340642;RDF603;Philosophy;0.000237207772443071;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.00016793719260022044
903;Evaluation of supervised consumption services in Montreal in the context of COVID-19 (Evaluation of Harm Reduction Approaches to Address the Opioid Crisis);RDF30;Medical, health and life sciences;0.6246066689491272;RDF303;Health sciences;0.03010016307234764;RDF302;Clinical medicine;0.004441312048584223;RDF305;Other medical sciences;0.0007519868668168783
904;Pacing Brain Rhythms (Biological Systems and Functions);RDF10;Natural sciences;0.6185054183006287;RDF106;Biological sciences;0.7059212327003479;RDF107;Other natural sciences;0.0649958923459053;RDF103;Physical sciences;0.0011658964212983847
905;Representation Learning for Lifelong Learning (Computer Science);RDF50;Social sciences;0.2502087354660034;RDF508;Media and communications;0.0011505463626235723;RDF503;Education;0.0009389079641550779;RDF501;Psychology and cognitive sciences;0.0007778458530083299
906;Inverse Design by Duality;RDF20-21;Engineering and technology;0.3944670855998993;RDF212;Other engineering and technologies;0.5685075521469116;RDF204;Mechanical engineering;0.5567742586135864;RDF208;Environmental engineering and related engineering;0.528328001499176
907;How is cell morphogenesis regulated during mitosis? (Genes, Cells and Molecules);RDF10;Natural sciences;0.7262492179870605;RDF106;Biological sciences;0.9694356322288513;RDF107;Other natural sciences;0.1575614959001541;RDF104;Chemical sciences;0.06330182403326035
908;Superconducting single photon detectors for quantum optics and spectroscopy up to 2.5 microns (Physics);RDF10;Natural sciences;0.7061917185783386;RDF103;Physical sciences;0.9986433982849121;RDF107;Other natural sciences;0.09806942939758301;RDF104;Chemical sciences;0.00011614096001721919
909;The effects of neuropsychiatric CNVs on the integrity of brain structure and connectivity (Behavioural Sciences);RDF10;Natural sciences;0.4474509060382843;RDF106;Biological sciences;0.0032068192958831787;RDF107;Other natural sciences;0.0009993407875299454;RDF103;Physical sciences;4.676236130762845e-05
910;De villes adaptées à la vieillesse aux territoires inclusifs et exempts d'âgisme : vers un changement de perspective sur l'aménagement urbain des municipalités favorisant le vieillissement ?;RDF20-21;Engineering and technology;0.5101144313812256;RDF208;Environmental engineering and related engineering;0.9371057748794556;RDF212;Other engineering and technologies;0.8744064569473267;RDF202;Industrial, systems and processes engineering;0.6875904202461243
911;Environmental fate of emerging contaminants (Geosciences);RDF10;Natural sciences;0.6566207408905029;RDF105;Earth and related environmental sciences;0.9995740056037903;RDF107;Other natural sciences;0.06161029264330864;RDF104;Chemical sciences;0.00010612823098199442
912;Du disque à l'oeuvre. Musique, arts visuels, cinéma;RDF60;Humanities and the arts;0.941202700138092;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9984913468360901;RDF605;Other humanities;0.9245172142982483;RDF601;History, archaeology and related studies;0.00015332168550230563
913;Decoding the role of DNMT1 in the Inherited Dysregulation of Epigenetic Marks using Embryonic Cells (Genes, Cells and Molecules);RDF10;Natural sciences;0.44919610023498535;RDF106;Biological sciences;0.8734759092330933;RDF107;Other natural sciences;0.03739975020289421;RDF104;Chemical sciences;0.005570010282099247
914;Computational Methods for Verification and Validation with Applications in Mechanics (Mechanical Engineering);RDF20-21;Engineering and technology;0.9948445558547974;RDF204;Mechanical engineering;0.999370276927948;RDF212;Other engineering and technologies;0.0004479087074287236;RDF202;Industrial, systems and processes engineering;0.0001592730259289965
915;Inter-cellular causality in the formation and degradation of the vascular glycocalyx;RDF10;Natural sciences;0.49662867188453674;RDF106;Biological sciences;0.9643526673316956;RDF104;Chemical sciences;0.6072593927383423;RDF105;Earth and related environmental sciences;0.24974413216114044
916;L'écologie et des paysages combinatoires : vers une collaboration permanente avec la nature (Geography, urban planning and related fields);RDF10;Natural sciences;0.9202921986579895;RDF106;Biological sciences;0.9953526854515076;RDF105;Earth and related environmental sciences;0.9076254367828369;RDF107;Other natural sciences;0.4400264620780945
917;An optimization framework for comparative, multi-species studies of visual systems (Biological Systems and Functions);RDF10;Natural sciences;0.5469786524772644;RDF106;Biological sciences;0.7235783934593201;RDF107;Other natural sciences;0.011493979953229427;RDF105;Earth and related environmental sciences;0.0004949962603859603
918;A novel web-based mental health intervention integrating peer support and clinical moderation to enhance recovery and prevent relapse in adults diagnosed with psychotic disorders: A pragmatic feasibility study of Horyzons-Canada (Health Services Evaluation & Interventions Research);RDF30;Medical, health and life sciences;0.6819530725479126;RDF302;Clinical medicine;0.05314871668815613;RDF303;Health sciences;0.05120396986603737;RDF304;Medical biotechnology;0.001402309164404869
919;Maternal Diabetes Induces Perinatal Programming of Chronic Kidney Disease: The Role of Hedgehog Interacting Protein (Hhip) (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9288232326507568;RDF302;Clinical medicine;0.7427777051925659;RDF303;Health sciences;0.5534895062446594;RDF304;Medical biotechnology;0.4647369086742401
920;Urgent Replacement of a Platform for Gaseous Chemistry and Catalysis (Chemistry);RDF20-21;Engineering and technology;0.6458036303520203;RDF212;Other engineering and technologies;0.3731176257133484;RDF205;Chemical engineering;0.011831960640847683;RDF202;Industrial, systems and processes engineering;0.0035626760218292475
921;CAN OSTEOCLAST BIOMARKERS DETECT EXCESSIVE SUBCHONDRAL BONE RESORPTION IN RACEHORSES? (Genes, Cells and Molecules);RDF10;Natural sciences;0.4251355230808258;RDF106;Biological sciences;0.885537326335907;RDF104;Chemical sciences;0.57846599817276;RDF103;Physical sciences;0.407725989818573
922;Agrégateur numérique de paysages urbains;RDF20-21;Engineering and technology;0.3861612379550934;RDF208;Environmental engineering and related engineering;0.967936635017395;RDF202;Industrial, systems and processes engineering;0.27050405740737915;RDF203;Electrical engineering, computer engineering, and information engineering;0.21490076184272766
923;Study of the effect of sex on drugs dosing, concentrations and pharmacogenomics (Gender, Sex & Health);RDF30;Medical, health and life sciences;0.8182572722434998;RDF302;Clinical medicine;0.7696563601493835;RDF303;Health sciences;0.6883247494697571;RDF304;Medical biotechnology;0.013024033047258854
924;Biosecurity 2.0 for the modern Canadian dairy farm (Biological Systems and Functions);RDF40;Agricultural and veterinary sciences;0.6647200584411621;RDF402;Animal and dairy sciences;0.9976913928985596;RDF404;Agricultural biotechnology and food sciences;0.8805816173553467;RDF403;Veterinary sciences;0.5139735341072083
925;Et si on revenait à l'étude des comportements de leadership : le rôle du style parental et de la motivation comme prédicteurs des comportements de partage de ressources d'élèves officiers (Psychology, linguistics and translation);RDF50;Social sciences;0.6853798627853394;RDF501;Psychology and cognitive sciences;0.6984601616859436;RDF503;Education;0.6346035003662109;RDF509;Other social sciences;0.4052579402923584
926;Penser le temps de la maladie chronique : l'expertise littéraire à l'appui des pratiques de soin (Literature);RDF30;Medical, health and life sciences;0.3993396461009979;RDF302;Clinical medicine;0.8626551032066345;RDF301;Basic medicine and life sciences;0.3575848340988159;RDF305;Other medical sciences;0.1488955169916153
927;Non-releasing alginate hydrogels for analyte sensing and detoxification (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.987430989742279;RDF205;Chemical engineering;0.9972488284111023;RDF208;Environmental engineering and related engineering;0.7916890978813171;RDF206;Materials engineering and resources engineering;0.681801438331604
928;Quantifying Indigenous family disruption and resilience at the beginning of the 20th century through historical census data (Sociology, demography and related fields);RDF50;Social sciences;0.8336932063102722;RDF504;Sociology and related studies;0.9711121916770935;RDF507;Social and economic geography;0.41679057478904724;RDF509;Other social sciences;0.00432957848533988
929;The impact of biological sex on the brain language network (Biological Systems and Functions);RDF10;Natural sciences;0.5419979691505432;RDF106;Biological sciences;0.7275511026382446;RDF107;Other natural sciences;0.06670337170362473;RDF103;Physical sciences;0.0006233963067643344
930;Tracking the beat of music: Mechanisms underpinning inter-individual differences and effects on rhythm learning (Biological Systems and Functions);RDF10;Natural sciences;0.8391470909118652;RDF106;Biological sciences;0.9647620916366577;RDF107;Other natural sciences;0.13540416955947876;RDF105;Earth and related environmental sciences;0.0003373695653863251
931;The role of rhythm in the development of speech perception and production (Biological Systems and Functions);RDF10;Natural sciences;0.47558385133743286;RDF106;Biological sciences;0.8046050071716309;RDF107;Other natural sciences;0.14584118127822876;RDF103;Physical sciences;0.0030273860320448875
932;Development of an Intelligent Design Support Tool for Integrated Design of Multidomain Systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9951236248016357;RDF204;Mechanical engineering;0.9993661046028137;RDF202;Industrial, systems and processes engineering;0.7213725447654724;RDF212;Other engineering and technologies;0.06996718794107437
933;Dynamiques socioreligieuses, laïcité et espaces municipaux québécois (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9597591161727905;RDF504;Sociology and related studies;0.9851313233375549;RDF509;Other social sciences;0.7037585973739624;RDF506;Political science and policy administration;0.11059554666280746
934;Optimization and Planning Models for more Sustainable Agrifood Logistics;RDF40;Agricultural and veterinary sciences;0.49113547801971436;RDF402;Animal and dairy sciences;0.4726400077342987;RDF401;Agriculture, forestry, and fisheries;0.24846124649047852;RDF404;Agricultural biotechnology and food sciences;0.053230587393045425
935;Men's migration, social support, and women's health and well-being in three diverse contexts (Sociology, demography and related fields);RDF50;Social sciences;0.3047472834587097;RDF504;Sociology and related studies;0.33734968304634094;RDF507;Social and economic geography;0.001706212991848588;RDF509;Other social sciences;0.0011995566310361028
936;Child maltreatment, emotion regulation and sexual wellbeing over time in women with low sexual desire and their partners (Psychology);RDF50;Social sciences;0.4463123679161072;RDF501;Psychology and cognitive sciences;0.6937331557273865;RDF509;Other social sciences;0.02597084268927574;RDF508;Media and communications;7.118502981029451e-05
937;Détresse, formes d'exclusion et héritage migratoire : trajectoire sociale et subjectivité des personnes descendantes de migrants asiatiques (Education and social work);RDF50;Social sciences;0.4730173647403717;RDF503;Education;0.9729813933372498;RDF504;Sociology and related studies;0.9729306101799011;RDF507;Social and economic geography;0.7629957795143127
938;Elucidating the roles of miRNAs and Hippo signaling on lineage specification in the human and mouse embryo (Endocrinology);RDF10;Natural sciences;0.6682982444763184;RDF106;Biological sciences;0.9948505759239197;RDF107;Other natural sciences;0.14716918766498566;RDF103;Physical sciences;0.00024440453853458166
939;Enabling Collaborative and Intelligent Service Provisioning in Mobile Edge Networks;RDF20-21;Engineering and technology;0.5231128334999084;RDF203;Electrical engineering, computer engineering, and information engineering;0.2278800904750824;RDF212;Other engineering and technologies;0.07595417648553848;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.04366717115044594
940;Intelligent Predictive Maintenance 4.0 for Heavy-duty Electrical Bus;RDF20-21;Engineering and technology;0.8066797852516174;RDF212;Other engineering and technologies;0.2439754754304886;RDF202;Industrial, systems and processes engineering;0.24257990717887878;RDF203;Electrical engineering, computer engineering, and information engineering;0.06688567996025085
941;Investigating mitochondrial biogenesis rheostat functions in skin aging: stress sensing and control of immunometabolic landscapes;RDF10;Natural sciences;0.8838069438934326;RDF106;Biological sciences;0.9034491777420044;RDF103;Physical sciences;0.5835138559341431;RDF107;Other natural sciences;0.42909109592437744
942;Role of the Calcitonin Receptor System in Cardiac Physiology and Remodeling;RDF10;Natural sciences;0.6915592551231384;RDF106;Biological sciences;0.42663097381591797;RDF107;Other natural sciences;0.14908267557621002;RDF104;Chemical sciences;7.375457062153146e-05
943;Predicting the Progression and Brace Treatment Response in Spinal Deformities with Temporal-based Machine Learning Approaches (Biomedical Engineering);RDF20-21;Engineering and technology;0.7743173241615295;RDF207;Medical and biomedical engineering;0.9977597594261169;RDF212;Other engineering and technologies;0.08052260428667068;RDF210;Industrial biotechnology;0.030076373368501663
944;Boosting the Productivity of a Graying Workforce;RDF20-21;Engineering and technology;0.31376364827156067;RDF202;Industrial, systems and processes engineering;0.5455058813095093;RDF212;Other engineering and technologies;0.4049556851387024;RDF208;Environmental engineering and related engineering;0.3997885286808014
945;The Biophysics of Cold Plasmas in Cancer Therapy (Physics);RDF30;Medical, health and life sciences;0.6215611696243286;RDF301;Basic medicine and life sciences;0.6709575653076172;RDF304;Medical biotechnology;0.17628908157348633;RDF305;Other medical sciences;0.05700258910655975
946;Virage numérique dans le développement de techniques avancées en soins personnalisés (Physics);RDF20-21;Engineering and technology;0.5888136625289917;RDF207;Medical and biomedical engineering;0.8113675713539124;RDF212;Other engineering and technologies;0.4503355026245117;RDF203;Electrical engineering, computer engineering, and information engineering;0.3990844786167145
947;Rencontres « droits et résistances numériques en contexte francophone »;RDF50;Social sciences;0.33658406138420105;RDF508;Media and communications;0.994065523147583;RDF505;Law and legal practice;0.868545651435852;RDF504;Sociology and related studies;0.004786190576851368
948;Caméra rapide haute résolution pour la mesure de nuages de bulles en écoulement à haute vitesse (Mechanical Engineering);RDF20-21;Engineering and technology;0.9956502914428711;RDF204;Mechanical engineering;0.9996815919876099;RDF212;Other engineering and technologies;0.039322905242443085;RDF208;Environmental engineering and related engineering;0.0029848716221749783
949;Predicting duration and rehospitalization of psychiatric emergency patients: The Signature BioBank;RDF30;Medical, health and life sciences;0.5872079730033875;RDF304;Medical biotechnology;0.818941593170166;RDF302;Clinical medicine;0.028451211750507355;RDF303;Health sciences;0.004156916867941618
950;Perceptions de justice dans les services : les cas des travailleurs de la restauration et des enseignants universitaires au Québec et en France (Sociology, demography and related fields);RDF50;Social sciences;0.9330092668533325;RDF504;Sociology and related studies;0.9961365461349487;RDF503;Education;0.4015374481678009;RDF507;Social and economic geography;0.25050079822540283
951;L'impact de la rémunération tangible et intangible sur le roulement volontaire dans le secteur des TIC au Canada : une approche multiniveaux et longitudinale (Business, management and related fields);RDF20-21;Engineering and technology;0.3673125207424164;RDF203;Electrical engineering, computer engineering, and information engineering;0.6444392204284668;RDF202;Industrial, systems and processes engineering;0.32443416118621826;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.006551538128405809
952;The Axolotl a model for vertebrate limb regeneration (Genes, Cells and Molecules);RDF10;Natural sciences;0.6081819534301758;RDF106;Biological sciences;0.9374668598175049;RDF107;Other natural sciences;0.2682684361934662;RDF104;Chemical sciences;0.16453421115875244
953;Microglial fatty acid signalling as a modulator of diet-induced neuroimmune responses in obesity (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF10;Natural sciences;0.5299679636955261;RDF106;Biological sciences;0.6133589744567871;RDF107;Other natural sciences;0.040545981377363205;RDF104;Chemical sciences;0.00018739629012998194
954;Diversity and resilience of plant communities in isolated ecosystems (Evolution and Ecology);RDF10;Natural sciences;0.7099037170410156;RDF105;Earth and related environmental sciences;0.9736686944961548;RDF106;Biological sciences;0.817407488822937;RDF107;Other natural sciences;0.2663450837135315
955;Dynamic protein interaction networks to map molecular origins of envronmental and genomic variations (Genes, Cells and Molecules);RDF10;Natural sciences;0.5540802478790283;RDF106;Biological sciences;0.9395418763160706;RDF104;Chemical sciences;0.7551383972167969;RDF105;Earth and related environmental sciences;0.6978537440299988
956;Greening Social Work in Quebec: Exploring the Intersections of Environmental-Ecological Notions in Social Work Theory, Education, and Practice (Education and social work);RDF50;Social sciences;0.33245763182640076;RDF503;Education;0.676486074924469;RDF504;Sociology and related studies;0.0013034844305366278;RDF509;Other social sciences;0.00015993282431736588
957;L'oeuvre d'art comme «analyseur»: en quête d'une méthodologie (Fine arts, research-creation);RDF60;Humanities and the arts;0.4412049353122711;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.38431593775749207;RDF605;Other humanities;0.2940320670604706;RDF603;Philosophy;0.0016993870958685875
958;Control of bacterial cell shape through cell-wall remodeling (Microbiology & Infectious Diseases);RDF10;Natural sciences;0.6448501944541931;RDF106;Biological sciences;0.9696802496910095;RDF107;Other natural sciences;0.06878677010536194;RDF105;Earth and related environmental sciences;0.0003278215881437063
959;Role and therapeutic potential of the atypical MAP kinase ERK3 in basal-like breast cancer progression (Molecular & Cellular Biology of Cancer);RDF30;Medical, health and life sciences;0.5468236804008484;RDF301;Basic medicine and life sciences;0.9937721490859985;RDF304;Medical biotechnology;0.7133739590644836;RDF305;Other medical sciences;0.00361117091961205
960;Personnalisation en temps réel d'interface en fonction de la charge cognitive des utilisateurs (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9970635771751404;RDF202;Industrial, systems and processes engineering;0.504989504814148;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.1379174441099167;RDF203;Electrical engineering, computer engineering, and information engineering;0.011560584418475628
961;The I-Care project : Assessing the impact of a multimodal childcare-based intervention to prevent disruptive behaviour problems in children (Psychology);RDF50;Social sciences;0.4240949749946594;RDF508;Media and communications;0.675553023815155;RDF501;Psychology and cognitive sciences;0.5870248675346375;RDF509;Other social sciences;0.0016552285524085164
962;Inter-individual variability in cognitive aging: Neural mechanisms, reserve processes and malleability of neuroprotective processes (Biological Systems and Functions);RDF10;Natural sciences;0.6478840708732605;RDF106;Biological sciences;0.764247715473175;RDF107;Other natural sciences;0.049401894211769104;RDF103;Physical sciences;4.809434904018417e-05
963;Maternal immune cells mediated endothelial activation in preeclampsia (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9145098924636841;RDF302;Clinical medicine;0.7692358493804932;RDF303;Health sciences;0.7420857548713684;RDF304;Medical biotechnology;0.4646031856536865
964;Projet 'Parité sciences';RDF50;Social sciences;0.5570944547653198;RDF501;Psychology and cognitive sciences;0.5218630433082581;RDF506;Political science and policy administration;0.03261684253811836;RDF509;Other social sciences;0.007329398300498724
965;A Pragmatic Randomized Clinical Trial on Immersive Virtual Reality Compared to Non-Immersive Distraction Using a Tablet for Pain and Anxiety Management of Children During Bone Pins and Sutures Removal in Orthopedic Clinics (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.866641640663147;RDF302;Clinical medicine;0.9675237536430359;RDF304;Medical biotechnology;0.05772910639643669;RDF303;Health sciences;0.02639082260429859
966;IMAGE-GUIDED INJECTION WITH A HIGH-RESOLUTION ULTRASOUND SYSTEM ADAPTED FOR RODENT USE (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.3799983263015747;RDF304;Medical biotechnology;0.9937578439712524;RDF301;Basic medicine and life sciences;0.9384266138076782;RDF303;Health sciences;0.5339069962501526
967;Quantum theory and applications (Physics);RDF10;Natural sciences;0.8153569102287292;RDF103;Physical sciences;0.998017430305481;RDF107;Other natural sciences;0.2789044976234436;RDF102;Computer and information sciences;0.00011408222781028599
968;Cardioprotective effect of a cyclic azapeptide ligand of CD36 against ischemia-reperfusion damage and dysfunction in mice (Cardiovascular System – Heart and Circulation);RDF10;Natural sciences;0.7949285507202148;RDF106;Biological sciences;0.21359167993068695;RDF107;Other natural sciences;0.02208086848258972;RDF104;Chemical sciences;8.878805238055065e-05
969;The Mobile health for Kids with Asthma (MoKA) study: predicting exacerbations through multimodal data and machine learning;RDF30;Medical, health and life sciences;0.6723335385322571;RDF303;Health sciences;0.9597256183624268;RDF304;Medical biotechnology;0.6732115745544434;RDF305;Other medical sciences;0.07612402737140656
970;Towards a multi-trajectory understanding of intimate partner homicide (Psychology, linguistics and translation);RDF50;Social sciences;0.44116973876953125;RDF509;Other social sciences;0.5068325400352478;RDF501;Psychology and cognitive sciences;0.027607832103967667;RDF504;Sociology and related studies;0.00048456399235874414
971;Predicting future primary psychotic disorders in youth with methamphetamine-psychosis disorder (Methamphetamine and related psychostimulant use);RDF30;Medical, health and life sciences;0.4386214315891266;RDF302;Clinical medicine;0.6591747403144836;RDF303;Health sciences;0.05307066813111305;RDF301;Basic medicine and life sciences;0.000854934798553586
972;The MYC/MIZ-1 complex in germinal center B cells and B cell lymphomagenesis;RDF10;Natural sciences;0.647081196308136;RDF106;Biological sciences;0.8526027798652649;RDF107;Other natural sciences;0.03393694758415222;RDF104;Chemical sciences;0.0055320970714092255
973;Nouvelle méthodologie prenant en compte les hydrogrammes probabilistes de rupture de barrages par temps sec pour déterminer les vraies zones à risque tenant compte du recul des berges et de l'érosion fluviale (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9959126710891724;RDF208;Environmental engineering and related engineering;0.9979171752929688;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6203407049179077;RDF202;Industrial, systems and processes engineering;0.6115476489067078
974;Interpretable Decision Processes in Data-Driven Supply Chains;RDF10;Natural sciences;0.24952273070812225;RDF102;Computer and information sciences;0.6874431371688843;RDF101;Mathematics and statistics;0.22381190955638885;RDF104;Chemical sciences;0.0025047603994607925
975;Central control of energy homeostasis by neuronal adipose triglyceride lipase (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF10;Natural sciences;0.6513977646827698;RDF106;Biological sciences;0.7370781898498535;RDF107;Other natural sciences;0.1857781559228897;RDF105;Earth and related environmental sciences;0.00023794951266609132
976;Les cybryontes et l'anthropocène: Des conditions de possibilité de nouvelles symbioses (Fine Arts, Research-Creation);RDF60;Humanities and the arts;0.9926341772079468;RDF605;Other humanities;0.8081288933753967;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.6843774914741516;RDF602;Languages and literature;0.0011918486561626196
977;L'Insécurité au Sahel et ses Effets sur l'Accès des Services de Santé (ISEASS);RDF30;Medical, health and life sciences;0.8615831136703491;RDF303;Health sciences;0.9910206198692322;RDF301;Basic medicine and life sciences;0.7608324289321899;RDF302;Clinical medicine;0.10841753333806992
978;Advanced reagent delivery systems for microfluidics (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.9935914874076843;RDF205;Chemical engineering;0.9688887000083923;RDF210;Industrial biotechnology;0.4288877546787262;RDF212;Other engineering and technologies;0.09853531420230865
979;Generative models for 3D textures (Computer Science);RDF20-21;Engineering and technology;0.44627928733825684;RDF212;Other engineering and technologies;0.08160823583602905;RDF203;Electrical engineering, computer engineering, and information engineering;0.00021322561951819807;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;7.249814370879903e-05
