"Psychosocial, Sociocultural & Behavioural Determinants of Health";"Déterminants psychosociaux, socioculturels et comportementaux de la santé";"From birth to adulthood: The role of age of cannabis use onset in the individual and environmental developmental pathways leading to substance use problems"
;;"Creative Pedagogies for Ecological Transitions on the Shoreline"
"Molecular & Cellular Neurosciences";"Neuroscience cellulaire et moléculaire";"Contribution of the NKG2D pathway to multiple sclerosis"
"Public, Community & Population Health";"Santé publique, santé communautaire et santé des populations";"Pregnancy and COVID-19 hospitalization in Quebec"
"Fine Arts, Research-Creation";"Beaux-arts, recherche-création";"La musique est-elle une prière?"
"Psychology";"Psychologie";"A multi-site, prospective study of the role of emotional competence in (mal)adaptive functioning among university students exposed to sexual violence"
;;"Effets d'une intervention musicale personnalisée sur les répercussions de la COVID-19 en santé mentale des personnes âgées"
"Virology & Viral Pathogenesis";"Virologie et pathogenèse virale";"Redox regulation of the antiviral response : role of oxidative post-translational modifications of MAVS"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"The role of UCH family deubiquitinases in T cell biology"
"Materials and Chemical Engineering";"Génie chimique et des matériaux";"A high temperature upgrade for the twin-screw extruder to process high-performance hybrid PEEK-based formulations and other engineering polymer-based (PEI, PPSU, etc.) systems"
"Virology & Viral Pathogenesis";"Virologie et pathogenèse virale";"Single-cell approaches to characterize and target the cellular reservoirs of HIV infection"
"Clinical Investigation – Reproduction, Maternal, Child and Youth Health";"Études cliniques - Reproduction, santé des jeunes, de la mère et de l'enfant";"Impact of transient neonatal hyperoxia on skeletal muscle development: Relevance for impaired exercise capacity after preterm birth"
"Education and social work";"Éducation et travail social";"Le développement de la compétence de collaboration interprofessionnelle : perception des membres d'une équipe de professionnels en exercice de la dynamique de coaction"
"Economics";"Sciences économiques";"Agreeing to Disagree: Incentives and Innovation in Dynamic Settings"
"Sociology, demography and related fields";"Sociologie, démographie et domaines connexes";"L'enfance du ""mauvais genre"". Une sociologie de la non-conformité de genre durant l'enfance en France et au Québec"
;;"Engineering Sustainable and Inclusive Streets for the 30-Min City"
"Law and criminology";"Droit et criminologie";"Les incidences de l'architecture logicielle des tribunaux en ligne sur l'accès à la justice"
;;"Incorporating rich micro-level distributions and dynamics in models with heterogenous firms: method, lessons and applications"
"Mutidisciplinary or interdisciplinary social sciences";"Sciences sociales multi- ou interdisciplinaires";"Inhabiting altered worlds: sensory experiences following traumatic brain injuries"
;;"Microtubule alterations in progressive supranuclear palsy"
;;"Improving reproducibility in MRI with vendor-neutral acquisitions and transparent workflows"
"Chemistry";"Chimie";"Investigation of Metal Organic Frameworks for Renewable Energy Electrocatalysis"
"Mechanical Engineering";"Génie mécanique";"FLUIDELELASTIC INSTABILITY, VORTEX-INDUCED VIBRATION AND SYMMETRY BREAKING IN HELICAL ARRAYS OF CYLINDERS SUBJECTED TO CROSS-FLOW"
"Cancer Biology & Therapeutics";"Biologie du cancer et thérapeutique";"4D spheroids identify type I protein arginine methyltransferases as a target in NSCLC"
;;"New perspectives on job search and labour markets"
"Physics";"Physique";"Long time evolution of complex materials : algorithmic developments and applications to metals, semiconductors and proteins"
;;"L'héritage de Pierre Elliott Trudeau"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"A new adaptive-neuroprosthetic treatment to shape post-stroke plasticity and facilitate motor recovery"
;;"Une scène élargie, délocalisée et asynchrone : les reconfigurations technologiques de la salle de spectacle au temps du confinement"
;;"Centre de recherches mathématiques (CRM)"
"Health Services Evaluation & Interventions Research";"Recherche en interventions et en évaluation dans les services de santé";"Application of a brief digital screening tool to address parental and adolescent tobacco and electronic cigarette use in pediatric medical care"
;;"Hybrid Manufacturing: Digital Machining of Flexible Parts Manufactured with Directed Energy Deposition (DED) Method"
;;"Design and management of smart last-mile delivery systems"
"Literature";"Études littéraires";"Food Delocalization in Literary Studies: A Saccharine Aesthetic From the Ruins of Empire"
;;"Optimal Climate Policy Mix for Canada: Insights from a Multi-Model Approach"
"Education and social work";"Éducation et travail social";"La production de recherche au Canada: facteurs individuels, institutionnels et systémiques"
;;"Soutenir la Professionnalisation dans les ORganismes sporTifs (SPORT)"
"Health Impacts of Gambling and Gaming";"Impacts du jeu sur la santé";"Identifying innovative responses to problematic gambling among LGBTQ2S+ communities in Canada - A mixed-methods study"
"Materials and Chemical Engineering";"Génie chimique et des matériaux";"Intensification and control of cell culture processes"
"Political science and public administration";"Science politique et administration publique";"Les priorités des citoyens quant aux politiques de santé et à l'État-providence"
;;"Cyberrange pour soutenir les tests de cybersécurité et de cyberrésilience pour les infrastructures critiques"
"Materials and Chemical Engineering";"Génie chimique et des matériaux";"New electrochemical materials breakthrough for energy applications"
;;"Nonequilibrium Group IV Semiconductor Heterostructures"
;;"Developmental Trajectories in ARID1B-Related Disorders - a Multi-Method Multi-Site Prospective Natural History Study"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"Mechanisms regulating mRNA localization and localized translation"
;;"Dévoiler les tactiques stratégiques de communication pour le changement social : Une exploration approfondie de l'agentivité des responsables des communications et des publics dans la lutte contre les inégalités raciales"
"Political science and public administration";"Science politique et administration publique";"Que font les luttes écologistes à la protestation sociale ? Analyse comparée multi-échelles au Canada, en France et aux Pays-Bas"
"Molecular & Cellular Neurosciences";"Neuroscience cellulaire et moléculaire";"Maturation of microRNAs targeting alpha-synuclein"
;;"Privatization, innovation and idiosyncratic volatility: The role of ownership structure and information content"
;;"Thermodynamic and physical property models for the production of greener aluminum alloys"
;;"Contextual factors predicting feasibility and impact of preventive mental health interventions across Canada"
"Geography, urban planning and related fields";"Géographie, urbanisme et domaines connexes";"Between precarity and hospitality: The contentious spaces of migration in North America's borderlands"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Ecological change and the dynamics of zoonotic disease"
"Anthropology, archaeology, linguistics and translation";"Anthropologie, archéologie, linguistique et traduction";"NÉONUM : infrastructure de veille pour la néologie en français québécois"
"Physics";"Physique";"Detailed bulk composition analysis of extrasolar objects accreted at the surface of white dwarf stars"
"Chemistry";"Chimie";"Atmospheric measurements and modeling studies to improve understanding of organic and mineral dust aerosols in northern Canada"
"Psychology, linguistics and translation";"Psychologie, linguistique et traduction";"Réfléchir et agir dans l'urgence : l'influence des éléments contextuels sur le processus de jugement et de décision d'infirmier(ère)s"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Interdisciplinary studies of decision-making and motor planning"
;;"Data-driven theory : adversarial immunodynamics, modelling and machine learning for engineered lymphocytes in the context of cancer immunotherapy"
"Materials and Chemical Engineering";"Génie chimique et des matériaux";"Program for the Development of a Novel Methodology for the Design of Energy Efficient Biorefineries and Industrial Systems"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Underlying neurophysiological mechanisms of non-arthritic chronic painful conditions in cats"
;;"Influence of folded foliations on the mechanical behavior of rock masses and rock engineering structures"
"Virology & Viral Pathogenesis";"Virologie et pathogenèse virale";"The Th17 Master Regulator RORC2 as a New Target for HIV Immune Therapy and Cure Strategy"
"Linguistics and translation";"Linguistique et traduction";"Language Acquisition and Processing in Teen and Adult L1 and L2"
;;"COVID-19 Étude des capacités offertes par les nouvelles formes de regroupements et d'associations d'artistes dans la sortie de crise et le redéploiement des arts à Montréal"
"Nutrition, Food & Health";"Nutrition, aliments et santé";"A 15 months, double-Blind, randomized controlled trial comparing 18 weeks of two doses of Omalizumab to placebo to accelerate a symptom-driven Oral immunotherapy schedule in subjects aged 6 to 25 years with Multiple food allergies (BOOM)"
"Electrical and Computer Engineering";"Génie électrique et de l'informatique";"Spatial complexity of cardiac cell culture and spatial-temporal bioelectric activity: granularity and mechanical-electrical feedback"
;;"Peer Effects and Program Take-Up: Evidence from employer-employee linked administrative data"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Evaluation of human gait biomechanics in real-world environments"
"Mathematics and Statistics";"Mathématiques et statistique";"Robust and efficient statistical learning algorithms with applications in actuarial science"
;;"HumanitéS-AnimalitéS : discours, pratiques et actions sur le monde animal, du Moyen Âge à l'antispécisme"
;;"Intelligence artificielle appliquée aux soins aigus de l'enfant"
"Computer Science";"Sciences informatiques";"BUMP: Better Understanding of Model's Performance for more efficient Natural Language Processing"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Application des réseaux de neurones artificiels et de l'inférence bayésienne à la simulation couplée et à la conception des puits à colonne permanente"
"Molecular & Cellular Biology of Cancer";"Biologie cellulaire et moléculaire du cancer";"Identification of MYC-dependent vulnerabilities in breast cancer"
"Physics";"Physique";"Topological quantum optics"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Demand Driven - MRP : mode éphèmère ou lien sérieux entres les méthodes flux poussé et flux tiré ?"
"Physics";"Physique";"Model atmosphere analysis of white dwarfs in the Sloan Digital Sky Survey footprint of Gaia: the definitive work"
"Education and social work";"Éducation et travail social";"Les politiques de différenciation et diversification des parcours vers et dans l'enseignement supérieur au Québec : quels effets sur la justice scolaire et sociale?"
"Materials and Chemical Engineering";"Génie chimique et des matériaux";"Development of high performance PLA based nanocomposites"
"Chemistry";"Chimie";"Introducing specificity and sensitivity in imaging mass spectrometry"
;;"Is cannabis a useful adjunct in the treatment of symptoms of persons with multiple sclerosis? A formal trial of CBD and THC for the control of spasticity and other symptoms: assessing the clinical effects and the basic mechanisms"
"Cancer Biology & Therapeutics";"Biologie du cancer et thérapeutique";"Investigation of the antineoplastic effect of miRNA-181a and development a novel pharmaceutical approaches for treating advanced retinoblastoma"
"Evolution and Ecology";"Évolution et écologie";"From spatial community ecology to landscape genetics and genomics"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Structural Safety Assessment and Strengthening of Concrete Dams and Gated Spillways Subjected to Severe Loading Conditions"
"Literature";"Études littéraires";"Voix empruntées. Pratiques de la citation littéraire dans la Première Modernité (1595-1692)"
"Behavioural Sciences – Clinical Behavioural Sciences";"Sciences comportementales - Aspect clinique";"Brain connectivity-based optimization of non-invasive brain stimulation to improve cognitive symptoms in schizophrenia"
"Computer Science";"Sciences informatiques";"Procedural Creation and Real-time Display of Realistic Complex Scenes"
;;"Social hierarchies and the non-verbal communication of pain"
"Chemistry";"Chimie";"Next generation immunopeptidomics"
;;"Income security in retirement: perceptions, incentives and behaviours"
;;"Decision awareness in learning for control"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Multimethod UX triangulated approach for multiuser interface evaluation"
"Mutidisciplinary or interdisciplinary social sciences";"Sciences sociales multi- ou interdisciplinaires";"Understanding Drug Exceptional Access Programs (DEAPs) Across Canada: A Question of Equity"
;;"Geroscience: A novel interdisciplinary approach for research on aging"
;;"Advanced computational platform for permafrost geomechanical modeling and climate impact assessment of northern infrastructure"
;;"Hybrid artificial intelligence methods for combinatorial optimization"
;;"Leveraging high-volume data to characterize age and individual-specific vital signs and to develop novel geriatric vital signs that optimally predict clinical outcomes in older adults"
"Behavioural Sciences – Behavioural Studies, Neuroscience and Cognition";"Sciences comportementales - Études du comportement, des neurosciences et de la cognition";"Interactions between cortical stimulation and prefrontal population dynamics"
"Evolution and Ecology";"Évolution et écologie";"Coupled Aquatic Biogeochemical Cycles in the Anthropocene"
"Chemistry";"Chimie";"Electrically and Optically Active Nanostructures and Interfaces"
;;"Performance mécanique à long terme des assemblages collés et boulonnés"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Optimization models and algorithms for complex production planning problems"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"Development of an accessible integrated computational protein design software suite"
;;"Social economy embedding circular economy: theory, practice and potential"
"Clinical Investigation – Cardiovascular Systems";"Études cliniques - Systèmes cardiovasculaires";"Complex genetics of hypertrophic cardiomyopathy: Towards an integration of polygenic risk in clinical care"
;;"MERMAIDS: Multichannel ERbium-yeterbiuM AmplIfied high power combiner Devices for Space communications"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Medium Chain Triglycerides and Ketogenesis"
;;"Impact of Vitamin C on the Reduction of Opioid Consumption After an Emergency Department Visit for Acute Musculoskeletal Pain: A Double-Blind Randomized Control Trial"
;;"Towards organs-on-paper: building smart paper chips for modern biomedical research"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"Ultrafast Functional Ultrasound Imaging of the Brain"
"Law and criminology";"Droit et criminologie";"Les trajectoires professionnelles des policiers du Québec : phase 2"
"Clinical Investigation – Cardiovascular Systems";"Études cliniques - Systèmes cardiovasculaires";"Redefining blood pressure: How novel views of the arterial tree can lead to better cardiovascular risk stratification"
;;"Reducing the burden of hypoglycemia for persons living with type 1 diabetes"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"The energy-based and feature tracking motion systems and their interactions"
"Cancer Progression & Therapeutics";"Progression du cancer et thérapeutique";"Adoptive transfers of in vitro differentiated plasmacytoid dendritic cells to prevent acute lymphoblastic leukemia relapse: mechanisms and biomarkers of sensitivity"
"Physics";"Physique";"Replacement and upgrade of the Optical and Infrared Cameras for Observatoire du Mont-Mégantic"
"Economics";"Sciences économiques";"Stochastic Discount Factors, Risk Factors and Performance Evaluation"
;;"Precision digital twin of production machines for sustained high accuracy and traceable part conformity"
;;"Non-line-of-sight Imaging for Advanced Automotive Sensing"
"Political science and public administration";"Science politique et administration publique";"Le nouvel électeur économique"
"Systems & Circuits Neurosciences";"Systèmes et circuits en neurosciences";"CB1 receptors regulate NMJ denervation and repair"
"Chemistry";"Chimie";"Influence of Lipid Matrix on Ion Channel Oligomerization and Function"
"Fine Arts, Research-Creation";"Beaux-arts, recherche-création";"Composition musicale immersive et développement de trajectoires 3D, basées sur l'analyse perceptive"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Valorisation des données d'exécution de projets"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Innovative Steel Braced Frame Systems for Tall Buildings in Seismic Active Regions"
;;"Multiscale modelling of aircraft and rocket emissions using high-fidelity numerical simulations and machine learning"
"Gender, Sex & Health";"Genre, sexe et santé";"Coronavirus Crisis Competence Among Sexual and Gender Minorities"
"Multidisciplinary or interdisciplinary humanities";"Sciences humaines multi- ou interdisciplinaires";"From Alterlife to Alterfutures: Contemporary Asian Women's Environmental Moving-Image Arts"
;;"A FOCUS on youth mental health and substance use-related outcomes, inequities and trajectories during COVID-19 and beyond: A mixed-methods study in Canada and France"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Sleep, performance and development"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"Molecular insights into the targeting of proteins to the inner nuclear membrane"
"Education and social work";"Éducation et travail social";"Les pratiques pédagogiques qui favorisent l'inclusion socioculturelle et scolaire d'élèves immigrants nouvellement arrivés au Québec : regards croisés d'enseignants et d'élèves"
;;"Control of collective dynamics via mean field and and inverse mean field game theory"
;;"#WeFeedYou, and yet...: How are temporary migrant workers' food security, nutrition and health shaped in Quebec's agri-food system - A participatory action research multiple-case study"
"Education and social work";"Éducation et travail social";"Delinquent or victim? Teenage girls' experiences of child protection intervention due to concerns for sexual exploitation"
;;"Femmes, genre, (im)mobilités et vies précaires : projet de développement partenarial dans une perspective féministe transnationale et décoloniale"
"Canadian 2019 Novel Coronavirus (2019-nCoV) Rapid Research";"Intervention de recherche rapide contre le nouveau coronavirus de 2019 (COVID-19)";"La cohésion sociale est-elle possible en situation de crises multiples? L'influence des politiques publiques entourant le coronavirus (2019-nCoV) et les préjugés envers les citoyens et citoyennes d'origine chinoise"
"Cardiovascular System – Heart and Circulation";"Système cardiovasculaire - Cœur et circulation";"Coronary angiocrine control of heart regeneration"
;;"Management of public media organizations and society"
"Political science and public administration";"Science politique et administration publique";"Voters' Identities in their Own Words"
"Philosophy";"Philosophie";"Santé, justice et sécurité au 21e siècle"
"Respiratory System";"Appareil respiratoire";"Role of ATP-P2X7 axis in pathogenesis of ventilator induced lung injury"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"Mitochondrial epigenetics and ORFan genes: exploiting the mitochondrial genetic system to fuel phenotypic variation and functional novelties"
"Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP)";"Lignes d'écoutes et modèles applicatifs de support pour le stress post-traumatique chez les premiers répondants";"PeerOnCall as a catalyst for a peer support program based on psychological first aid: a feasibility study among the Sûreté du Québec"
"Mechanical Engineering";"Génie mécanique";"Computational approaches for analysis and design of complex multiphase flow systems"
"Geography, urban planning and related fields";"Géographie, urbanisme et domaines connexes";"Understanding the limits of risk instruments in an era of climate change: An exploration of the institutional geographies of climate services in Europe"
;;"Randomized Double-Blind Placebo-Controlled Clinical Trial to Assess the Efficacy of Mycophenolate Mofetil in Subclinical Interstitial Lung Disease Associated with Systemic Sclerosis: a Feasibility Study"
;;"Novel transition support program for young people with disabilities and their families: Identifying most important outcomes for program key stakeholders"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Advancing knowledge and developping mechanistic quantitative tools for in vitro-in vivo extrapolations in pharmacokinetics and toxicokinetics"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Modeling and optimization for advanced management of the complex products for the robust circular economy in Canada"
"Mechanical Engineering";"Génie mécanique";"Advanced Manufacturing of Intelligent Structures"
"Medical Physics & Imaging";"Physique médicale et imagerie";"Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions"
"Computer Science";"Sciences informatiques";"Intelligent mobility management in emerging vehicular networks"
"Chemistry";"Chimie";"Chemical biology strategies for discovery and profiling of glycan-protein interactions"
"Medical Physics & Imaging";"Physique médicale et imagerie";"Local and global biomechanical properties of the eye as new glaucoma risk factors"
;;"L'accessibilité des médias: éduquer pour ouvrir le dialogue"
"Geography, urban planning and related fields";"Géographie, urbanisme et domaines connexes";"Free prior and informed consent, social equity and the forest sector: A comparison of the Forest Stewardship Council certification regime in Canada, Sweden and Russia"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Water reuse: innovative monitoring technologies for risk reduction"
"Education and social work";"Éducation et travail social";"Difficultés psychosociales, scolaires et milieux de vie différentiels d'enfants issus de la diversité ethnoculturelle recevant, ou non, des services de protection de la jeunesse"
"Education and social work";"Éducation et travail social";"Participation jeunesse Autochtone dans la prise de décision en milieu scolaire"
;;"Bioinformatics-powered genetic characterization of the impact of biological systems on Alzheimer's disease and neurodegeneration"
;;"Identification of functional epigenomic regions in sperm that are environmentally responsive and associate with fertility and embryo development"
"Education and social work";"Éducation et travail social";"Le jeu symbolique en classe d'éducation préscolaire 4 ans: Relations entre la pensée sociale, la maturité du jeu et l'acceptation sociale"
"Evaluation of Harm Reduction Approaches to Address the Opioid Crisis";"Évaluation d'approches de réduction des risques face à la crise des opioides";"Evaluation of supervised consumption services in Montreal in the context of COVID-19"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Pacing Brain Rhythms"
"Computer Science";"Sciences informatiques";"Representation Learning for Lifelong Learning"
;;"Inverse Design by Duality"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"How is cell morphogenesis regulated during mitosis?"
"Physics";"Physique";"Superconducting single photon detectors for quantum optics and spectroscopy up to 2.5 microns"
"Behavioural Sciences";"Sciences comportementales";"The effects of neuropsychiatric CNVs on the integrity of brain structure and connectivity"
;;"De villes adaptées à la vieillesse aux territoires inclusifs et exempts d'âgisme : vers un changement de perspective sur l'aménagement urbain des municipalités favorisant le vieillissement ?"
"Geosciences";"Géosciences";"Environmental fate of emerging contaminants"
;;"Du disque à l'oeuvre. Musique, arts visuels, cinéma"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"Decoding the role of DNMT1 in the Inherited Dysregulation of Epigenetic Marks using Embryonic Cells"
"Mechanical Engineering";"Génie mécanique";"Computational Methods for Verification and Validation with Applications in Mechanics"
;;"Inter-cellular causality in the formation and degradation of the vascular glycocalyx"
"Geography, urban planning and related fields";"Géographie, urbanisme et domaines connexes";"L'écologie et des paysages combinatoires : vers une collaboration permanente avec la nature"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"An optimization framework for comparative, multi-species studies of visual systems"
"Health Services Evaluation & Interventions Research";"Recherche en interventions et en évaluation dans les services de santé";"A novel web-based mental health intervention integrating peer support and clinical moderation to enhance recovery and prevent relapse in adults diagnosed with psychotic disorders: A pragmatic feasibility study of Horyzons-Canada"
"Clinical Investigation – Reproduction, Maternal, Child and Youth Health";"Études cliniques - Reproduction, santé des jeunes, de la mère et de l'enfant";"Maternal Diabetes Induces Perinatal Programming of Chronic Kidney Disease: The Role of Hedgehog Interacting Protein (Hhip)"
"Chemistry";"Chimie";"Urgent Replacement of a Platform for Gaseous Chemistry and Catalysis"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"CAN OSTEOCLAST BIOMARKERS DETECT EXCESSIVE SUBCHONDRAL BONE RESORPTION IN RACEHORSES?"
;;"Agrégateur numérique de paysages urbains"
"Gender, Sex & Health";"Genre, sexe et santé";"Study of the effect of sex on drugs dosing, concentrations and pharmacogenomics"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Biosecurity 2.0 for the modern Canadian dairy farm"
"Psychology, linguistics and translation";"Psychologie, linguistique et traduction";"Et si on revenait à l'étude des comportements de leadership : le rôle du style parental et de la motivation comme prédicteurs des comportements de partage de ressources d'élèves officiers"
"Literature";"Études littéraires";"Penser le temps de la maladie chronique : l'expertise littéraire à l'appui des pratiques de soin"
"Materials and Chemical Engineering";"Génie chimique et des matériaux";"Non-releasing alginate hydrogels for analyte sensing and detoxification"
"Sociology, demography and related fields";"Sociologie, démographie et domaines connexes";"Quantifying Indigenous family disruption and resilience at the beginning of the 20th century through historical census data"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"The impact of biological sex on the brain language network"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Tracking the beat of music: Mechanisms underpinning inter-individual differences and effects on rhythm learning"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"The role of rhythm in the development of speech perception and production"
"Mechanical Engineering";"Génie mécanique";"Development of an Intelligent Design Support Tool for Integrated Design of Multidomain Systems"
"Multidisciplinary or interdisciplinary social sciences";"Sciences sociales multi- ou interdisciplinaires";"Dynamiques socioreligieuses, laïcité et espaces municipaux québécois"
;;"Optimization and Planning Models for more Sustainable Agrifood Logistics"
"Sociology, demography and related fields";"Sociologie, démographie et domaines connexes";"Men's migration, social support, and women's health and well-being in three diverse contexts"
"Psychology";"Psychologie";"Child maltreatment, emotion regulation and sexual wellbeing over time in women with low sexual desire and their partners"
"Education and social work";"Éducation et travail social";"Détresse, formes d'exclusion et héritage migratoire : trajectoire sociale et subjectivité des personnes descendantes de migrants asiatiques"
"Endocrinology";"Endocrinologie";"Elucidating the roles of miRNAs and Hippo signaling on lineage specification in the human and mouse embryo"
;;"Enabling Collaborative and Intelligent Service Provisioning in Mobile Edge Networks"
;;"Intelligent Predictive Maintenance 4.0 for Heavy-duty Electrical Bus"
;;"Investigating mitochondrial biogenesis rheostat functions in skin aging: stress sensing and control of immunometabolic landscapes"
;;"Role of the Calcitonin Receptor System in Cardiac Physiology and Remodeling"
"Biomedical Engineering";"Génie biomédical";"Predicting the Progression and Brace Treatment Response in Spinal Deformities with Temporal-based Machine Learning Approaches"
;;"Boosting the Productivity of a Graying Workforce"
"Physics";"Physique";"The Biophysics of Cold Plasmas in Cancer Therapy"
"Physics";"Physique";"Virage numérique dans le développement de techniques avancées en soins personnalisés"
;;"Rencontres « droits et résistances numériques en contexte francophone »"
"Mechanical Engineering";"Génie mécanique";"Caméra rapide haute résolution pour la mesure de nuages de bulles en écoulement à haute vitesse"
;;"Predicting duration and rehospitalization of psychiatric emergency patients: The Signature BioBank"
"Sociology, demography and related fields";"Sociologie, démographie et domaines connexes";"Perceptions de justice dans les services : les cas des travailleurs de la restauration et des enseignants universitaires au Québec et en France"
"Business, management and related fields";"Affaires, gestion et domaines connexes";"L'impact de la rémunération tangible et intangible sur le roulement volontaire dans le secteur des TIC au Canada : une approche multiniveaux et longitudinale"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"The Axolotl a model for vertebrate limb regeneration"
"Diabetes, Obesity, Lipid & Lipoprotein Disorders";"Diabète, obésité, troubles lipidiques et lipoprotéiques";"Microglial fatty acid signalling as a modulator of diet-induced neuroimmune responses in obesity"
"Evolution and Ecology";"Évolution et écologie";"Diversity and resilience of plant communities in isolated ecosystems"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"Dynamic protein interaction networks to map molecular origins of envronmental and genomic variations"
"Education and social work";"Éducation et travail social";"Greening Social Work in Quebec: Exploring the Intersections of Environmental-Ecological Notions in Social Work Theory, Education, and Practice"
"Fine arts, research-creation";"Beaux-arts, recherche-création";"L'oeuvre d'art comme «analyseur»: en quête d'une méthodologie"
"Microbiology & Infectious Diseases";"Microbiologie et maladies infectieuses";"Control of bacterial cell shape through cell-wall remodeling"
"Molecular & Cellular Biology of Cancer";"Biologie cellulaire et moléculaire du cancer";"Role and therapeutic potential of the atypical MAP kinase ERK3 in basal-like breast cancer progression"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Personnalisation en temps réel d'interface en fonction de la charge cognitive des utilisateurs"
"Psychology";"Psychologie";"The I-Care project : Assessing the impact of a multimodal childcare-based intervention to prevent disruptive behaviour problems in children"
"Biological Systems and Functions";"Systèmes et fonctions biologiques";"Inter-individual variability in cognitive aging: Neural mechanisms, reserve processes and malleability of neuroprotective processes"
"Clinical Investigation – Reproduction, Maternal, Child and Youth Health";"Études cliniques - Reproduction, santé des jeunes, de la mère et de l'enfant";"Maternal immune cells mediated endothelial activation in preeclampsia"
;;"Projet 'Parité sciences'"
"Clinical Investigation – Reproduction, Maternal, Child and Youth Health";"Études cliniques - Reproduction, santé des jeunes, de la mère et de l'enfant";"A Pragmatic Randomized Clinical Trial on Immersive Virtual Reality Compared to Non-Immersive Distraction Using a Tablet for Pain and Anxiety Management of Children During Bone Pins and Sutures Removal in Orthopedic Clinics"
"Genes, Cells and Molecules";"Gènes, cellules et molécules";"IMAGE-GUIDED INJECTION WITH A HIGH-RESOLUTION ULTRASOUND SYSTEM ADAPTED FOR RODENT USE"
"Physics";"Physique";"Quantum theory and applications"
"Cardiovascular System – Heart and Circulation";"Système cardiovasculaire - Cœur et circulation";"Cardioprotective effect of a cyclic azapeptide ligand of CD36 against ischemia-reperfusion damage and dysfunction in mice"
;;"The Mobile health for Kids with Asthma (MoKA) study: predicting exacerbations through multimodal data and machine learning"
"Psychology, linguistics and translation";"Psychologie, linguistique et traduction";"Towards a multi-trajectory understanding of intimate partner homicide"
"Methamphetamine and related psychostimulant use";"Consommation de méthamphétamine et d’autres psychostimulants";"Predicting future primary psychotic disorders in youth with methamphetamine-psychosis disorder"
;;"The MYC/MIZ-1 complex in germinal center B cells and B cell lymphomagenesis"
"Civil, Industrial and Systems Engineering";"Génie civil, industriel et des systèmes";"Nouvelle méthodologie prenant en compte les hydrogrammes probabilistes de rupture de barrages par temps sec pour déterminer les vraies zones à risque tenant compte du recul des berges et de l'érosion fluviale"
;;"Interpretable Decision Processes in Data-Driven Supply Chains"
"Diabetes, Obesity, Lipid & Lipoprotein Disorders";"Diabète, obésité, troubles lipidiques et lipoprotéiques";"Central control of energy homeostasis by neuronal adipose triglyceride lipase"
"Fine Arts, Research-Creation";"Beaux-arts, recherche-création";"Les cybryontes et l'anthropocène: Des conditions de possibilité de nouvelles symbioses"
;;"L'Insécurité au Sahel et ses Effets sur l'Accès des Services de Santé (ISEASS)"
"Materials and Chemical Engineering";"Génie chimique et des matériaux";"Advanced reagent delivery systems for microfluidics"
"Computer Science";"Sciences informatiques";"Generative models for 3D textures"
"Evolution and Ecology";"Évolution et écologie";"The many paths to ecological network inference: reconciling machine learning, empirical data, and ecological knowledge"
