;sequence;code_div_1;label_div_1;score_div_1;code_gr_1;label_gr_1;score_gr_1;code_gr_2;label_gr_2;score_gr_2;code_gr_3;label_gr_3;score_gr_3
877;Coronary angiocrine control of heart regeneration (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.9218155145645142;RDF303;Health sciences;0.9657384157180786;RDF304;Medical biotechnology;0.7786073088645935;RDF301;Basic medicine and life sciences;0.6903504133224487
878;Management of public media organizations and society;RDF50;Social sciences;0.510160505771637;RDF508;Media and communications;0.9726494550704956;RDF509;Other social sciences;0.10447732359170914;RDF504;Sociology and related studies;0.07062366604804993
879;Voters' Identities in their Own Words (Political science and public administration);RDF50;Social sciences;0.5513191819190979;RDF506;Political science and policy administration;0.9839091300964355;RDF504;Sociology and related studies;0.3702823221683502;RDF501;Psychology and cognitive sciences;0.09451042115688324
880;Santé, justice et sécurité au 21e siècle (Philosophy);RDF30;Medical, health and life sciences;0.62595134973526;RDF303;Health sciences;0.05915587395429611;RDF305;Other medical sciences;0.02134847454726696;RDF301;Basic medicine and life sciences;0.016898680478334427
881;Role of ATP-P2X7 axis in pathogenesis of ventilator induced lung injury (Respiratory System);RDF30;Medical, health and life sciences;0.826013445854187;RDF303;Health sciences;0.9580302238464355;RDF301;Basic medicine and life sciences;0.7394223809242249;RDF304;Medical biotechnology;0.6837363243103027
882;Mitochondrial epigenetics and ORFan genes: exploiting the mitochondrial genetic system to fuel phenotypic variation and functional novelties (Genes, Cells and Molecules);RDF10;Natural sciences;0.6880163550376892;RDF106;Biological sciences;0.7171604633331299;RDF107;Other natural sciences;0.41335874795913696;RDF103;Physical sciences;0.27938589453697205
883;PeerOnCall as a catalyst for a peer support program based on psychological first aid: a feasibility study among the Sûreté du Québec (Crisis/Suicide Line and App-based Support Models for post traum. stress in public safety personnel (PSP));RDF30;Medical, health and life sciences;0.44900938868522644;RDF303;Health sciences;0.2675038278102875;RDF305;Other medical sciences;0.061031121760606766;RDF302;Clinical medicine;0.02745460532605648
884;Computational approaches for analysis and design of complex multiphase flow systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9782487750053406;RDF204;Mechanical engineering;0.9986826777458191;RDF202;Industrial, systems and processes engineering;0.37983834743499756;RDF212;Other engineering and technologies;0.05042406544089317
885;Understanding the limits of risk instruments in an era of climate change: An exploration of the institutional geographies of climate services in Europe (Geography, urban planning and related fields);RDF10;Natural sciences;0.4408673346042633;RDF105;Earth and related environmental sciences;0.7255513668060303;RDF107;Other natural sciences;0.4023481011390686;RDF103;Physical sciences;0.09816574305295944
886;Randomized Double-Blind Placebo-Controlled Clinical Trial to Assess the Efficacy of Mycophenolate Mofetil in Subclinical Interstitial Lung Disease Associated with Systemic Sclerosis: a Feasibility Study;RDF30;Medical, health and life sciences;0.9393259882926941;RDF303;Health sciences;0.9887879490852356;RDF302;Clinical medicine;0.9667888283729553;RDF304;Medical biotechnology;0.7780174612998962
887;Novel transition support program for young people with disabilities and their families: Identifying most important outcomes for program key stakeholders;RDF50;Social sciences;0.5474623441696167;RDF504;Sociology and related studies;0.28254249691963196;RDF506;Political science and policy administration;0.21157968044281006;RDF509;Other social sciences;0.08434179425239563
888;Advancing knowledge and developping mechanistic quantitative tools for in vitro-in vivo extrapolations in pharmacokinetics and toxicokinetics (Biological Systems and Functions);RDF20-21;Engineering and technology;0.38760215044021606;RDF204;Mechanical engineering;0.4317755699157715;RDF212;Other engineering and technologies;0.05237608030438423;RDF207;Medical and biomedical engineering;0.04150110483169556
889;Modeling and optimization for advanced management of the complex products for the robust circular economy in Canada (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9448466300964355;RDF202;Industrial, systems and processes engineering;0.8019357919692993;RDF212;Other engineering and technologies;0.14157786965370178;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.0574403814971447
890;Advanced Manufacturing of Intelligent Structures (Mechanical Engineering);RDF20-21;Engineering and technology;0.9866539239883423;RDF204;Mechanical engineering;0.9989757537841797;RDF202;Industrial, systems and processes engineering;0.7771730422973633;RDF212;Other engineering and technologies;0.034716881811618805
891;Multimodal Sensing Guidewire with Random Optical Gratings by Ultraviolet laser Exposure for Peripheral Vascular Interventions (Medical Physics & Imaging);RDF20-21;Engineering and technology;0.7772466540336609;RDF207;Medical and biomedical engineering;0.9980505704879761;RDF211;Nano-technology;0.15040279924869537;RDF212;Other engineering and technologies;0.14139993488788605
892;Intelligent mobility management in emerging vehicular networks (Computer Science);RDF20-21;Engineering and technology;0.9749959111213684;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.956512451171875;RDF203;Electrical engineering, computer engineering, and information engineering;0.7843190431594849;RDF212;Other engineering and technologies;0.16218090057373047
893;Chemical biology strategies for discovery and profiling of glycan-protein interactions (Chemistry);RDF30;Medical, health and life sciences;0.32683897018432617;RDF301;Basic medicine and life sciences;0.09670579433441162;RDF305;Other medical sciences;0.024492992088198662;RDF303;Health sciences;0.004582765977829695
894;Local and global biomechanical properties of the eye as new glaucoma risk factors (Medical Physics & Imaging);RDF30;Medical, health and life sciences;0.9729322195053101;RDF303;Health sciences;0.9715099334716797;RDF301;Basic medicine and life sciences;0.227812722325325;RDF304;Medical biotechnology;0.16803622245788574
895;L'accessibilité des médias: éduquer pour ouvrir le dialogue;RDF60;Humanities and the arts;0.38649556040763855;RDF602;Languages and literature;0.17660057544708252;RDF605;Other humanities;0.043446894735097885;RDF603;Philosophy;0.0388290174305439
896;Free prior and informed consent, social equity and the forest sector: A comparison of the Forest Stewardship Council certification regime in Canada, Sweden and Russia (Geography, urban planning and related fields);RDF10;Natural sciences;0.558426022529602;RDF105;Earth and related environmental sciences;0.6133668422698975;RDF107;Other natural sciences;0.2985936105251312;RDF103;Physical sciences;0.07709968835115433
897;Water reuse: innovative monitoring technologies for risk reduction (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.957728922367096;RDF208;Environmental engineering and related engineering;0.9545204043388367;RDF202;Industrial, systems and processes engineering;0.5431207418441772;RDF212;Other engineering and technologies;0.2624163329601288
898;Difficultés psychosociales, scolaires et milieux de vie différentiels d'enfants issus de la diversité ethnoculturelle recevant, ou non, des services de protection de la jeunesse (Education and social work);RDF50;Social sciences;0.7152008414268494;RDF503;Education;0.9360515475273132;RDF504;Sociology and related studies;0.7547794580459595;RDF501;Psychology and cognitive sciences;0.15974102914333344
899;Participation jeunesse Autochtone dans la prise de décision en milieu scolaire (Education and social work);RDF50;Social sciences;0.5881094336509705;RDF503;Education;0.9817706942558289;RDF504;Sociology and related studies;0.48752090334892273;RDF509;Other social sciences;0.15475885570049286
900;Bioinformatics-powered genetic characterization of the impact of biological systems on Alzheimer's disease and neurodegeneration;RDF30;Medical, health and life sciences;0.6584973931312561;RDF303;Health sciences;0.9512782096862793;RDF301;Basic medicine and life sciences;0.5328353643417358;RDF304;Medical biotechnology;0.5243642330169678
901;Identification of functional epigenomic regions in sperm that are environmentally responsive and associate with fertility and embryo development;RDF30;Medical, health and life sciences;0.7939489483833313;RDF301;Basic medicine and life sciences;0.7475237846374512;RDF303;Health sciences;0.684343159198761;RDF304;Medical biotechnology;0.45922011137008667
902;Le jeu symbolique en classe d'éducation préscolaire 4 ans: Relations entre la pensée sociale, la maturité du jeu et l'acceptation sociale (Education and social work);RDF50;Social sciences;0.5110079646110535;RDF503;Education;0.9965502619743347;RDF501;Psychology and cognitive sciences;0.27028757333755493;RDF509;Other social sciences;0.1264611780643463
903;Evaluation of supervised consumption services in Montreal in the context of COVID-19 (Evaluation of Harm Reduction Approaches to Address the Opioid Crisis);RDF30;Medical, health and life sciences;0.6764451861381531;RDF303;Health sciences;0.7301936745643616;RDF305;Other medical sciences;0.07504072785377502;RDF301;Basic medicine and life sciences;0.021206121891736984
904;Pacing Brain Rhythms (Biological Systems and Functions);RDF10;Natural sciences;0.6126481890678406;RDF106;Biological sciences;0.9666001796722412;RDF103;Physical sciences;0.6766198873519897;RDF107;Other natural sciences;0.11104825139045715
905;Representation Learning for Lifelong Learning (Computer Science);RDF20-21;Engineering and technology;0.747795820236206;RDF203;Electrical engineering, computer engineering, and information engineering;0.5650888085365295;RDF212;Other engineering and technologies;0.01358439214527607;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.008015268482267857
906;Inverse Design by Duality;RDF20-21;Engineering and technology;0.6810371279716492;RDF202;Industrial, systems and processes engineering;0.2056947946548462;RDF204;Mechanical engineering;0.08262329548597336;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.08203306049108505
907;How is cell morphogenesis regulated during mitosis? (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.5945141911506653;RDF301;Basic medicine and life sciences;0.5348479151725769;RDF305;Other medical sciences;0.2270406037569046;RDF303;Health sciences;0.2098742425441742
908;Superconducting single photon detectors for quantum optics and spectroscopy up to 2.5 microns (Physics);RDF20-21;Engineering and technology;0.9768743515014648;RDF212;Other engineering and technologies;0.14122219383716583;RDF211;Nano-technology;0.05103542283177376;RDF202;Industrial, systems and processes engineering;0.019271139055490494
909;The effects of neuropsychiatric CNVs on the integrity of brain structure and connectivity (Behavioural Sciences);RDF30;Medical, health and life sciences;0.6509140133857727;RDF303;Health sciences;0.214115709066391;RDF305;Other medical sciences;0.06278920918703079;RDF301;Basic medicine and life sciences;0.06278920918703079
910;De villes adaptées à la vieillesse aux territoires inclusifs et exempts d'âgisme : vers un changement de perspective sur l'aménagement urbain des municipalités favorisant le vieillissement ?;RDF50;Social sciences;0.4458964467048645;RDF504;Sociology and related studies;0.740174412727356;RDF506;Political science and policy administration;0.21239535510540009;RDF509;Other social sciences;0.14354749023914337
911;Environmental fate of emerging contaminants (Geosciences);RDF10;Natural sciences;0.6605006456375122;RDF105;Earth and related environmental sciences;0.8594868779182434;RDF107;Other natural sciences;0.05942821502685547;RDF104;Chemical sciences;0.0024343819823116064
912;Du disque à l'oeuvre. Musique, arts visuels, cinéma;RDF60;Humanities and the arts;0.843257486820221;RDF605;Other humanities;0.048721812665462494;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.030938223004341125;RDF602;Languages and literature;0.011777841486036777
913;Decoding the role of DNMT1 in the Inherited Dysregulation of Epigenetic Marks using Embryonic Cells (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.5603421926498413;RDF207;Medical and biomedical engineering;0.2495843917131424;RDF212;Other engineering and technologies;0.1465141475200653;RDF205;Chemical engineering;0.05296076834201813
914;Computational Methods for Verification and Validation with Applications in Mechanics (Mechanical Engineering);RDF20-21;Engineering and technology;0.963920533657074;RDF204;Mechanical engineering;0.996523380279541;RDF202;Industrial, systems and processes engineering;0.02981654182076454;RDF212;Other engineering and technologies;0.01784873940050602
915;Inter-cellular causality in the formation and degradation of the vascular glycocalyx;RDF30;Medical, health and life sciences;0.5260359644889832;RDF301;Basic medicine and life sciences;0.7051762938499451;RDF303;Health sciences;0.669366717338562;RDF305;Other medical sciences;0.3477862775325775
916;L'écologie et des paysages combinatoires : vers une collaboration permanente avec la nature (Geography, urban planning and related fields);RDF10;Natural sciences;0.7125142216682434;RDF105;Earth and related environmental sciences;0.9580302238464355;RDF107;Other natural sciences;0.23196198046207428;RDF103;Physical sciences;0.026430636644363403
917;An optimization framework for comparative, multi-species studies of visual systems (Biological Systems and Functions);RDF10;Natural sciences;0.7287366390228271;RDF106;Biological sciences;0.7630867958068848;RDF103;Physical sciences;0.31373506784439087;RDF107;Other natural sciences;0.04312337189912796
918;A novel web-based mental health intervention integrating peer support and clinical moderation to enhance recovery and prevent relapse in adults diagnosed with psychotic disorders: A pragmatic feasibility study of Horyzons-Canada (Health Services Evaluation & Interventions Research);RDF30;Medical, health and life sciences;0.8288248181343079;RDF303;Health sciences;0.8005360960960388;RDF305;Other medical sciences;0.14324761927127838;RDF302;Clinical medicine;0.08555635809898376
919;Maternal Diabetes Induces Perinatal Programming of Chronic Kidney Disease: The Role of Hedgehog Interacting Protein (Hhip) (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9609646797180176;RDF303;Health sciences;0.9790757894515991;RDF302;Clinical medicine;0.5054318904876709;RDF304;Medical biotechnology;0.39763137698173523
920;Urgent Replacement of a Platform for Gaseous Chemistry and Catalysis (Chemistry);RDF20-21;Engineering and technology;0.7850634455680847;RDF205;Chemical engineering;0.8932163119316101;RDF202;Industrial, systems and processes engineering;0.13134025037288666;RDF212;Other engineering and technologies;0.03185885772109032
921;CAN OSTEOCLAST BIOMARKERS DETECT EXCESSIVE SUBCHONDRAL BONE RESORPTION IN RACEHORSES? (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.3710102438926697;RDF304;Medical biotechnology;0.8858292102813721;RDF301;Basic medicine and life sciences;0.8456240296363831;RDF305;Other medical sciences;0.5071253776550293
922;Agrégateur numérique de paysages urbains;RDF20-21;Engineering and technology;0.6591203808784485;RDF212;Other engineering and technologies;0.1700940579175949;RDF211;Nano-technology;0.075380340218544;RDF203;Electrical engineering, computer engineering, and information engineering;0.059101544320583344
923;Study of the effect of sex on drugs dosing, concentrations and pharmacogenomics (Gender, Sex & Health);RDF30;Medical, health and life sciences;0.8004612922668457;RDF303;Health sciences;0.9060313701629639;RDF301;Basic medicine and life sciences;0.32723817229270935;RDF305;Other medical sciences;0.1509026288986206
924;Biosecurity 2.0 for the modern Canadian dairy farm (Biological Systems and Functions);RDF40;Agricultural and veterinary sciences;0.3814612329006195;RDF401;Agriculture, forestry, and fisheries;0.9806364178657532;RDF404;Agricultural biotechnology and food sciences;0.9258357286453247;RDF402;Animal and dairy sciences;0.8734848499298096
925;Et si on revenait à l'étude des comportements de leadership : le rôle du style parental et de la motivation comme prédicteurs des comportements de partage de ressources d'élèves officiers (Psychology, linguistics and translation);RDF50;Social sciences;0.5245070457458496;RDF503;Education;0.9973008036613464;RDF501;Psychology and cognitive sciences;0.9800530672073364;RDF504;Sociology and related studies;0.7829115390777588
926;Penser le temps de la maladie chronique : l'expertise littéraire à l'appui des pratiques de soin (Literature);RDF30;Medical, health and life sciences;0.6426364779472351;RDF303;Health sciences;0.1270015686750412;RDF305;Other medical sciences;0.12629945576190948;RDF301;Basic medicine and life sciences;0.09301681071519852
927;Non-releasing alginate hydrogels for analyte sensing and detoxification (Materials and Chemical Engineering);RDF20-21;Engineering and technology;0.7143978476524353;RDF205;Chemical engineering;0.9192447066307068;RDF209;Environmental biotechnology;0.5728572010993958;RDF207;Medical and biomedical engineering;0.43945977091789246
928;Quantifying Indigenous family disruption and resilience at the beginning of the 20th century through historical census data (Sociology, demography and related fields);RDF50;Social sciences;0.6076233386993408;RDF504;Sociology and related studies;0.9446383118629456;RDF509;Other social sciences;0.17831110954284668;RDF501;Psychology and cognitive sciences;0.026056306436657906
929;The impact of biological sex on the brain language network (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.49547114968299866;RDF301;Basic medicine and life sciences;0.5173118114471436;RDF305;Other medical sciences;0.28631889820098877;RDF303;Health sciences;0.22439517080783844
930;Tracking the beat of music: Mechanisms underpinning inter-individual differences and effects on rhythm learning (Biological Systems and Functions);RDF10;Natural sciences;0.4419228434562683;RDF106;Biological sciences;0.9243469834327698;RDF103;Physical sciences;0.20236437022686005;RDF107;Other natural sciences;0.1203354075551033
931;The role of rhythm in the development of speech perception and production (Biological Systems and Functions);RDF10;Natural sciences;0.633553147315979;RDF106;Biological sciences;0.9813464283943176;RDF107;Other natural sciences;0.13150747120380402;RDF103;Physical sciences;0.029535338282585144
932;Development of an Intelligent Design Support Tool for Integrated Design of Multidomain Systems (Mechanical Engineering);RDF20-21;Engineering and technology;0.9874820113182068;RDF204;Mechanical engineering;0.9966755509376526;RDF202;Industrial, systems and processes engineering;0.7522401213645935;RDF212;Other engineering and technologies;0.04252294823527336
933;Dynamiques socioreligieuses, laïcité et espaces municipaux québécois (Multidisciplinary or interdisciplinary social sciences);RDF50;Social sciences;0.9593062996864319;RDF504;Sociology and related studies;0.7584658861160278;RDF503;Education;0.1264611780643463;RDF509;Other social sciences;0.09417665749788284
934;Optimization and Planning Models for more Sustainable Agrifood Logistics;RDF20-21;Engineering and technology;0.349347859621048;RDF212;Other engineering and technologies;0.019681409001350403;RDF202;Industrial, systems and processes engineering;0.013197362422943115;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.01287075038999319
935;Men's migration, social support, and women's health and well-being in three diverse contexts (Sociology, demography and related fields);RDF50;Social sciences;0.6267594695091248;RDF504;Sociology and related studies;0.8887105584144592;RDF509;Other social sciences;0.27810972929000854;RDF501;Psychology and cognitive sciences;0.04268227890133858
936;Child maltreatment, emotion regulation and sexual wellbeing over time in women with low sexual desire and their partners (Psychology);RDF30;Medical, health and life sciences;0.7067468762397766;RDF303;Health sciences;0.6494119167327881;RDF305;Other medical sciences;0.1467585563659668;RDF301;Basic medicine and life sciences;0.08578584343194962
937;Détresse, formes d'exclusion et héritage migratoire : trajectoire sociale et subjectivité des personnes descendantes de migrants asiatiques (Education and social work);RDF60;Humanities and the arts;0.5136221051216125;RDF605;Other humanities;0.10999223589897156;RDF603;Philosophy;0.08299414068460464;RDF601;History, archaeology and related studies;0.02132808230817318
938;Elucidating the roles of miRNAs and Hippo signaling on lineage specification in the human and mouse embryo (Endocrinology);RDF30;Medical, health and life sciences;0.7725092768669128;RDF301;Basic medicine and life sciences;0.6234055161476135;RDF303;Health sciences;0.17702700197696686;RDF304;Medical biotechnology;0.10158945620059967
939;Enabling Collaborative and Intelligent Service Provisioning in Mobile Edge Networks;RDF20-21;Engineering and technology;0.9683490991592407;RDF203;Electrical engineering, computer engineering, and information engineering;0.4505709111690521;RDF202;Industrial, systems and processes engineering;0.04296247288584709;RDF212;Other engineering and technologies;0.03871982917189598
940;Intelligent Predictive Maintenance 4.0 for Heavy-duty Electrical Bus;RDF20-21;Engineering and technology;0.9570107460021973;RDF202;Industrial, systems and processes engineering;0.9822536706924438;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.9561454653739929;RDF203;Electrical engineering, computer engineering, and information engineering;0.5694736242294312
941;Investigating mitochondrial biogenesis rheostat functions in skin aging: stress sensing and control of immunometabolic landscapes;RDF30;Medical, health and life sciences;0.7923624515533447;RDF303;Health sciences;0.9506863951683044;RDF301;Basic medicine and life sciences;0.7213998436927795;RDF305;Other medical sciences;0.4766862094402313
942;Role of the Calcitonin Receptor System in Cardiac Physiology and Remodeling;RDF30;Medical, health and life sciences;0.9182937741279602;RDF303;Health sciences;0.9798997640609741;RDF304;Medical biotechnology;0.9248236417770386;RDF301;Basic medicine and life sciences;0.8186643123626709
943;Predicting the Progression and Brace Treatment Response in Spinal Deformities with Temporal-based Machine Learning Approaches (Biomedical Engineering);RDF30;Medical, health and life sciences;0.7491866946220398;RDF303;Health sciences;0.8626411557197571;RDF304;Medical biotechnology;0.4439610540866852;RDF301;Basic medicine and life sciences;0.13568954169750214
944;Boosting the Productivity of a Graying Workforce;RDF20-21;Engineering and technology;0.30968359112739563;RDF202;Industrial, systems and processes engineering;0.7041601538658142;RDF212;Other engineering and technologies;0.05208602175116539;RDF204;Mechanical engineering;0.03035799041390419
945;The Biophysics of Cold Plasmas in Cancer Therapy (Physics);RDF30;Medical, health and life sciences;0.8188809752464294;RDF304;Medical biotechnology;0.37897607684135437;RDF303;Health sciences;0.333720326423645;RDF301;Basic medicine and life sciences;0.26062461733818054
946;Virage numérique dans le développement de techniques avancées en soins personnalisés (Physics);RDF20-21;Engineering and technology;0.6975749135017395;RDF207;Medical and biomedical engineering;0.08042966574430466;RDF212;Other engineering and technologies;0.0698583573102951;RDF203;Electrical engineering, computer engineering, and information engineering;0.029423579573631287
947;Rencontres « droits et résistances numériques en contexte francophone »;RDF50;Social sciences;0.34853845834732056;RDF508;Media and communications;0.1683778166770935;RDF509;Other social sciences;0.09568694978952408;RDF504;Sociology and related studies;0.039453379809856415
948;Caméra rapide haute résolution pour la mesure de nuages de bulles en écoulement à haute vitesse (Mechanical Engineering);RDF20-21;Engineering and technology;0.9775638580322266;RDF204;Mechanical engineering;0.9979731440544128;RDF202;Industrial, systems and processes engineering;0.07544843852519989;RDF212;Other engineering and technologies;0.03760863468050957
949;Predicting duration and rehospitalization of psychiatric emergency patients: The Signature BioBank;RDF30;Medical, health and life sciences;0.8259223103523254;RDF303;Health sciences;0.9078446626663208;RDF304;Medical biotechnology;0.6090010404586792;RDF302;Clinical medicine;0.1919327825307846
950;Perceptions de justice dans les services : les cas des travailleurs de la restauration et des enseignants universitaires au Québec et en France (Sociology, demography and related fields);RDF50;Social sciences;0.6598515510559082;RDF504;Sociology and related studies;0.9703524112701416;RDF503;Education;0.7529220581054688;RDF509;Other social sciences;0.325493723154068
951;L'impact de la rémunération tangible et intangible sur le roulement volontaire dans le secteur des TIC au Canada : une approche multiniveaux et longitudinale (Business, management and related fields);RDF20-21;Engineering and technology;0.764444887638092;RDF203;Electrical engineering, computer engineering, and information engineering;0.3636751174926758;RDF212;Other engineering and technologies;0.05237607657909393;RDF202;Industrial, systems and processes engineering;0.030996831133961678
952;The Axolotl a model for vertebrate limb regeneration (Genes, Cells and Molecules);RDF30;Medical, health and life sciences;0.550017237663269;RDF301;Basic medicine and life sciences;0.8765815496444702;RDF304;Medical biotechnology;0.8453688025474548;RDF303;Health sciences;0.7434940934181213
953;Microglial fatty acid signalling as a modulator of diet-induced neuroimmune responses in obesity (Diabetes, Obesity, Lipid & Lipoprotein Disorders);RDF30;Medical, health and life sciences;0.8494537472724915;RDF303;Health sciences;0.9756466746330261;RDF301;Basic medicine and life sciences;0.6556392312049866;RDF304;Medical biotechnology;0.4560520350933075
954;Diversity and resilience of plant communities in isolated ecosystems (Evolution and Ecology);RDF10;Natural sciences;0.8483233451843262;RDF105;Earth and related environmental sciences;0.6124835014343262;RDF107;Other natural sciences;0.39488622546195984;RDF106;Biological sciences;0.21917033195495605
955;Dynamic protein interaction networks to map molecular origins of envronmental and genomic variations (Genes, Cells and Molecules);RDF10;Natural sciences;0.6509112119674683;RDF106;Biological sciences;0.6310402750968933;RDF103;Physical sciences;0.29375892877578735;RDF104;Chemical sciences;0.1860211193561554
956;Greening Social Work in Quebec: Exploring the Intersections of Environmental-Ecological Notions in Social Work Theory, Education, and Practice (Education and social work);RDF50;Social sciences;0.6195220947265625;RDF503;Education;0.6622779369354248;RDF504;Sociology and related studies;0.2414446622133255;RDF509;Other social sciences;0.23792988061904907
957;L'oeuvre d'art comme «analyseur»: en quête d'une méthodologie (Fine arts, research-creation);RDF60;Humanities and the arts;0.9260925054550171;RDF604;Arts (arts, history of arts, performing arts, music), architecture and design;0.9964961409568787;RDF605;Other humanities;0.05266765505075455;RDF602;Languages and literature;0.03277498483657837
958;Control of bacterial cell shape through cell-wall remodeling (Microbiology & Infectious Diseases);RDF30;Medical, health and life sciences;0.8837954998016357;RDF303;Health sciences;0.9285385012626648;RDF301;Basic medicine and life sciences;0.7419078350067139;RDF304;Medical biotechnology;0.554138720035553
959;Role and therapeutic potential of the atypical MAP kinase ERK3 in basal-like breast cancer progression (Molecular & Cellular Biology of Cancer);RDF30;Medical, health and life sciences;0.9227548241615295;RDF303;Health sciences;0.9647224545478821;RDF301;Basic medicine and life sciences;0.5418785810470581;RDF304;Medical biotechnology;0.4018785059452057
960;Personnalisation en temps réel d'interface en fonction de la charge cognitive des utilisateurs (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.9595721960067749;RDF202;Industrial, systems and processes engineering;0.5679066777229309;RDF203;Electrical engineering, computer engineering, and information engineering;0.50103759765625;RDF212;Other engineering and technologies;0.22025856375694275
961;The I-Care project : Assessing the impact of a multimodal childcare-based intervention to prevent disruptive behaviour problems in children (Psychology);RDF30;Medical, health and life sciences;0.5474609732627869;RDF303;Health sciences;0.39446333050727844;RDF305;Other medical sciences;0.061593156307935715;RDF301;Basic medicine and life sciences;0.011687257327139378
962;Inter-individual variability in cognitive aging: Neural mechanisms, reserve processes and malleability of neuroprotective processes (Biological Systems and Functions);RDF30;Medical, health and life sciences;0.4056259095668793;RDF303;Health sciences;0.46679243445396423;RDF301;Basic medicine and life sciences;0.14872592687606812;RDF305;Other medical sciences;0.12640725076198578
963;Maternal immune cells mediated endothelial activation in preeclampsia (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.9604492783546448;RDF303;Health sciences;0.9772191047668457;RDF302;Clinical medicine;0.6359151601791382;RDF304;Medical biotechnology;0.5945954322814941
964;Projet 'Parité sciences';RDF20-21;Engineering and technology;0.49429377913475037;RDF212;Other engineering and technologies;0.025419652462005615;RDF202;Industrial, systems and processes engineering;0.023757323622703552;RDF203;Electrical engineering, computer engineering, and information engineering;0.010348135605454445
965;A Pragmatic Randomized Clinical Trial on Immersive Virtual Reality Compared to Non-Immersive Distraction Using a Tablet for Pain and Anxiety Management of Children During Bone Pins and Sutures Removal in Orthopedic Clinics (Clinical Investigation – Reproduction, Maternal, Child and Youth Health);RDF30;Medical, health and life sciences;0.6797322034835815;RDF303;Health sciences;0.9310248494148254;RDF302;Clinical medicine;0.8613633513450623;RDF304;Medical biotechnology;0.5922465324401855
966;IMAGE-GUIDED INJECTION WITH A HIGH-RESOLUTION ULTRASOUND SYSTEM ADAPTED FOR RODENT USE (Genes, Cells and Molecules);RDF20-21;Engineering and technology;0.7547749280929565;RDF207;Medical and biomedical engineering;0.8866168856620789;RDF211;Nano-technology;0.3117934465408325;RDF205;Chemical engineering;0.23031330108642578
967;Quantum theory and applications (Physics);RDF10;Natural sciences;0.7936732769012451;RDF103;Physical sciences;0.9966690540313721;RDF107;Other natural sciences;0.029535340145230293;RDF101;Mathematics and statistics;0.010944577865302563
968;Cardioprotective effect of a cyclic azapeptide ligand of CD36 against ischemia-reperfusion damage and dysfunction in mice (Cardiovascular System – Heart and Circulation);RDF30;Medical, health and life sciences;0.7959282398223877;RDF303;Health sciences;0.9563905000686646;RDF304;Medical biotechnology;0.5907939672470093;RDF301;Basic medicine and life sciences;0.47943511605262756
969;The Mobile health for Kids with Asthma (MoKA) study: predicting exacerbations through multimodal data and machine learning;RDF20-21;Engineering and technology;0.5013024210929871;RDF207;Medical and biomedical engineering;0.6343734860420227;RDF203;Electrical engineering, computer engineering, and information engineering;0.4439657926559448;RDF212;Other engineering and technologies;0.15190638601779938
970;Towards a multi-trajectory understanding of intimate partner homicide (Psychology, linguistics and translation);RDF50;Social sciences;0.5644761323928833;RDF501;Psychology and cognitive sciences;0.8382829427719116;RDF503;Education;0.5927844643592834;RDF504;Sociology and related studies;0.5685524344444275
971;Predicting future primary psychotic disorders in youth with methamphetamine-psychosis disorder (Methamphetamine and related psychostimulant use);RDF30;Medical, health and life sciences;0.8817535042762756;RDF303;Health sciences;0.9091838598251343;RDF302;Clinical medicine;0.5880133509635925;RDF305;Other medical sciences;0.18839862942695618
972;The MYC/MIZ-1 complex in germinal center B cells and B cell lymphomagenesis;RDF30;Medical, health and life sciences;0.5745148062705994;RDF303;Health sciences;0.6377643346786499;RDF301;Basic medicine and life sciences;0.6164164543151855;RDF304;Medical biotechnology;0.6018787622451782
973;Nouvelle méthodologie prenant en compte les hydrogrammes probabilistes de rupture de barrages par temps sec pour déterminer les vraies zones à risque tenant compte du recul des berges et de l'érosion fluviale (Civil, Industrial and Systems Engineering);RDF20-21;Engineering and technology;0.8206726908683777;RDF201;Civil engineering, maritime engineering, transport engineering, and mining engineering;0.6508349180221558;RDF208;Environmental engineering and related engineering;0.6134681701660156;RDF202;Industrial, systems and processes engineering;0.17441026866436005
